#gene	chrom	chrom_start	chrom_stop
CC1G_06458	Chr_12	1298435	1299596
CC1G_06459	Chr_12	1299922	1300235
CC1G_06465	Chr_12	1312756	1313544
CC1G_06469	Chr_12	1321794	1323842
CC1G_06470	Chr_12	1325515	1327322
CC1G_06474	Chr_12	1337126	1338729
CC1G_06475	Chr_12	1339225	1339605
CC1G_06478	Chr_12	1344319	1344789
CC1G_06481	Chr_12	1348346	1350052
CC1G_06489	Chr_12	1365799	1366445
CC1G_06491	Chr_12	1368189	1368569
CC1G_06495	Chr_12	1377139	1377593
CC1G_06496	Chr_12	1378089	1379399
CC1G_06503	Chr_12	1405236	1405745
CC1G_06507	Chr_12	1415455	1415724
CC1G_06508	Chr_12	1416557	1416892
CC1G_06522	Chr_12	1457087	1457251
CC1G_06523	Chr_12	1459471	1459942
CC1G_06529	Chr_12	1479373	1479855
CC1G_06533	Chr_12	1493055	1496397
CC1G_06541	Chr_1	2779808	2780363
CC1G_06545	Chr_1	2784603	2785149
CC1G_06575	Chr_1	2864375	2865240
CC1G_06577	Chr_1	2867422	2869829
CC1G_06580	Chr_1	2874134	2875786
CC1G_06581	Chr_1	2876285	2879448
CC1G_06584	Chr_1	2885351	2887109
CC1G_06588	Chr_1	2892258	2892577
CC1G_06589	Chr_1	2893863	2894785
CC1G_06609	Chr_1	2937351	2937809
CC1G_06610	Chr_1	2939315	2940883
CC1G_06618	Chr_1	2958645	2961305
CC1G_06622	Chr_1	2976077	2978134
CC1G_06642	Chr_5	364338	366524
CC1G_06644	Chr_5	359330	360164
CC1G_06648	Chr_5	343435	344926
CC1G_06649	Chr_5	340439	343024
CC1G_06668	Chr_5	285262	289098
CC1G_06669	Chr_5	282714	283035
CC1G_06671	Chr_5	279166	280622
CC1G_06677	Chr_5	264977	266612
CC1G_06686	Chr_5	236789	241814
CC1G_06687	Chr_5	232548	236308
CC1G_06695	Chr_5	219153	220077
CC1G_06699	Chr_5	209694	210513
CC1G_06717	Chr_1	1663898	1669025
CC1G_06723	Chr_1	1682237	1685974
CC1G_06730	Chr_1	1697323	1698851
CC1G_06747	Chr_1	1733194	1734638
CC1G_06750	Chr_1	1739664	1740209
CC1G_06768	Chr_1	1771982	1774022
CC1G_06772	Chr_1	1782885	1783410
CC1G_06773	Chr_1	1783900	1784664
CC1G_06777	Chr_1	1790708	1791296
CC1G_06787	Chr_1	1813572	1815773
CC1G_06793	Chr_1	1829484	1832619
CC1G_06795	Chr_1	1834822	1837389
CC1G_06808	Chr_1	1864836	1865988
CC1G_06813	Chr_3	2264587	2265933
CC1G_06821	Chr_3	2278071	2280626
CC1G_06824	Chr_3	2287758	2290989
CC1G_06826	Chr_3	2295006	2296077
CC1G_06833	Chr_3	2308332	2308781
CC1G_06835	Chr_3	2312429	2313407
CC1G_06847	Chr_3	2340431	2341795
CC1G_06850	Chr_3	2347804	2348484
CC1G_06853	Chr_3	2352520	2355583
CC1G_06858	Chr_3	2365102	2366197
CC1G_06861	Chr_3	2371812	2374978
CC1G_06888	Chr_3	2436782	2437153
CC1G_06890	Chr_3	2442459	2443397
CC1G_06898	Chr_3	2457686	2458464
CC1G_06900	Chr_3	2462482	2464060
CC1G_06902	Chr_3	2468193	2471184
CC1G_06906	Chr_6	545096	548061
CC1G_06912	Chr_6	564296	565276
CC1G_06913	Chr_6	565749	566768
CC1G_06915	Chr_6	569625	569996
CC1G_06922	Chr_6	588848	592318
CC1G_06933	Chr_6	626585	627034
CC1G_06941	Chr_6	649684	652055
CC1G_06946	Chr_6	663697	665175
CC1G_06953	Chr_6	681256	681994
CC1G_06962	Chr_6	709396	711319
CC1G_06965	Chr_6	719464	720253
CC1G_06967	Chr_6	723248	724718
CC1G_06977	Chr_6	747890	750003
CC1G_06980	Chr_9	4065	4430
CC1G_06982	Chr_9	16395	16673
CC1G_06985	Chr_9	23123	23885
CC1G_06986	Chr_9	24116	24909
CC1G_06987	Chr_9	26500	30087
CC1G_06989	Chr_9	34095	35164
CC1G_06993	Chr_9	50126	51410
CC1G_07013	Chr_9	127915	128262
CC1G_07023	Chr_9	153250	154258
CC1G_07030	Chr_9	174886	177450
CC1G_07043	Chr_4	2249452	2250576
CC1G_07049	Chr_4	2260022	2261905
CC1G_07050	Chr_4	2265609	2265958
CC1G_07051	Chr_4	2266237	2267245
CC1G_07053	Chr_4	2269140	2269660
CC1G_07061	Chr_4	2296036	2296647
CC1G_07070	Chr_4	2331703	2332705
CC1G_07084	Chr_4	2369050	2371505
CC1G_07088	Chr_4	2381356	2382853
CC1G_07096	Chr_4	2405457	2406241
CC1G_07100	Chr_4	2411838	2412364
CC1G_07102	Chr_4	2415918	2421631
CC1G_07104	Chr_4	2428508	2430269
CC1G_07108	Chr_4	2436994	2438579
CC1G_07109	Chr_4	2441216	2442857
CC1G_07110	Chr_4	2443184	2444865
CC1G_07111	Chr_4	2445597	2446660
CC1G_07120	Chr_8	920237	921840
CC1G_07128	Chr_8	940298	941084
CC1G_07135	Chr_8	953313	954372
CC1G_07136	Chr_8	954643	958616
CC1G_07141	Chr_8	966195	966939
CC1G_07148	Chr_8	978205	979479
CC1G_07151	Chr_8	982670	984149
CC1G_07155	Chr_8	989711	990568
CC1G_07158	Chr_8	999899	1000556
CC1G_07159	Chr_8	1000863	1002032
CC1G_07161	Chr_8	1007761	1010757
CC1G_07168	Chr_8	1028373	1028531
CC1G_07182	Chr_8	1078681	1080066
CC1G_07188	Chr_8	1088748	1089791
CC1G_07189	Chr_8	1090432	1090707
CC1G_07195	Chr_8	1105073	1106628
CC1G_07197	Chr_8	1108237	1108979
CC1G_07199	Chr_8	1111162	1111519
CC1G_07208	Chr_6	2003429	2004146
CC1G_07209	Chr_6	2001300	2002730
CC1G_07214	Chr_6	1977981	1981417
CC1G_07216	Chr_6	1969584	1970298
CC1G_07233	Chr_6	1914789	1918676
CC1G_07273	Chr_6	1822532	1828069
CC1G_07283	Chr_12	1536810	1537289
CC1G_07288	Chr_12	1548526	1549340
CC1G_07302	Chr_12	1593167	1594976
CC1G_07303	Chr_12	1596031	1596535
CC1G_07308	Chr_12	1605779	1606323
CC1G_07309	Chr_12	1606699	1609627
CC1G_07315	Chr_12	1634454	1636239
CC1G_07316	Chr_12	1637342	1638643
CC1G_07330	Chr_12	1671814	1672027
CC1G_07335	Chr_12	1694161	1695787
CC1G_07337	Chr_12	1699075	1699695
CC1G_07338	Chr_12	1700603	1706157
CC1G_07341	Chr_12	1710122	1710551
CC1G_07348	Chr_3	1967919	1969502
CC1G_07354	Chr_3	1981577	1983030
CC1G_07356	Chr_3	1985681	1986962
CC1G_07359	Chr_3	1989595	1990296
CC1G_07366	Chr_3	2003318	2004754
CC1G_07367	Chr_3	2005449	2006934
CC1G_07370	Chr_3	2017438	2018613
CC1G_07395	Chr_3	2079471	2081179
CC1G_07398	Chr_3	2085065	2086177
CC1G_07405	Chr_3	2110875	2117895
CC1G_07410	Chr_3	2124952	2125593
CC1G_07415	Chr_3	2133844	2134853
CC1G_07417	Chr_3	2136126	2136605
CC1G_07420	Chr_3	2144295	2144771
CC1G_07438	Chr_9	454433	456302
CC1G_07440	Chr_9	459137	459811
CC1G_07448	Chr_9	488343	492467
CC1G_07449	Chr_9	492929	494428
CC1G_07461	Chr_9	523130	523807
CC1G_07465	Chr_9	531764	532194
CC1G_07470	Chr_9	550942	553088
CC1G_07473	Chr_9	560185	561841
CC1G_07476	Chr_9	567408	569867
CC1G_07485	Chr_9	591361	592293
CC1G_07488	Chr_9	600907	601206
CC1G_07495	Chr_6	1355504	1356013
CC1G_07509	Chr_6	1388911	1389412
CC1G_07531	Chr_6	1467280	1467765
CC1G_07544	Chr_6	1503607	1505593
CC1G_07560	Chr_4	2481170	2481985
CC1G_07562	Chr_4	2487339	2487855
CC1G_07563	Chr_4	2488372	2489937
CC1G_07570	Chr_4	2508324	2509250
CC1G_07575	Chr_4	2523200	2525459
CC1G_07578	Chr_4	2531391	2532921
CC1G_07579	Chr_4	2533010	2534559
CC1G_07581	Chr_4	2540784	2541545
CC1G_07594	Chr_4	2569415	2571919
CC1G_07611	Chr_4	2630852	2633582
CC1G_07615	Chr_4	2640818	2641814
CC1G_07616	Chr_4	2645297	2647045
CC1G_07618	Chr_9	1345697	1347055
CC1G_07619	Chr_9	1347528	1349250
CC1G_07625	Chr_9	1363800	1365853
CC1G_07629	Chr_9	1373062	1373274
CC1G_07630	Chr_9	1373373	1374213
CC1G_07631	Chr_9	1375105	1376129
CC1G_07646	Chr_9	1414415	1415923
CC1G_07651	Chr_9	1431181	1432423
CC1G_07654	Chr_9	1441745	1442168
CC1G_07659	Chr_9	1461279	1463389
CC1G_07665	Chr_9	1477932	1480263
CC1G_07667	Chr_9	1481757	1484008
CC1G_07668	Chr_9	1485129	1485941
CC1G_07672	Chr_9	1493016	1495321
CC1G_07675	Chr_9	1502601	1502774
CC1G_07676	Chr_9	1504915	1505281
CC1G_07680	Chr_9	1514146	1518541
CC1G_07687	Chr_9	1159339	1160077
CC1G_07688	Chr_9	1168042	1169260
CC1G_07691	Chr_9	1180717	1182263
CC1G_07699	Chr_9	1207687	1214378
CC1G_07701	Chr_9	1216654	1216878
CC1G_07702	Chr_9	1218528	1218944
CC1G_07706	Chr_9	1227650	1233020
CC1G_07712	Chr_9	1241401	1241943
CC1G_07714	Chr_9	1244751	1246692
CC1G_07716	Chr_9	1251425	1253602
CC1G_07719	Chr_9	1259180	1261247
CC1G_07721	Chr_9	1268184	1270584
CC1G_07731	Chr_9	1298764	1299392
CC1G_07738	Chr_9	1325240	1325932
CC1G_07741	Chr_9	1333943	1336344
CC1G_07743	Chr_9	1340324	1341082
CC1G_07748	Chr_12	1725504	1727995
CC1G_07750	Chr_12	1729931	1731080
CC1G_07751	Chr_12	1732519	1733857
CC1G_07762	Chr_12	1763461	1764387
CC1G_07768	Chr_12	1776714	1778773
CC1G_07769	Chr_12	1780699	1782334
CC1G_07771	Chr_12	1785971	1787116
CC1G_07772	Chr_12	1787402	1789570
CC1G_07778	Chr_12	1809243	1810718
CC1G_07780	Chr_12	1816013	1818375
CC1G_07787	Chr_12	1835043	1835586
CC1G_07790	Chr_12	1843726	1843982
CC1G_07791	Chr_12	1844277	1844721
CC1G_07801	Chr_12	1866430	1867001
CC1G_07804	Chr_12	1871379	1872079
CC1G_07805	Chr_12	1872968	1874095
CC1G_07815	Chr_4	1142211	1144572
CC1G_07820	Chr_4	1156143	1157393
CC1G_07823	Chr_4	1162101	1163802
CC1G_07831	Chr_4	1182390	1184706
CC1G_07835	Chr_4	1191666	1192769
CC1G_07836	Chr_4	1193640	1194852
CC1G_07838	Chr_4	1199605	1200475
CC1G_07840	Chr_4	1205100	1206901
CC1G_07841	Chr_4	1207598	1209673
CC1G_07842	Chr_4	1210734	1211134
CC1G_07845	Chr_4	1216598	1216940
CC1G_07846	Chr_4	1217480	1224731
CC1G_07851	Chr_4	1236603	1241566
CC1G_07855	Chr_4	1249755	1250693
CC1G_07858	Chr_4	1260655	1262787
CC1G_07863	Chr_4	1280209	1281188
CC1G_07864	Chr_4	1282611	1282823
CC1G_07865	Chr_4	1283078	1284123
CC1G_07867	Chr_4	1286469	1287210
CC1G_07868	Chr_4	1287590	1288157
CC1G_07869	Chr_4	1288636	1290275
CC1G_07894	Chr_5	3070867	3072497
CC1G_07898	Chr_5	3090351	3092042
CC1G_07906	Chr_5	3108578	3109216
CC1G_07913	Chr_5	3133692	3134906
CC1G_07914	Chr_5	3135507	3136884
CC1G_07915	Chr_5	3138384	3140027
CC1G_07916	Chr_5	3140635	3144816
CC1G_07917	Chr_5	3145244	3147108
CC1G_07924	Chr_5	3174868	3175691
CC1G_07930	Chr_5	3184720	3187002
CC1G_07934	Chr_5	3197763	3201230
CC1G_07937	Chr_13	360222	361474
CC1G_07938	Chr_13	362685	364286
CC1G_07940	Chr_13	371635	373486
CC1G_07943	Chr_13	377434	378087
CC1G_07946	Chr_13	381988	383098
CC1G_07953	Chr_13	403239	407271
CC1G_07954	Chr_13	408380	409708
CC1G_07964	Chr_13	442195	445659
CC1G_07975	Chr_13	483543	485809
CC1G_07977	Chr_13	488074	488325
CC1G_07981	Chr_13	495080	496123
CC1G_07985	Chr_13	503319	505579
CC1G_07988	Chr_13	509293	511824
CC1G_07994	Chr_13	533438	535484
CC1G_07995	Chr_8	346911	349142
CC1G_07996	Chr_8	350067	351347
CC1G_08007	Chr_8	385214	386061
CC1G_08008	Chr_8	386366	389753
CC1G_08034	Chr_8	469338	471310
CC1G_08036	Chr_8	476703	479410
CC1G_08044	Chr_8	499735	500316
CC1G_08050	Chr_8	508206	508761
CC1G_08051	Chr_8	509834	510391
CC1G_08058	Chr_4	3024609	3026590
CC1G_08060	Chr_4	3029214	3029736
CC1G_08069	Chr_4	3056159	3056429
CC1G_08072	Chr_4	3063501	3065221
CC1G_08073	Chr_4	3065805	3067671
CC1G_08077	Chr_4	3075696	3077213
CC1G_08081	Chr_4	3087593	3088605
CC1G_08086	Chr_4	3102493	3103609
CC1G_08092	Chr_4	3117190	3117999
CC1G_08093	Chr_4	3119490	3120468
CC1G_08094	Chr_4	3120693	3122584
CC1G_08095	Chr_4	3124226	3126292
CC1G_08097	Chr_4	3128916	3130159
CC1G_08104	Chr_4	3155808	3156492
CC1G_08106	Chr_4	3159026	3161408
CC1G_08118	Chr_4	3191747	3192676
CC1G_08119	Chr_4	3193661	3194716
CC1G_08125	Chr_5	2587820	2588807
CC1G_08126	Chr_5	2589022	2597674
CC1G_08133	Chr_5	2609006	2609863
CC1G_08134	Chr_5	2610132	2611659
CC1G_08140	Chr_5	2627966	2629807
CC1G_08147	Chr_5	2642462	2644233
CC1G_08152	Chr_5	2656464	2658197
CC1G_08154	Chr_5	2662092	2664106
CC1G_08156	Chr_5	2667924	2668901
CC1G_08158	Chr_5	2670582	2672273
CC1G_08160	Chr_5	2677333	2679497
CC1G_08161	Chr_5	2681957	2683892
CC1G_08162	Chr_5	2685342	2687630
CC1G_08178	Chr_5	2724756	2725703
CC1G_08188	Chr_5	631296	632603
CC1G_08189	Chr_5	629603	629913
CC1G_08198	Chr_5	609558	611170
CC1G_08209	Chr_5	579009	579967
CC1G_08210	Chr_5	575476	576668
CC1G_08214	Chr_5	567517	567937
CC1G_08220	Chr_5	554616	555164
CC1G_08221	Chr_5	552479	553321
CC1G_08224	Chr_5	544775	546305
CC1G_08228	Chr_5	536418	538378
CC1G_08229	Chr_5	533336	534531
CC1G_08231	Chr_5	528375	529616
CC1G_08234	Chr_5	520139	521473
CC1G_08248	Chr_5	493210	495740
CC1G_08278	Chr_2	55298	55537
CC1G_08280	Chr_2	59636	59848
CC1G_08283	Chr_2	72436	74915
CC1G_08309	Chr_2	153100	153453
CC1G_08311	Chr_2	157010	159241
CC1G_08318	Chr_7	2348277	2351532
CC1G_08320	Chr_7	2353060	2354799
CC1G_08321	Chr_7	2355648	2356240
CC1G_08323	Chr_7	2358555	2359274
CC1G_08329	Chr_7	2375206	2375840
CC1G_08330	Chr_7	2377322	2379201
CC1G_08333	Chr_7	2386268	2388619
CC1G_08341	Chr_7	2404608	2405366
CC1G_08354	Chr_7	2437239	2438975
CC1G_08375	Chr_7	2493459	2494235
CC1G_08376	Chr_7	2495017	2497517
CC1G_08385	Chr_7	2799623	2799823
CC1G_08386	Chr_7	2800217	2800579
CC1G_08388	Chr_7	2803769	2804428
CC1G_08393	Chr_7	2811934	2813379
CC1G_08394	Chr_7	2813629	2814851
CC1G_08396	Chr_7	2821144	2823204
CC1G_08399	Chr_7	2830083	2831805
CC1G_08400	Chr_7	2833536	2834975
CC1G_08402	Chr_7	2839302	2840494
CC1G_08403	Chr_7	2842977	2843697
CC1G_08411	Chr_7	2855163	2856201
CC1G_08417	Chr_7	2870666	2871175
CC1G_08418	Chr_7	2871524	2872229
CC1G_08419	Chr_7	2872824	2873907
CC1G_08421	Chr_7	2875450	2876414
CC1G_08422	Chr_7	2877676	2887051
CC1G_08423	Chr_7	2887348	2888220
CC1G_08424	Chr_7	2890912	2891509
CC1G_08426	Chr_7	2894570	2895682
CC1G_08429	Chr_7	2904440	2905937
CC1G_08431	Chr_7	2916173	2917957
CC1G_08433	Chr_7	2925374	2926831
CC1G_08435	Chr_7	2933823	2934809
CC1G_08445	Chr_12	595490	596330
CC1G_08447	Chr_12	598610	599039
CC1G_08448	Chr_12	600032	600870
CC1G_08449	Chr_12	601352	601777
CC1G_08451	Chr_12	604494	605863
CC1G_08455	Chr_12	618254	619519
CC1G_08461	Chr_12	636116	638725
CC1G_08476	Chr_12	675902	676227
CC1G_08479	Chr_12	682969	683703
CC1G_08480	Chr_12	684618	685323
CC1G_08485	Chr_12	703071	703640
CC1G_08499	Chr_9	2159617	2160481
CC1G_08501	Chr_9	2163419	2165084
CC1G_08521	Chr_9	2222322	2224264
CC1G_08535	Chr_9	2262128	2262765
CC1G_08536	Chr_9	2264465	2265390
CC1G_08547	Chr_9	2287281	2287894
CC1G_08551	Chr_9	2295813	2296199
CC1G_08552	Chr_9	2296538	2299007
CC1G_08561	Chr_9	2004778	2006087
CC1G_08564	Chr_9	2009956	2011292
CC1G_08565	Chr_9	2011691	2012446
CC1G_08566	Chr_9	2013027	2014384
CC1G_08567	Chr_9	2015308	2016894
CC1G_08570	Chr_9	2021940	2028035
CC1G_08573	Chr_9	2031366	2031814
CC1G_08577	Chr_9	2034542	2034703
CC1G_08580	Chr_9	2045516	2047978
CC1G_08586	Chr_9	2060145	2062314
CC1G_08589	Chr_9	2068071	2069729
CC1G_08590	Chr_9	2070443	2074018
CC1G_08592	Chr_9	2083001	2084124
CC1G_08595	Chr_9	2088500	2089633
CC1G_08599	Chr_9	2095906	2096878
CC1G_08600	Chr_9	2101443	2102312
CC1G_08604	Chr_9	2114939	2116127
CC1G_08611	Chr_9	2128461	2128936
CC1G_08615	Chr_9	2138926	2140825
CC1G_08621	Chr_1	974479	975229
CC1G_08625	Chr_1	984221	985431
CC1G_08626	Chr_1	987023	987883
CC1G_08634	Chr_1	1011233	1016383
CC1G_08636	Chr_1	1023675	1024487
CC1G_08637	Chr_1	1029265	1033051
CC1G_08642	Chr_1	1049261	1052930
CC1G_08662	Chr_6	399345	401242
CC1G_08666	Chr_6	407344	409514
CC1G_08670	Chr_6	419147	421792
CC1G_08671	Chr_6	423798	424637
CC1G_08676	Chr_6	446421	447280
CC1G_08677	Chr_6	447989	448750
CC1G_08678	Chr_6	451030	451803
CC1G_08682	Chr_6	462667	463419
CC1G_08685	Chr_6	469045	470377
CC1G_08689	Chr_6	477900	479082
CC1G_08690	Chr_6	482164	484717
CC1G_08692	Chr_6	491289	492983
CC1G_08694	Chr_6	496632	496832
CC1G_08697	Chr_6	503500	504285
CC1G_08698	Chr_6	505262	507001
CC1G_08701	Chr_6	513618	514499
CC1G_08709	Chr_6	538542	538950
CC1G_08713	Chr_10	877333	877935
CC1G_08718	Chr_10	895278	897748
CC1G_08719	Chr_10	899219	899983
CC1G_08720	Chr_10	900414	901305
CC1G_08722	Chr_10	905295	906603
CC1G_08725	Chr_10	912606	915259
CC1G_08727	Chr_10	920024	922758
CC1G_08732	Chr_10	933561	934030
CC1G_08734	Chr_10	937199	938295
CC1G_08745	Chr_10	961501	961919
CC1G_08746	Chr_10	964530	965266
CC1G_08757	Chr_10	993076	993733
CC1G_08758	Chr_10	996095	996569
CC1G_08759	Chr_10	997526	997896
CC1G_08760	Chr_10	1000493	1001036
CC1G_08762	Chr_10	1005719	1008358
CC1G_08767	Chr_10	1016459	1016919
CC1G_08768	Chr_10	1021412	1022388
CC1G_08769	Chr_10	1023506	1024493
CC1G_08771	Chr_10	1027864	1028370
CC1G_08772	Chr_1	3910810	3915116
CC1G_08774	Chr_1	3930684	3932856
CC1G_08776	Chr_1	3937081	3938986
CC1G_08779	Chr_1	3942352	3944046
CC1G_08781	Chr_1	3946561	3947526
CC1G_08782	Chr_1	3947999	3948871
CC1G_08783	Chr_1	3950847	3952574
CC1G_08787	Chr_1	3959461	3961980
CC1G_08789	Chr_1	3965749	3967688
CC1G_08793	Chr_1	3987453	3989404
CC1G_08798	Chr_1	3997678	3999537
CC1G_08799	Chr_1	4000774	4001669
CC1G_08800	Chr_1	4003606	4004810
CC1G_08802	Chr_1	4008017	4009186
CC1G_08805	Chr_1	4014631	4016361
CC1G_08808	Chr_1	4024255	4026631
CC1G_08809	Chr_1	4027327	4028598
CC1G_08816	Chr_1	4042530	4043669
CC1G_08817	Chr_1	4044921	4046041
CC1G_08818	Chr_1	4046409	4046836
CC1G_08819	Chr_1	4048081	4051556
CC1G_08824	Chr_5	2847530	2848266
CC1G_08836	Chr_5	2883251	2885100
CC1G_08843	Chr_5	2905986	2906894
CC1G_08845	Chr_5	2908707	2909293
CC1G_08847	Chr_5	2913443	2915887
CC1G_08848	Chr_5	2915942	2917554
CC1G_08860	Chr_5	2957819	2960958
CC1G_08863	Chr_5	2967647	2968724
CC1G_08866	Chr_5	2972027	2973701
CC1G_08868	Chr_5	2975785	2976400
CC1G_08876	Chr_5	2994159	2994427
CC1G_08881	Chr_5	159085	160981
CC1G_08883	Chr_5	155040	155668
CC1G_08887	Chr_5	146719	148609
CC1G_08891	Chr_5	136844	137942
CC1G_08895	Chr_5	128982	130285
CC1G_08897	Chr_5	123518	124154
CC1G_08900	Chr_5	117169	117740
CC1G_08901	Chr_5	116555	117051
CC1G_08904	Chr_5	108347	109168
CC1G_08909	Chr_5	98301	98819
CC1G_08912	Chr_5	89497	90785
CC1G_08916	Chr_5	77037	78137
CC1G_08918	Chr_5	68560	71772
CC1G_08920	Chr_5	64791	65806
CC1G_08922	Chr_5	60619	61272
CC1G_08924	Chr_5	50557	51075
CC1G_08934	Chr_11	1942872	1944074
CC1G_08937	Chr_11	1937785	1938490
CC1G_08939	Chr_11	1933390	1933925
CC1G_08949	Chr_11	1911087	1911463
CC1G_08953	Chr_11	1900253	1901167
CC1G_08954	Chr_11	1899087	1899808
CC1G_08960	Chr_11	1885048	1886450
CC1G_08975	Chr_11	1843034	1844252
CC1G_08981	Chr_11	1822003	1823326
CC1G_08982	Chr_11	1819118	1820687
CC1G_09017	Chr_7	1725367	1728257
CC1G_09026	Chr_7	1757599	1758765
CC1G_09027	Chr_7	1759966	1762908
CC1G_09028	Chr_7	1763193	1765543
CC1G_09034	Chr_7	1776772	1777259
CC1G_09042	Chr_4	598953	599640
CC1G_09043	Chr_4	601465	602653
CC1G_09057	Chr_4	632855	634360
CC1G_09059	Chr_4	638140	639181
CC1G_09060	Chr_4	639751	641833
CC1G_09062	Chr_4	644273	647691
CC1G_09068	Chr_4	659970	661076
CC1G_09070	Chr_4	668369	669144
CC1G_09074	Chr_4	680166	680479
CC1G_09077	Chr_4	685410	686280
CC1G_09081	Chr_4	695590	699685
CC1G_09084	Chr_4	707941	708975
CC1G_09085	Chr_4	710228	711291
CC1G_09094	Chr_4	730223	731688
CC1G_09095	Chr_4	732965	733393
CC1G_09097	Chr_4	738216	739842
CC1G_09107	Chr_10	1062117	1064408
CC1G_09109	Chr_10	1068891	1073683
CC1G_09111	Chr_10	1075718	1077842
CC1G_09112	Chr_10	1078686	1082784
CC1G_09117	Chr_10	1114527	1115630
CC1G_09121	Chr_10	1132742	1133963
CC1G_09125	Chr_10	1141733	1143573
CC1G_09126	Chr_10	1143943	1148924
CC1G_09139	Chr_2	2753490	2755287
CC1G_09140	Chr_2	2755318	2755726
CC1G_09143	Chr_2	2764421	2764792
CC1G_09144	Chr_2	2765025	2765758
CC1G_09145	Chr_2	2765964	2768398
CC1G_09149	Chr_2	2777584	2778568
CC1G_09154	Chr_2	2790381	2790839
CC1G_09156	Chr_2	2793805	2795259
CC1G_09157	Chr_2	2795560	2798109
CC1G_09162	Chr_2	2808771	2809417
CC1G_09167	Chr_2	2824743	2825430
CC1G_09177	Chr_2	2847525	2848472
CC1G_09188	Chr_2	2868142	2870680
CC1G_09196	Chr_2	2885361	2885922
CC1G_09198	Chr_2	2890476	2894016
CC1G_09213	Chr_11	1776112	1776783
CC1G_09214	Chr_11	1772669	1775248
CC1G_09217	Chr_11	1767581	1769983
CC1G_09224	Chr_11	1744441	1745459
CC1G_09226	Chr_11	1740873	1741533
CC1G_09228	Chr_11	1736809	1737486
CC1G_09233	Chr_11	1720686	1721020
CC1G_09234	Chr_11	1719679	1720395
CC1G_09242	Chr_11	1700679	1703461
CC1G_09246	Chr_11	1686090	1687676
CC1G_09251	Chr_11	1676514	1678021
CC1G_09254	Chr_11	1669916	1671941
CC1G_09257	Chr_3	3489620	3492255
CC1G_09259	Chr_3	3499579	3502686
CC1G_09264	Chr_3	3513192	3513869
CC1G_09265	Chr_3	3514562	3515266
CC1G_09272	Chr_3	3530334	3530546
CC1G_09273	Chr_3	3531734	3534039
CC1G_09277	Chr_3	3552953	3554379
CC1G_09282	Chr_3	3566018	3569768
CC1G_09291	Chr_3	3588784	3590758
CC1G_09296	Chr_3	3600931	3602378
CC1G_09311	Chr_3	1211413	1212328
CC1G_09312	Chr_3	1212630	1213799
CC1G_09339	Chr_3	1287589	1288477
CC1G_09344	Chr_3	1301949	1304187
CC1G_09347	Chr_3	1308464	1309317
CC1G_09350	Chr_3	1313197	1313929
CC1G_09353	Chr_3	1318794	1320456
CC1G_09366	Chr_9	274640	276356
CC1G_09370	Chr_9	283640	284202
CC1G_09377	Chr_9	305012	305490
CC1G_09387	Chr_9	329696	331182
CC1G_09396	Chr_9	365561	365931
CC1G_09397	Chr_9	366356	366574
CC1G_09398	Chr_9	366724	367657
CC1G_09405	Chr_10	632641	633358
CC1G_09411	Chr_10	649275	650577
CC1G_09412	Chr_10	651513	653433
CC1G_09413	Chr_10	654086	655974
CC1G_09421	Chr_10	680983	682199
CC1G_09422	Chr_10	683203	684778
CC1G_09427	Chr_10	697287	698096
CC1G_09435	Chr_10	710677	712536
CC1G_09436	Chr_10	712800	715295
CC1G_09438	Chr_10	719256	720015
CC1G_09442	Chr_10	729368	733101
CC1G_09445	Chr_10	739178	739777
CC1G_09462	Chr_6	1711599	1712709
CC1G_09463	Chr_6	1706480	1710113
CC1G_09464	Chr_6	1702020	1706199
CC1G_09469	Chr_6	1683176	1685485
CC1G_09471	Chr_6	1677000	1677852
CC1G_09478	Chr_6	1659953	1661347
CC1G_09481	Chr_6	1652516	1654243
CC1G_09482	Chr_6	1651113	1651915
CC1G_09487	Chr_6	1638047	1638842
CC1G_09489	Chr_6	1634132	1635169
CC1G_09496	Chr_6	1187177	1189302
CC1G_09506	Chr_6	1218806	1220008
CC1G_09512	Chr_6	1234743	1235978
CC1G_09513	Chr_6	1238776	1239628
CC1G_09521	Chr_6	1263051	1264948
CC1G_09522	Chr_6	1265813	1267652
CC1G_09538	Chr_6	1307410	1307799
CC1G_09545	Chr_11	314199	314462
CC1G_09547	Chr_11	317202	318033
CC1G_09549	Chr_11	324283	326221
CC1G_09551	Chr_11	328848	336142
CC1G_09556	Chr_11	347720	347969
CC1G_09561	Chr_11	361436	361766
CC1G_09564	Chr_11	372942	374794
CC1G_09568	Chr_11	379831	380981
CC1G_09569	Chr_11	381297	382175
CC1G_09572	Chr_11	385626	386567
CC1G_09575	Chr_11	393815	395311
CC1G_09576	Chr_11	396037	396802
CC1G_09591	Chr_3	6048	7689
CC1G_09593	Chr_3	9725	11080
CC1G_09597	Chr_3	19945	20234
CC1G_09603	Chr_3	34556	35664
CC1G_09604	Chr_3	38065	40929
CC1G_09605	Chr_3	41587	45915
CC1G_09620	Chr_3	86130	87150
CC1G_09625	Chr_3	96385	97588
CC1G_09630	Chr_3	109507	111859
CC1G_09631	Chr_3	112069	113027
CC1G_09632	Chr_3	113978	116227
CC1G_09636	Chr_3	123625	124595
CC1G_09639	Chr_11	440055	441076
CC1G_09640	Chr_11	441456	441926
