#chrom	src_start	src_stop	strand	lb	lb_start	lb_stop	lb_strand
Chr_4	1084995	1088871	+	Lbic_S238N-H82_LACBIscaffold_21	5324	456585	+
Chr_4	1088871	1158544	+	Lbic_S238N-H82_LACBIscaffold_4	648427	678148	-
Chr_4	1158544	1159793	+	Lbic_S238N-H82_LACBIscaffold_8	1296988	1336049	-
Chr_4	1159793	1161828	+	Lbic_S238N-H82_LACBIscaffold_46	336273	367476	+
Chr_4	1161828	1196843	+	Lbic_S238N-H82_LACBIscaffold_21	456585	547389	-
Chr_4	1196843	1201280	+	Lbic_S238N-H82_LACBIscaffold_21	547389	551285	-
Chr_4	1201280	1239141	+	Lbic_S238N-H82_LACBIscaffold_8	619031	635282	+
Chr_4	1239141	1265257	+	Lbic_S238N-H82_LACBIscaffold_8	137456	423598	+
Chr_4	1265257	1272156	+	Lbic_S238N-H82_LACBIscaffold_21	559097	620530	-
Chr_4	1272156	1288635	+	Lbic_S238N-H82_LACBIscaffold_21	551285	559097	+
Chr_4	1290293	1303625	+	Lbic_S238N-H82_LACBIscaffold_8	652074	680063	-
Chr_4	1303625	1310683	+	Lbic_S238N-H82_LACBIscaffold_21	620530	628981	+
Chr_4	1310683	1367483	+	Lbic_S238N-H82_LACBIscaffold_8	530614	614418	+
Chr_4	1367483	1384422	+	Lbic_S238N-H82_LACBIscaffold_8	499611	522121	+
Chr_4	1384422	1388776	+	Lbic_S238N-H82_LACBIscaffold_8	614418	619031	-
Chr_4	1388776	1409039	+	Lbic_S238N-H82_LACBIscaffold_8	680063	695394	+
Chr_4	1409039	1414129	+	Lbic_S238N-H82_LACBIscaffold_8	522121	530614	+
Chr_4	1414129	1427654	+	Lbic_S238N-H82_LACBIscaffold_8	635282	652074	+
Chr_4	1427654	1458685	+	Lbic_S238N-H82_LACBIscaffold_8	426240	470893	-
Chr_4	1458685	1465633	+	Lbic_S238N-H82_LACBIscaffold_8	423598	426240	+
Chr_4	1465633	1513769	+	Lbic_S238N-H82_LACBIscaffold_11	1123688	1140250	-
Chr_4	1513769	1579652	+	Lbic_S238N-H82_LACBIscaffold_11	1147006	1188876	+
Chr_4	1579652	1605694	+	Lbic_S238N-H82_LACBIscaffold_54	83947	98493	+
Chr_4	1605694	1617473	+	Lbic_S238N-H82_LACBIscaffold_54	98493	103978	+
Chr_4	1617473	1631861	+	Lbic_S238N-H82_LACBIscaffold_11	896487	904309	-
Chr_4	1631861	1660190	+	Lbic_S238N-H82_LACBIscaffold_11	885793	896487	+
Chr_4	1660190	1662155	+	Lbic_S238N-H82_LACBIscaffold_1	993215	994929	+
Chr_4	1662155	1676623	+	Lbic_S238N-H82_LACBIscaffold_11	866352	885793	+
Chr_4	1676623	1697320	+	Lbic_S238N-H82_LACBIscaffold_11	1068421	1089969	+
Chr_4	1697320	1716563	+	Lbic_S238N-H82_LACBIscaffold_11	764998	790273	-
Chr_4	1716563	1725545	+	Lbic_S238N-H82_LACBIscaffold_11	1067090	1068421	+
Chr_4	1725545	1729792	+	Lbic_S238N-H82_LACBIscaffold_11	1090414	1093770	-
Chr_4	1729792	1730276	+	Lbic_S238N-H82_LACBIscaffold_11	1089969	1090414	+
Chr_4	1730276	1742228	+	Lbic_S238N-H82_LACBIscaffold_11	427956	438344	+
Chr_4	1742228	1746644	+	Lbic_S238N-H82_LACBIscaffold_11	442665	447936	-
Chr_4	1746644	1753219	+	Lbic_S238N-H82_LACBIscaffold_11	438344	442665	-
Chr_4	1753219	1755007	+	Lbic_S238N-H82_LACBIscaffold_11	1240235	1242079	+
Chr_4	1755007	1766237	+	Lbic_S238N-H82_LACBIscaffold_11	942568	954382	-
Chr_4	1766237	1772548	+	Lbic_S238N-H82_LACBIscaffold_11	954382	960516	-
Chr_4	1772548	1795054	+	Lbic_S238N-H82_LACBIscaffold_11	472499	564390	+
Chr_4	1795054	1814331	+	Lbic_S238N-H82_LACBIscaffold_11	1193810	1206546	-
Chr_4	1814331	1819007	+	Lbic_S238N-H82_LACBIscaffold_11	1188876	1193810	-
Chr_4	1819007	1830434	+	Lbic_S238N-H82_LACBIscaffold_8	470893	473284	+
Chr_4	1830434	1833837	+	Lbic_S238N-H82_LACBIscaffold_8	473284	485143	+
Chr_4	1833837	1859928	+	Lbic_S238N-H82_LACBIscaffold_11	459687	465234	+
Chr_4	1859928	1864698	+	Lbic_S238N-H82_LACBIscaffold_11	344465	361486	-
Chr_4	1864698	1879597	+	Lbic_S238N-H82_LACBIscaffold_11	447936	459687	-
Chr_4	1879597	1889356	+	Lbic_S238N-H82_LACBIscaffold_11	1102976	1106131	-
Chr_4	1889356	1890495	+	Lbic_S238N-H82_LACBIscaffold_9	55921	57050	-
Chr_4	1890495	1955264	+	Lbic_S238N-H82_LACBIscaffold_11	1106131	1123688	+
Chr_4	1955264	1957078	+	Lbic_S238N-H82_LACBIscaffold_11	322205	344465	-
Chr_4	1957078	1960998	+	Lbic_S238N-H82_LACBIscaffold_11	424543	427956	+
Chr_4	1960998	1973532	+	Lbic_S238N-H82_LACBIscaffold_11	1057804	1067090	+
Chr_4	1973532	1987073	+	Lbic_S238N-H82_LACBIscaffold_11	1226900	1240235	-
Chr_4	1987073	1993470	+	Lbic_S238N-H82_LACBIscaffold_11	1007678	1014280	-
Chr_4	1993470	2005050	+	Lbic_S238N-H82_LACBIscaffold_11	744960	754440	+
Chr_4	2005050	2015821	+	Lbic_S238N-H82_LACBIscaffold_11	754440	764998	+
Chr_4	2015821	2055470	+	Lbic_S238N-H82_LACBIscaffold_11	706754	744960	-
Chr_4	2055470	2084371	+	Lbic_S238N-H82_LACBIscaffold_11	688895	706754	-
Chr_4	2084371	2102209	+	Lbic_S238N-H82_LACBIscaffold_11	659905	682136	+
Chr_4	2102209	2111843	+	Lbic_S238N-H82_LACBIscaffold_11	653490	659905	-
Chr_4	2111843	2116997	+	Lbic_S238N-H82_LACBIscaffold_12	594286	598406	+
Chr_4	2116997	2121649	+	Lbic_S238N-H82_LACBIscaffold_11	647267	653490	-
Chr_4	2121649	2192139	+	Lbic_S238N-H82_LACBIscaffold_11	564390	647267	-
Chr_4	2192139	2194739	+	Lbic_S238N-H82_LACBIscaffold_11	1206546	1218355	+
Chr_4	2194739	2205178	+	Lbic_S238N-H82_LACBIscaffold_3	2190845	2193504	-
Chr_4	2205178	2212038	+	Lbic_S238N-H82_LACBIscaffold_11	1222375	1226900	+
Chr_4	2212038	2226133	+	Lbic_S238N-H82_LACBIscaffold_11	1014280	1024592	-
Chr_4	2226133	2236228	+	Lbic_S238N-H82_LACBIscaffold_11	998516	1002902	+
Chr_4	2236228	2267583	+	Lbic_S238N-H82_LACBIscaffold_11	818041	842906	+
Chr_4	2267583	2275070	+	Lbic_S238N-H82_LACBIscaffold_11	856694	866352	+
Chr_4	2275070	2294470	+	Lbic_S238N-H82_LACBIscaffold_11	385340	413335	-
Chr_4	2294470	2320582	+	Lbic_S238N-H82_LACBIscaffold_11	364787	385340	-
Chr_4	2320582	2334343	+	Lbic_S238N-H82_LACBIscaffold_11	792766	800154	-
Chr_4	2334343	2337230	+	Lbic_S238N-H82_LACBIscaffold_11	790273	792766	+
Chr_4	2337230	2362813	+	Lbic_S238N-H82_LACBIscaffold_11	960516	982358	-
Chr_4	2362813	2370574	+	Lbic_S238N-H82_LACBIscaffold_11	465234	472499	-
Chr_4	2370574	2383016	+	Lbic_S238N-H82_LACBIscaffold_54	111855	119248	+
Chr_4	2383016	2388008	+	Lbic_S238N-H82_LACBIscaffold_11	908869	913562	-
Chr_4	2388008	2430215	+	Lbic_S238N-H82_LACBIscaffold_11	913562	942568	-
Chr_4	2430215	2438304	+	Lbic_S238N-H82_LACBIscaffold_54	103978	111855	+
Chr_4	2438304	2500113	+	Lbic_S238N-H82_LACBIscaffold_11	982358	998516	+
Chr_4	2500113	2528071	+	Lbic_S238N-H82_LACBIscaffold_11	800154	818041	-
Chr_4	2528071	2534814	+	Lbic_S238N-H82_LACBIscaffold_11	361486	364787	+
Chr_4	2534814	2544545	+	Lbic_S238N-H82_LACBIscaffold_11	1002902	1007678	+
Chr_4	2544545	2565368	+	Lbic_S238N-H82_LACBIscaffold_11	1024592	1057804	-
Chr_4	2565368	2598484	+	Lbic_S238N-H82_LACBIscaffold_11	416073	422411	+
Chr_4	2598484	2600664	+	Lbic_S238N-H82_LACBIscaffold_11	422411	424543	-
Chr_4	2600664	2658020	+	Lbic_S238N-H82_LACBIscaffold_11	413335	416073	+
Chr_4	2658020	2659500	+	Lbic_S238N-H82_LACBIscaffold_19	232204	233450	-
Chr_4	2659500	2668292	+	Lbic_S238N-H82_LACBIscaffold_30	303553	315265	+
Chr_4	2668292	2671197	+	Lbic_S238N-H82_LACBIscaffold_30	315265	318009	-
Chr_4	2671197	2686269	+	Lbic_S238N-H82_LACBIscaffold_30	318009	345609	+
Chr_4	2686269	2698912	+	Lbic_S238N-H82_LACBIscaffold_402	810	4059	-
Chr_4	2698912	2738602	+	Lbic_S238N-H82_LACBIscaffold_11	132172	249799	-
Chr_4	2738602	2750589	+	Lbic_S238N-H82_LACBIscaffold_11	283020	321069	-
Chr_4	2750589	2773030	+	Lbic_S238N-H82_LACBIscaffold_30	105533	121861	-
Chr_4	2773030	2790239	+	Lbic_S238N-H82_LACBIscaffold_30	121861	122166	+
Chr_4	2790239	2814445	+	Lbic_S238N-H82_LACBIscaffold_30	122166	130424	+
Chr_4	2814445	2852236	+	Lbic_S238N-H82_LACBIscaffold_30	130424	167935	+
Chr_4	2852236	2870950	+	Lbic_S238N-H82_LACBIscaffold_30	420600	427868	-
Chr_4	2870950	2943044	+	Lbic_S238N-H82_LACBIscaffold_30	396602	412500	-
Chr_4	2943044	2954492	+	Lbic_S238N-H82_LACBIscaffold_30	345609	356100	-
Chr_4	2954492	2972143	+	Lbic_S238N-H82_LACBIscaffold_30	412500	420600	-
Chr_4	2972143	2985050	+	Lbic_S238N-H82_LACBIscaffold_11	124877	132172	+
Chr_4	2985050	3009501	+	Lbic_S238N-H82_LACBIscaffold_11	112557	124877	-
Chr_4	3009501	3036764	+	Lbic_S238N-H82_LACBIscaffold_30	261011	303553	-
Chr_4	3036764	3063556	+	Lbic_S238N-H82_LACBIscaffold_30	167935	199041	+
Chr_4	3063556	3092967	+	Lbic_S238N-H82_LACBIscaffold_15	488868	711242	-
Chr_4	3092967	3102924	+	Lbic_S238N-H82_LACBIscaffold_30	254227	261011	+
Chr_4	3102924	3125604	+	Lbic_S238N-H82_LACBIscaffold_6	1251288	1277992	-
Chr_4	3125604	3139823	+	Lbic_S238N-H82_LACBIscaffold_15	711242	759568	+
Chr_4	3139823	3147819	+	Lbic_S238N-H82_LACBIscaffold_3	1614413	1616417	-
Chr_4	3147819	3150365	+	Lbic_S238N-H82_LACBIscaffold_6	1807195	1809987	+
Chr_4	3150365	3196848	+	Lbic_S238N-H82_LACBIscaffold_15	759568	769102	-
Chr_4	3196848	3207902	+	Lbic_S238N-H82_LACBIscaffold_15	454156	476743	-
Chr_4	3207902	3272256	+	Lbic_S238N-H82_LACBIscaffold_15	476743	487783	+
Chr_4	3272256	3273136	+	Lbic_S238N-H82_LACBIscaffold_15	487783	488868	-
Chr_4	3273136	3378251	+	Lbic_S238N-H82_LACBIscaffold_15	306433	346900	-
Chr_4	3378251	3393195	+	Lbic_S238N-H82_LACBIscaffold_15	346900	351749	+
Chr_4	3393195	3554845	+	Lbic_S238N-H82_LACBIscaffold_54	243498	254073	-
Chr_5	564	16030	+	Lbic_S238N-H82_LACBIscaffold_9	929770	934170	+
Chr_5	16030	24296	+	Lbic_S238N-H82_LACBIscaffold_9	994527	997189	-
Chr_5	24296	154767	+	Lbic_S238N-H82_LACBIscaffold_26	2	41565	+
Chr_5	154767	189078	+	Lbic_S238N-H82_LACBIscaffold_48	195531	290284	+
Chr_5	189078	291890	+	Lbic_S238N-H82_LACBIscaffold_15	427959	454156	-
Chr_5	291890	313180	+	Lbic_S238N-H82_LACBIscaffold_12	1020902	1045508	-
Chr_5	313180	321240	+	Lbic_S238N-H82_LACBIscaffold_25	529049	563472	-
Chr_5	321240	346525	+	Lbic_S238N-H82_LACBIscaffold_25	476390	502731	+
Chr_5	346525	350501	+	Lbic_S238N-H82_LACBIscaffold_25	525553	529049	-
Chr_5	350501	352975	+	Lbic_S238N-H82_LACBIscaffold_9	30898	55921	+
Chr_5	352975	360173	+	Lbic_S238N-H82_LACBIscaffold_25	502731	525553	-
Chr_5	360173	364470	+	Lbic_S238N-H82_LACBIscaffold_25	563472	566616	+
Chr_5	364470	392117	+	Lbic_S238N-H82_LACBIscaffold_25	566616	597617	-
Chr_5	392117	396841	+	Lbic_S238N-H82_LACBIscaffold_41	435237	438802	+
Chr_5	396841	407352	+	Lbic_S238N-H82_LACBIscaffold_25	597617	674647	+
Chr_5	407352	446208	+	Lbic_S238N-H82_LACBIscaffold_25	416881	476390	+
Chr_5	446208	449955	+	Lbic_S238N-H82_LACBIscaffold_25	674647	679752	-
Chr_5	449955	459499	+	Lbic_S238N-H82_LACBIscaffold_48	353457	356326	+
Chr_5	477871	510948	+	Lbic_S238N-H82_LACBIscaffold_3	1191421	1199479	+
Chr_5	510948	559054	+	Lbic_S238N-H82_LACBIscaffold_25	393724	416881	-
Chr_5	559054	561150	+	Lbic_S238N-H82_LACBIscaffold_25	283942	322944	+
Chr_5	561150	564023	+	Lbic_S238N-H82_LACBIscaffold_25	206454	216257	-
Chr_5	564023	565633	+	Lbic_S238N-H82_LACBIscaffold_22	486485	489465	+
Chr_5	565633	583167	+	Lbic_S238N-H82_LACBIscaffold_25	266136	283942	-
Chr_5	583167	586559	+	Lbic_S238N-H82_LACBIscaffold_25	181105	184327	-
Chr_5	586559	590160	+	Lbic_S238N-H82_LACBIscaffold_25	162190	164627	+
Chr_5	590160	592479	+	Lbic_S238N-H82_LACBIscaffold_25	228667	230905	-
Chr_5	592479	594654	+	Lbic_S238N-H82_LACBIscaffold_25	263262	266136	-
Chr_5	594654	606019	+	Lbic_S238N-H82_LACBIscaffold_25	221595	228667	+
Chr_5	606019	680405	+	Lbic_S238N-H82_LACBIscaffold_25	230905	259700	-
Chr_5	680405	686289	+	Lbic_S238N-H82_LACBIscaffold_25	164627	170754	+
Chr_5	686289	716689	+	Lbic_S238N-H82_LACBIscaffold_25	184327	203463	-
Chr_5	716689	724043	+	Lbic_S238N-H82_LACBIscaffold_25	216257	221595	+
Chr_5	724043	763470	+	Lbic_S238N-H82_LACBIscaffold_4	877323	884748	-
Chr_5	763470	770244	+	Lbic_S238N-H82_LACBIscaffold_25	203463	206454	-
Chr_5	770244	771625	+	Lbic_S238N-H82_LACBIscaffold_25	170754	172392	-
Chr_5	771625	781364	+	Lbic_S238N-H82_LACBIscaffold_25	128714	158411	+
Chr_5	781364	808216	+	Lbic_S238N-H82_LACBIscaffold_25	172392	181105	-
Chr_5	808216	813158	+	Lbic_S238N-H82_LACBIscaffold_25	94849	99931	-
Chr_5	813158	839571	+	Lbic_S238N-H82_LACBIscaffold_25	99931	124593	+
Chr_5	839571	843945	+	Lbic_S238N-H82_LACBIscaffold_25	124593	128714	-
Chr_5	843945	857714	+	Lbic_S238N-H82_LACBIscaffold_25	61151	68914	-
Chr_5	857714	875172	+	Lbic_S238N-H82_LACBIscaffold_25	322944	337860	-
Chr_5	875172	903221	+	Lbic_S238N-H82_LACBIscaffold_25	50223	61151	-
Chr_5	903221	928183	+	Lbic_S238N-H82_LACBIscaffold_2	2096609	2127282	-
Chr_5	928183	954837	+	Lbic_S238N-H82_LACBIscaffold_2	2064203	2075873	-
Chr_5	954837	966091	+	Lbic_S238N-H82_LACBIscaffold_2	2059260	2064203	-
Chr_5	966091	974889	+	Lbic_S238N-H82_LACBIscaffold_2	2048513	2059260	-
Chr_5	974889	976104	+	Lbic_S238N-H82_LACBIscaffold_2	2095701	2096609	+
Chr_5	976104	1001422	+	Lbic_S238N-H82_LACBIscaffold_2	2075873	2095701	+
Chr_5	1001422	1006814	+	Lbic_S238N-H82_LACBIscaffold_2	2043401	2048513	+
Chr_5	1006814	1030321	+	Lbic_S238N-H82_LACBIscaffold_2	2037341	2043401	-
Chr_5	1030321	1032616	+	Lbic_S238N-H82_LACBIscaffold_2	2035260	2037341	+
Chr_5	1032616	1047176	+	Lbic_S238N-H82_LACBIscaffold_2	2025191	2035260	-
Chr_5	1047176	1097133	+	Lbic_S238N-H82_LACBIscaffold_2	1988422	2025191	-
Chr_5	1097133	1099168	+	Lbic_S238N-H82_LACBIscaffold_8	126601	129879	+
Chr_5	1099168	1125117	+	Lbic_S238N-H82_LACBIscaffold_2	1607473	1988422	-
Chr_5	1125117	1134950	+	Lbic_S238N-H82_LACBIscaffold_25	82383	90799	-
Chr_5	1134950	1143967	+	Lbic_S238N-H82_LACBIscaffold_25	68914	77197	-
Chr_5	1143967	1157983	+	Lbic_S238N-H82_LACBIscaffold_83	36477	65934	+
Chr_5	1157983	1163711	+	Lbic_S238N-H82_LACBIscaffold_25	90799	94849	+
Chr_5	1163711	1170477	+	Lbic_S238N-H82_LACBIscaffold_30	235839	254227	+
Chr_5	1170477	1179062	+	Lbic_S238N-H82_LACBIscaffold_2	2127282	2136839	+
Chr_5	1179062	1183668	+	Lbic_S238N-H82_LACBIscaffold_6	1357290	1360384	+
Chr_5	1183668	1196918	+	Lbic_S238N-H82_LACBIscaffold_2	2136839	2154818	+
Chr_5	1196918	1201283	+	Lbic_S238N-H82_LACBIscaffold_7	475556	479457	-
Chr_5	1201283	1202218	+	Lbic_S238N-H82_LACBIscaffold_2	2154818	2155678	+
Chr_5	1202218	1209079	+	Lbic_S238N-H82_LACBIscaffold_4	1306410	1313022	-
Chr_5	1209079	1285481	+	Lbic_S238N-H82_LACBIscaffold_4	1446338	1504024	+
Chr_5	1285481	1300569	+	Lbic_S238N-H82_LACBIscaffold_4	1542642	1552457	-
Chr_5	1300569	1314610	+	Lbic_S238N-H82_LACBIscaffold_4	1521212	1542642	-
Chr_5	1314610	1330870	+	Lbic_S238N-H82_LACBIscaffold_4	1552457	1569412	+
Chr_5	1330870	1337667	+	Lbic_S238N-H82_LACBIscaffold_3	1616417	1634514	+
Chr_5	1337667	1344802	+	Lbic_S238N-H82_LACBIscaffold_4	1569412	1577660	+
Chr_5	1344802	1351877	+	Lbic_S238N-H82_LACBIscaffold_4	1577660	1584622	-
Chr_5	1351877	1373528	+	Lbic_S238N-H82_LACBIscaffold_4	1584622	1608071	+
Chr_5	1373528	1406253	+	Lbic_S238N-H82_LACBIscaffold_4	1608071	1632287	+
Chr_5	1406253	1425089	+	Lbic_S238N-H82_LACBIscaffold_4	1632287	1649594	+
Chr_5	1425089	1446932	+	Lbic_S238N-H82_LACBIscaffold_4	1652943	1675254	+
Chr_5	1446932	1470399	+	Lbic_S238N-H82_LACBIscaffold_4	1677720	1697951	-
Chr_5	1470399	1473617	+	Lbic_S238N-H82_LACBIscaffold_4	1675254	1677720	-
Chr_5	1473617	1499978	+	Lbic_S238N-H82_LACBIscaffold_4	1697951	1716943	+
Chr_5	1499978	1508277	+	Lbic_S238N-H82_LACBIscaffold_4	1716943	1725055	-
Chr_5	1508277	1526643	+	Lbic_S238N-H82_LACBIscaffold_4	1725055	1741214	-
Chr_5	1526643	1528592	+	Lbic_S238N-H82_LACBIscaffold_4	1750403	1752632	+
Chr_5	1528592	1536926	+	Lbic_S238N-H82_LACBIscaffold_4	1741214	1750403	-
Chr_5	1536926	1557631	+	Lbic_S238N-H82_LACBIscaffold_4	1752632	1775655	+
Chr_5	1557631	1559221	+	Lbic_S238N-H82_LACBIscaffold_17	150179	162050	+
Chr_5	1559221	1563341	+	Lbic_S238N-H82_LACBIscaffold_4	1775655	1778502	+
Chr_5	1563341	1564506	+	Lbic_S238N-H82_LACBIscaffold_32	128778	129892	+
Chr_5	1564506	1585611	+	Lbic_S238N-H82_LACBIscaffold_4	1778502	1796933	+
Chr_5	1585611	1588292	+	Lbic_S238N-H82_LACBIscaffold_4	1833313	1836306	+
Chr_5	1588292	1615702	+	Lbic_S238N-H82_LACBIscaffold_4	1799809	1822230	-
Chr_5	1615702	1617524	+	Lbic_S238N-H82_LACBIscaffold_4	1827322	1833313	-
Chr_5	1617524	1652030	+	Lbic_S238N-H82_LACBIscaffold_4	1845706	1876815	-
Chr_5	1652030	1653336	+	Lbic_S238N-H82_LACBIscaffold_4	1825467	1827322	-
Chr_5	1653336	1668715	+	Lbic_S238N-H82_LACBIscaffold_4	1836306	1842618	+
Chr_5	1668715	1672799	+	Lbic_S238N-H82_LACBIscaffold_4	1940248	1943688	+
Chr_5	1672799	1675290	+	Lbic_S238N-H82_LACBIscaffold_4	1876815	1879506	+
Chr_5	1675290	1680382	+	Lbic_S238N-H82_LACBIscaffold_4	1842618	1845706	-
Chr_5	1680382	1686836	+	Lbic_S238N-H82_LACBIscaffold_4	1879506	1888768	+
Chr_5	1686836	1688144	+	Lbic_S238N-H82_LACBIscaffold_4	1888768	1890660	-
Chr_5	1688144	1706288	+	Lbic_S238N-H82_LACBIscaffold_4	1890660	1905557	+
Chr_5	1706288	1713084	+	Lbic_S238N-H82_LACBIscaffold_4	1943688	1949926	-
Chr_5	1713084	1727327	+	Lbic_S238N-H82_LACBIscaffold_4	1930115	1940248	-
Chr_5	1727327	1738955	+	Lbic_S238N-H82_LACBIscaffold_4	1918991	1930115	+
Chr_5	1738955	1754190	+	Lbic_S238N-H82_LACBIscaffold_4	1905557	1918991	-
Chr_5	1754190	1761317	+	Lbic_S238N-H82_LACBIscaffold_4	1949926	1958740	+
Chr_5	1761317	1763396	+	Lbic_S238N-H82_LACBIscaffold_25	389669	393724	-
Chr_5	1763396	1779569	+	Lbic_S238N-H82_LACBIscaffold_4	1958740	1979034	+
Chr_5	1779569	1789631	+	Lbic_S238N-H82_LACBIscaffold_4	1979034	1988100	-
Chr_5	1789631	1801370	+	Lbic_S238N-H82_LACBIscaffold_4	1994928	2143554	-
Chr_5	1801370	1803846	+	Lbic_S238N-H82_LACBIscaffold_4	1992809	1994928	-
Chr_5	1803846	1810509	+	Lbic_S238N-H82_LACBIscaffold_4	1988100	1992809	-
Chr_5	1810509	1826178	+	Lbic_S238N-H82_LACBIscaffold_4	2143554	2150651	+
Chr_5	1826178	1839751	+	Lbic_S238N-H82_LACBIscaffold_4	2150651	2161988	+
Chr_5	1839751	1846260	+	Lbic_S238N-H82_LACBIscaffold_4	2161988	2170517	+
Chr_5	1846260	1923823	+	Lbic_S238N-H82_LACBIscaffold_4	2170517	2239103	+
Chr_5	1923823	1938173	+	Lbic_S238N-H82_LACBIscaffold_4	2334797	2347776	-
Chr_5	1938173	1950956	+	Lbic_S238N-H82_LACBIscaffold_4	2320586	2332583	+
Chr_5	1950956	2033307	+	Lbic_S238N-H82_LACBIscaffold_4	2256477	2320586	-
Chr_5	2037480	2045397	+	Lbic_S238N-H82_LACBIscaffold_4	2249373	2256477	-
Chr_5	2045397	2051323	+	Lbic_S238N-H82_LACBIscaffold_4	2245439	2249373	-
Chr_5	2051323	2058632	+	Lbic_S238N-H82_LACBIscaffold_4	2239103	2245439	-
Chr_5	2058632	2066704	+	Lbic_S238N-H82_LACBIscaffold_4	2347776	2356028	+
Chr_5	2066704	2093666	+	Lbic_S238N-H82_LACBIscaffold_41	89025	113235	+
Chr_5	2093666	2123493	+	Lbic_S238N-H82_LACBIscaffold_41	113235	199357	+
Chr_5	2123493	2145179	+	Lbic_S238N-H82_LACBIscaffold_4	1319392	1324034	-
Chr_5	2145179	2151654	+	Lbic_S238N-H82_LACBIscaffold_4	1313022	1319392	-
Chr_5	2151654	2169933	+	Lbic_S238N-H82_LACBIscaffold_2	2155678	2172730	+
Chr_5	2169933	2180871	+	Lbic_S238N-H82_LACBIscaffold_4	1324034	1330248	+
Chr_5	2180871	2185658	+	Lbic_S238N-H82_LACBIscaffold_4	1330248	1331970	+
Chr_5	2185658	2215163	+	Lbic_S238N-H82_LACBIscaffold_4	1333918	1359030	+
Chr_5	2215163	2242219	+	Lbic_S238N-H82_LACBIscaffold_4	1359030	1382915	-
Chr_5	2242219	2287623	+	Lbic_S238N-H82_LACBIscaffold_4	1382915	1426360	+
Chr_5	2287623	2293874	+	Lbic_S238N-H82_LACBIscaffold_6	433349	594870	+
Chr_5	2293874	2295299	+	Lbic_S238N-H82_LACBIscaffold_3	1130821	1133807	-
Chr_5	2295299	2310276	+	Lbic_S238N-H82_LACBIscaffold_4	1427961	1442728	-
Chr_5	2310276	2313234	+	Lbic_S238N-H82_LACBIscaffold_40	158055	172236	+
Chr_5	2313234	2316237	+	Lbic_S238N-H82_LACBIscaffold_4	1426360	1427961	-
Chr_5	2316237	2322872	+	Lbic_S238N-H82_LACBIscaffold_4	1442728	1446338	+
Chr_5	2322872	2350611	+	Lbic_S238N-H82_LACBIscaffold_4	1294281	1306410	+
Chr_5	2350611	2372680	+	Lbic_S238N-H82_LACBIscaffold_4	1217268	1238984	+
Chr_5	2372680	2379072	+	Lbic_S238N-H82_LACBIscaffold_4	1246403	1250806	-
Chr_5	2379072	2385835	+	Lbic_S238N-H82_LACBIscaffold_4	1210539	1217268	-
Chr_5	2385835	2393219	+	Lbic_S238N-H82_LACBIscaffold_4	1199278	1210539	+
Chr_5	2393219	2412706	+	Lbic_S238N-H82_LACBIscaffold_4	1185290	1199278	-
Chr_5	2412706	2426581	+	Lbic_S238N-H82_LACBIscaffold_4	1149729	1185290	-
Chr_5	2426581	2445309	+	Lbic_S238N-H82_LACBIscaffold_4	1122639	1141278	-
Chr_5	2445309	2460035	+	Lbic_S238N-H82_LACBIscaffold_4	1087264	1122639	-
Chr_5	2460035	2471250	+	Lbic_S238N-H82_LACBIscaffold_4	1062842	1074980	-
Chr_5	2471250	2479254	+	Lbic_S238N-H82_LACBIscaffold_4	1250806	1283574	-
Chr_5	2479254	2481438	+	Lbic_S238N-H82_LACBIscaffold_6	807448	818562	+
Chr_5	2481438	2491774	+	Lbic_S238N-H82_LACBIscaffold_4	924078	983942	+
Chr_5	2491774	2495510	+	Lbic_S238N-H82_LACBIscaffold_4	1054968	1058960	+
Chr_5	2495510	2578547	+	Lbic_S238N-H82_LACBIscaffold_4	1000428	1028979	-
Chr_5	2578547	2581274	+	Lbic_S238N-H82_LACBIscaffold_4	1033521	1036670	+
Chr_5	2581274	2603832	+	Lbic_S238N-H82_LACBIscaffold_4	983942	1000428	-
Chr_5	2603832	2609454	+	Lbic_S238N-H82_LACBIscaffold_4	1058960	1062842	+
Chr_5	2609454	2623205	+	Lbic_S238N-H82_LACBIscaffold_4	1283574	1294281	-
Chr_5	2623205	2626548	+	Lbic_S238N-H82_LACBIscaffold_58	153083	155675	+
Chr_5	2626548	2635805	+	Lbic_S238N-H82_LACBIscaffold_4	918537	924078	+
Chr_5	2635805	2644439	+	Lbic_S238N-H82_LACBIscaffold_4	1036670	1045801	-
Chr_5	2644439	2648975	+	Lbic_S238N-H82_LACBIscaffold_4	1049751	1054968	+
Chr_5	2648975	2653482	+	Lbic_S238N-H82_LACBIscaffold_4	1045801	1049751	-
Chr_5	2653482	2707906	+	Lbic_S238N-H82_LACBIscaffold_4	902724	918537	-
Chr_5	2707906	2722878	+	Lbic_S238N-H82_LACBIscaffold_4	892816	902724	-
Chr_5	2722878	2774411	+	Lbic_S238N-H82_LACBIscaffold_4	884748	892816	+
Chr_5	2774411	2803382	+	Lbic_S238N-H82_LACBIscaffold_4	860218	877323	+
Chr_5	2803382	2807292	+	Lbic_S238N-H82_LACBIscaffold_4	711020	860218	-
Chr_5	2807292	2811439	+	Lbic_S238N-H82_LACBIscaffold_4	2411906	2421707	+
Chr_5	2811439	2833371	+	Lbic_S238N-H82_LACBIscaffold_4	509169	558298	+
