#chrom	start	stop	class
IV	214357	214475	Unknown:R133
IV	215234	215312	Unknown:R372
IV	216635	216953	Unknown:R92
IV	223636	223870	Unknown:R117
IV	224361	224477	Unknown:R133
IV	236093	236208	Unknown:R133
IV	236300	236370	Unknown:R333
IV	239126	239244	Unknown:R133
IV	242608	242723	Unknown:R133
IV	242609	242884	Unknown:R301
IV	246141	246161	Low_complexity
IV	251722	252001	Unknown:R301
IV	251884	252002	Unknown:R133
IV	267173	267264	Unknown:R51
IV	286064	286189	Simple_repeat
IV	294919	294959	Simple_repeat
IV	301027	301107	Simple_repeat
IV	302228	302300	Simple_repeat
IV	304199	304234	Simple_repeat
IV	304898	304941	Unknown:R373
IV	307391	307414	Simple_repeat
IV	315570	315706	Unknown:R157
IV	316507	316559	Unknown:R87
IV	316741	316828	Unknown:R175
IV	318743	318773	Simple_repeat
IV	328079	328245	Unknown:R454
IV	332798	333156	Unknown:R174
IV	333956	334065	Unknown:R365
IV	386703	386849	Simple_repeat
IV	387411	387503	Simple_repeat
IV	389749	389769	Simple_repeat
IV	390191	390262	Simple_repeat
IV	390434	390698	Unknown:R377
IV	390684	391072	Unknown:R101
IV	391892	391947	Simple_repeat
IV	396650	396688	Simple_repeat
IV	438574	438594	Low_complexity
IV	438785	438844	Simple_repeat
IV	442447	442481	Simple_repeat
IV	475758	475844	Unknown:R32
IV	476379	476428	Simple_repeat
IV	480003	480074	Unknown:R291
IV	480504	480819	Unknown:R92
IV	482738	482799	Unknown:R305
IV	489047	489071	Simple_repeat
IV	496393	496547	Unknown:R110
IV	505461	505499	Simple_repeat
IV	535951	536186	Unknown:R499
IV	538504	539313	Unknown:R282
IV	539486	540650	Unknown:R310
IV	540745	541313	Unknown:R478
IV	541087	541889	Unknown:R177
IV	541996	542500	Unknown:R450
IV	542263	543173	Unknown:R314
IV	543255	543404	Unknown:R512
IV	543406	543641	Unknown:R456
IV	543968	544930	Unknown:R424
IV	544929	545428	Unknown:R499
IV	553743	553783	Simple_repeat
IV	557098	557161	Simple_repeat
IV	559678	563466	Unknown:R0
IV	560134	565206	Unknown:R68
IV	562447	566709	Unknown:R5
IV	569462	569604	Unknown:R295
IV	569543	569896	Unknown:R174
IV	570122	570442	Unknown:R147
IV	570634	570796	Unknown:R217
IV	583936	584126	Unknown:R62
IV	584112	584554	Unknown:R287
IV	584571	584630	Unknown:R401
IV	584686	586412	Unknown:R152
IV	590221	592417	Unknown:R0
IV	597567	597790	Unknown:R428
IV	597813	598190	Unknown:R213
IV	598223	598280	Unknown:R428
IV	598517	598978	Unknown:R490
IV	599034	599313	Unknown:R483
IV	599315	599718	Unknown:R477
IV	600009	600067	Unknown:R274
IV	603396	603443	Simple_repeat
IV	604982	605008	Simple_repeat
IV	607704	607782	Simple_repeat
IV	616199	616297	Unknown:R409
IV	617533	621313	Unknown:R0
IV	617980	624323	Unknown:R68
IV	620293	624558	Unknown:R5
IV	627307	627376	Simple_repeat
IV	632219	632304	Unknown:R251
IV	656722	656758	Unknown:R16
IV	659614	659667	Unknown:R16
IV	664532	664648	Simple_repeat
IV	666033	666112	Simple_repeat
IV	668450	668569	Simple_repeat
IV	668637	668695	Simple_repeat
IV	669015	669039	Simple_repeat
IV	669389	669478	Simple_repeat
IV	669521	669557	Unknown:R16
IV	671998	672034	Unknown:R16
IV	679183	679232	Unknown:R16
IV	679534	680026	Unknown:R121
IV	695334	695368	Simple_repeat
IV	703858	703879	Low_complexity
IV	704613	704714	Unknown:R206
IV	704681	704807	Unknown:R206
IV	704774	704904	Unknown:R206
IV	704871	704997	Unknown:R206
IV	708681	708768	Simple_repeat
IV	716888	717002	Simple_repeat
IV	718420	718457	Simple_repeat
IV	719080	719161	Simple_repeat
IV	720017	720057	Simple_repeat
IV	735057	735094	Unknown:R16
IV	735861	735897	Unknown:R16
IV	738449	738537	Simple_repeat
IV	738838	738901	Simple_repeat
IV	760342	760363	Simple_repeat
IV	764976	765133	Simple_repeat
IV	765020	765152	Simple_repeat
IV	775626	775661	Simple_repeat
IV	778648	778674	Simple_repeat
IV	784077	784118	Simple_repeat
IV	786765	786801	Unknown:R16
IV	787418	787447	Simple_repeat
IV	787658	787696	Unknown:R16
IV	792345	792381	Simple_repeat
IV	792631	792654	Simple_repeat
IV	829731	829924	Unknown:R229
IV	830706	830899	Unknown:R229
IV	832439	832546	Unknown:R373
IV	842514	843027	Unknown:R260
IV	842934	843372	Unknown:R214
IV	856093	856120	Unknown:R255
IV	856127	856185	Unknown:R274
IV	856443	857012	Unknown:R280
IV	857005	858464	Unknown:R163
IV	858479	858566	Unknown:R163
IV	858544	859526	Unknown:R256
IV	859641	859752	Unknown:R445
IV	860722	860791	Unknown:R487
IV	860819	860908	Unknown:R246
IV	860831	861150	Unknown:R313
IV	861204	861330	Unknown:R313
IV	861384	861510	Unknown:R313
IV	861529	861698	Unknown:R313
IV	861717	861850	Unknown:R313
IV	861927	861994	Unknown:R313
IV	863668	863698	Simple_repeat
IV	880283	880417	Unknown:R476
IV	880528	880682	Unknown:R488
IV	883658	884075	Unknown:R481
IV	884077	884152	Unknown:R430
IV	885300	885442	Unknown:R313
IV	885493	885811	Unknown:R313
IV	885956	886029	Unknown:R466
IV	886052	886128	Unknown:R498
IV	886181	886240	Unknown:R484
IV	896845	896888	Simple_repeat
IV	899423	899654	Unknown:R438
IV	899682	900000	Unknown:R313
IV	900050	900192	Unknown:R313
IV	901341	901416	Unknown:R430
IV	901418	901835	Unknown:R481
IV	901901	902070	Unknown:R313
IV	902089	902215	Unknown:R313
IV	902269	902395	Unknown:R313
IV	902449	902766	Unknown:R313
IV	902689	902778	Unknown:R246
IV	902779	904435	Unknown:R231
IV	905386	905501	Unknown:R519
IV	905605	905791	Unknown:R455
IV	906805	908235	Unknown:R184
IV	908250	909340	Unknown:R122
IV	908997	909730	Unknown:R122
IV	911083	911567	Unknown:R50
IV	912536	912800	Unknown:R50
IV	912635	914290	Unknown:R231
IV	914458	914550	Unknown:R474
IV	914477	915118	Unknown:R264
IV	915126	915205	Unknown:R212
IV	915331	915468	Unknown:R190
IV	915355	915695	Unknown:R506
IV	915396	915480	Unknown:R447
IV	915488	915815	Unknown:R506
IV	915600	915995	Unknown:R506
IV	915840	916196	Unknown:R506
IV	916101	916467	Unknown:R506
IV	916442	917148	Unknown:R190
IV	916531	917264	Unknown:R190
IV	917195	917333	Unknown:R212
IV	917318	917408	Unknown:R190
IV	917409	917503	Unknown:R190
IV	917453	918046	Unknown:R212
IV	933159	933358	Unknown:R146
IV	933254	933493	Unknown:R514
IV	933472	933555	Unknown:R432
IV	933954	934144	Unknown:R419
IV	934051	934173	Unknown:R417
IV	934178	935004	Unknown:R2
IV	934850	937700	Unknown:R57
IV	935537	940701	Unknown:R3
IV	940703	942007	Unknown:R2
IV	942010	942134	Unknown:R406
IV	945159	945219	Unknown:R213
IV	949183	949243	Unknown:R213
IV	966237	966292	Simple_repeat
IV	988857	988876	Simple_repeat
IV	989159	989202	Simple_repeat
IV	994882	994940	Unknown:R336
IV	996609	996650	Simple_repeat
IV	996861	996952	Simple_repeat
IV	997291	997317	Simple_repeat
IV	998114	998205	Simple_repeat
IV	999333	999369	Simple_repeat
IV	999823	999916	Simple_repeat
IV	999921	999999	Simple_repeat
IV	1000018	1000126	Simple_repeat
IV	1002799	1002881	Simple_repeat
IV	1004263	1004315	Simple_repeat
IV	1005435	1005533	Simple_repeat
IV	1006148	1006237	Simple_repeat
IV	1006799	1006864	Simple_repeat
IV	1012881	1013179	Unknown:R463
IV	1013181	1013787	Unknown:R433
IV	1013803	1014669	Unknown:R436
IV	1014811	1015074	Unknown:R473
IV	1015073	1015129	Unknown:R437
IV	1015128	1016102	Unknown:R439
IV	1016219	1016773	Unknown:R457
IV	1016413	1017341	Unknown:R160
IV	1017679	1018207	Unknown:R444
IV	1018209	1018899	Unknown:R453
IV	1025329	1025499	Unknown:R448
IV	1026881	1026995	Simple_repeat
IV	1034917	1034944	Unknown:R351
IV	1042294	1042344	Simple_repeat
IV	1042474	1042521	Simple_repeat
IV	1054407	1054709	Unknown:R299
IV	1054732	1055777	Unknown:R236
IV	1055950	1056252	Unknown:R299
IV	1056275	1057320	Unknown:R236
IV	1057325	1057387	Unknown:R446
IV	1057779	1059583	Unknown:R61
IV	1059582	1060176	Unknown:R212
IV	1060126	1060220	Unknown:R190
IV	1060221	1060311	Unknown:R190
IV	1060296	1060434	Unknown:R212
IV	1060365	1061097	Unknown:R190
IV	1060481	1061186	Unknown:R190
IV	1061161	1061527	Unknown:R506
IV	1061432	1061788	Unknown:R506
IV	1061633	1062028	Unknown:R506
IV	1061813	1062165	Unknown:R506
IV	1061933	1062294	Unknown:R506
IV	1062149	1062233	Unknown:R447
IV	1062425	1062504	Unknown:R212
IV	1070891	1071024	Unknown:R493
IV	1071344	1071407	Unknown:R489
IV	1071989	1072560	Unknown:R197
IV	1072545	1073188	Unknown:R264
IV	1073187	1074880	Unknown:R61
IV	1074879	1075473	Unknown:R212
IV	1075423	1075517	Unknown:R190
IV	1075518	1075608	Unknown:R190
IV	1075593	1075731	Unknown:R212
IV	1075662	1076395	Unknown:R190
IV	1075778	1076485	Unknown:R190
IV	1076460	1076826	Unknown:R506
IV	1076731	1077086	Unknown:R506
IV	1076931	1077326	Unknown:R506
IV	1077111	1077438	Unknown:R506
IV	1077231	1077572	Unknown:R506
IV	1077447	1077531	Unknown:R447
IV	1077722	1077801	Unknown:R212
IV	1099229	1099291	Simple_repeat
IV	1100339	1101178	Unknown:R2
IV	1101013	1103886	Unknown:R57
IV	1101724	1105661	Unknown:R3
IV	1108853	1108891	Unknown:R224
IV	1109197	1109437	Unknown:R136
IV	1109313	1109506	Unknown:R59
IV	1113869	1113945	Unknown:R85
IV	1114088	1114322	Unknown:R26
IV	1114484	1114882	Unknown:R1
IV	1114976	1115068	Unknown:R85
IV	1115318	1115979	Unknown:R6
IV	1115517	1117042	Unknown:R6
IV	1115772	1118745	Unknown:R35
IV	1118075	1121394	Unknown:R6
IV	1121405	1122034	Unknown:R89
IV	1127813	1127857	Simple_repeat
IV	1137210	1137501	Unknown:R89
IV	1137502	1138604	Unknown:R19
IV	1137697	1141652	Unknown:R7
IV	1141774	1141915	Unknown:R224
IV	1145942	1146060	Simple_repeat
IV	1147350	1147382	Simple_repeat
IV	1189967	1190007	Unknown:R523
IV	1195220	1195451	Unknown:R146
IV	1195315	1195590	Unknown:R514
IV	1195569	1195652	Unknown:R432
IV	1196043	1196233	Unknown:R419
IV	1196140	1196262	Unknown:R417
IV	1196265	1196389	Unknown:R406
IV	1202746	1202898	Unknown:R224
IV	1205374	1205426	Simple_repeat
IV	1219830	1219927	Simple_repeat
IV	1221488	1221555	Simple_repeat
IV	1221850	1221918	Simple_repeat
IV	1234834	1235760	Unknown:R137
IV	1240104	1240284	Simple_repeat
IV	1240247	1240402	Simple_repeat
IV	1240483	1240663	Simple_repeat
IV	1240584	1240763	Simple_repeat
IV	1240864	1240926	Simple_repeat
IV	1243064	1243094	Simple_repeat
IV	1249543	1249564	Low_complexity
IV	1252219	1252287	Simple_repeat
IV	1253813	1253916	Simple_repeat
IV	1260477	1260505	Simple_repeat
IV	1281301	1281327	Simple_repeat
IV	1286699	1286734	Simple_repeat
IV	1289012	1289041	Simple_repeat
IV	1300693	1300728	Simple_repeat
IV	1311330	1311367	Simple_repeat
IV	1321903	1321990	Simple_repeat
IV	1347100	1347172	Simple_repeat
IV	1365764	1366427	Unknown:R8
IV	1366427	1366474	Unknown:R85
IV	1366585	1366665	Unknown:R113
IV	1366665	1366914	Unknown:R8
IV	1367342	1367383	Unknown:R142
IV	1367577	1367640	Unknown:R51
IV	1367593	1367667	Unknown:R320
IV	1368152	1368226	Unknown:R320
IV	1368186	1368242	Unknown:R51
IV	1370930	1371013	Simple_repeat
IV	1376124	1376191	Simple_repeat
IV	1376344	1376377	Simple_repeat
IV	1380063	1380183	Unknown:R441
IV	1386747	1386872	Unknown:R110
IV	1386814	1386943	Unknown:R371
IV	1386818	1386914	Unknown:R416
IV	1388719	1388745	Simple_repeat
IV	1428568	1428688	Unknown:R441
IV	1431515	1431560	Simple_repeat
IV	1438264	1438375	Unknown:R206
IV	1438342	1438458	Unknown:R206
IV	1454940	1454986	Simple_repeat
IV	1469271	1469312	Simple_repeat
IV	1469368	1469393	Simple_repeat
IV	1469681	1469861	Simple_repeat
IV	1470064	1470235	Simple_repeat
IV	1486632	1486652	Simple_repeat
IV	1492906	1492989	Simple_repeat
IV	1500715	1500745	Simple_repeat
IV	1504081	1504205	Simple_repeat
IV	1505752	1505826	Simple_repeat
IV	1506209	1506264	Simple_repeat
IV	1510662	1510722	Simple_repeat
IV	1511982	1512046	Simple_repeat
IV	1512055	1512116	Simple_repeat
IV	1512505	1512581	Simple_repeat
IV	1513789	1513863	Simple_repeat
IV	1513808	1513860	Simple_repeat
IV	1514455	1514557	Simple_repeat
IV	1516498	1516519	Low_complexity
IV	1516601	1516648	Low_complexity
IV	1518999	1521974	Unknown:R15
IV	1521963	1522278	Unknown:R15
IV	1523444	1523806	Unknown:R13
IV	1524335	1524663	Unknown:R4
IV	1526134	1526802	Unknown:R83
IV	1526814	1527260	Unknown:R44
IV	1528327	1528364	Unknown:R311
IV	1528339	1528886	Unknown:R23
IV	1528887	1529659	Unknown:R45
IV	1529280	1530118	Unknown:R73
IV	1530051	1530631	Unknown:R111
IV	1530626	1530872	Unknown:R44
IV	1530885	1530939	Unknown:R311
IV	1530914	1531300	Unknown:R23
IV	1531472	1531536	Unknown:R315
IV	1531620	1532190	Unknown:R315
IV	1532136	1532389	Unknown:R315
IV	1533716	1533930	Unknown:R225
IV	1534039	1534082	Unknown:R31
IV	1534088	1534438	Unknown:R143
IV	1534441	1534617	Unknown:R85
IV	1534610	1534912	Unknown:R31
IV	1539481	1539726	Unknown:R280
IV	1540181	1544130	Unknown:R7
IV	1542367	1544844	Unknown:R20
IV	1544849	1545115	Unknown:R1
IV	1545115	1546666	Unknown:R57
IV	1546510	1547336	Unknown:R48
IV	1547358	1547957	Unknown:R212
IV	1547963	1548096	Unknown:R212
IV	1547980	1548070	Unknown:R190
IV	1548046	1548791	Unknown:R190
IV	1548176	1548880	Unknown:R190
IV	1548881	1549071	Unknown:R62
IV	1549070	1549342	Unknown:R506
IV	1549338	1553124	Unknown:R0
IV	1549793	1554229	Unknown:R68
IV	1556548	1556622	Unknown:R19
IV	1556623	1556674	Unknown:R1
IV	1556662	1556961	Unknown:R1
IV	1556962	1557167	Unknown:R18
IV	1557168	1557258	Unknown:R31
IV	1557269	1557508	Unknown:R136
IV	1557383	1557575	Unknown:R59
IV	1557581	1557608	Unknown:R31
IV	1558293	1558316	Low_complexity
IV	1564186	1564319	Simple_repeat
IV	1567280	1567352	Simple_repeat
IV	1578497	1578551	Simple_repeat
IV	1581587	1581667	Simple_repeat
IV	1582082	1582105	Simple_repeat
IV	1583527	1583619	Simple_repeat
IV	1591831	1591863	Simple_repeat
IV	1644984	1645033	Unknown:R251
IV	1645032	1645487	Unknown:R29
IV	1645470	1645844	Unknown:R288
IV	1645845	1646001	Unknown:R199
IV	1648545	1648609	Unknown:R433
IV	1650227	1650426	Unknown:R60
IV	1650428	1652791	Unknown:R120
IV	1652860	1653220	Unknown:R57
IV	1652907	1655951	Unknown:R91
IV	1654714	1656672	Unknown:R29
IV	1656674	1656933	Unknown:R284
IV	1657372	1657438	Unknown:R418
IV	1670112	1670868	Unknown:R30
IV	1673119	1673141	Simple_repeat
IV	1675569	1675622	Simple_repeat
IV	1676035	1676146	Simple_repeat
IV	1676423	1676459	Simple_repeat
IV	1676898	1677054	Simple_repeat
IV	1696581	1696611	Simple_repeat
IV	1728180	1728211	Simple_repeat
IV	1760118	1760187	Simple_repeat
IV	1773482	1773513	Simple_repeat
IV	1787821	1788263	Unknown:R140
IV	1788209	1788351	Unknown:R114
IV	1788364	1788494	Unknown:R132
IV	1844698	1844842	Unknown:R523
IV	1844894	1844996	Unknown:R368
IV	1849457	1849513	Simple_repeat
IV	1851528	1851609	Unknown:R283
IV	1853496	1853577	Unknown:R283
IV	1879050	1879087	Simple_repeat
IV	1892671	1893635	Unknown:R135
IV	1892916	1895193	Unknown:R208
IV	1893753	1897070	Unknown:R12
IV	1896090	1898039	Unknown:R401
IV	1896103	1899282	Unknown:R3
IV	1898095	1899469	Unknown:R152
IV	1899454	1900415	Unknown:R135
IV	1908506	1909331	Unknown:R2
IV	1909432	1910120	Unknown:R2
IV	1910151	1910211	Unknown:R152
IV	1910169	1910213	Unknown:R57
IV	1910518	1910598	Simple_repeat
IV	1911617	1913282	Unknown:R57
IV	1913258	1917129	Unknown:R3
IV	1917131	1918298	Unknown:R2
IV	1929372	1929404	Simple_repeat
IV	1934069	1934092	Simple_repeat
IV	1934539	1934579	Simple_repeat
IV	1950774	1950877	Unknown:R441
IV	1957148	1957248	Unknown:R124
IV	1960536	1960593	Simple_repeat
IV	1965484	1965524	Simple_repeat
IV	2025523	2025554	Simple_repeat
IV	2031721	2031742	Low_complexity
IV	2050817	2051046	Unknown:R59
IV	2050855	2051162	Unknown:R11
IV	2064187	2064222	Simple_repeat
IV	2064394	2064428	Simple_repeat
IV	2070169	2070206	Simple_repeat
IV	2166860	2166906	Simple_repeat
IV	2179927	2181357	Unknown:R94
IV	2182825	2184255	Unknown:R94
IV	2186082	2187510	Unknown:R94
IV	2189586	2191013	Unknown:R94
IV	2198540	2198560	Low_complexity
IV	2210187	2210273	Simple_repeat
IV	2210757	2210823	Simple_repeat
IV	2246177	2246223	Simple_repeat
IV	2289359	2289385	Simple_repeat
IV	2295837	2295910	Unknown:R143
IV	2295856	2296193	Unknown:R143
IV	2311617	2311684	Simple_repeat
IV	2351299	2351328	Simple_repeat
IV	2354373	2354486	Unknown:R253
IV	2354478	2354698	Unknown:R397
IV	2440282	2440619	Unknown:R485
IV	2449187	2449231	Simple_repeat
IV	2449511	2449579	Simple_repeat
IV	2452301	2453043	Unknown:R30
IV	2455371	2456328	Unknown:R135
IV	2455619	2457687	Unknown:R152
IV	2456505	2459676	Unknown:R3
IV	2457743	2459689	Unknown:R401
IV	2458709	2462024	Unknown:R12
IV	2460583	2462854	Unknown:R208
IV	2462141	2463099	Unknown:R135
IV	2480716	2480740	Simple_repeat
IV	2484577	2484957	Unknown:R60
IV	2484827	2485094	Unknown:R199
IV	2487857	2488056	Unknown:R60
IV	2488001	2488261	Unknown:R186
IV	2489982	2490200	Unknown:R225
IV	2490597	2491010	Unknown:R26
IV	2491226	2492139	Unknown:R8
IV	2491421	2493704	Unknown:R208
IV	2492258	2495581	Unknown:R12
IV	2494612	2496550	Unknown:R401
IV	2494617	2497789	Unknown:R3
IV	2497824	2498873	Unknown:R8
IV	2514700	2514741	Simple_repeat
IV	2560317	2560414	Simple_repeat
IV	2564822	2564852	Simple_repeat
IV	2579412	2579476	Simple_repeat
IV	2587122	2587226	Unknown:R307
IV	2593843	2593893	Unknown:R145
IV	2595248	2595342	Unknown:R302
IV	2621137	2621198	Unknown:R79
IV	2634191	2634704	Unknown:R260
IV	2634611	2635049	Unknown:R214
IV	2647969	2648012	Unknown:R16
IV	2651971	2652019	Simple_repeat
IV	2665311	2665351	Simple_repeat
IV	2693465	2693529	Unknown:R157
IV	2760628	2760654	Simple_repeat
IV	2760655	2760678	Low_complexity
IV	2769455	2769506	Unknown:R16
IV	2774456	2774493	Simple_repeat
IV	2804397	2804420	Simple_repeat
IV	2810284	2810304	Simple_repeat
IV	2810731	2810761	Simple_repeat
IV	2816984	2817003	Simple_repeat
IV	2836894	2837082	Unknown:R53
IV	2837619	2837665	Simple_repeat
IV	2841534	2841610	Unknown:R360
IV	2842424	2842964	Unknown:R396
IV	2848426	2848538	Unknown:R396
IV	2848478	2848556	Unknown:R369
IV	2848586	2848626	Unknown:R360
IV	2852015	2852063	Unknown:R53
IV	2854491	2854966	Unknown:R218
IV	2854969	2855062	Unknown:R352
IV	2855096	2855277	Unknown:R338
IV	2855397	2855453	Unknown:R384
IV	2856166	2856222	Unknown:R384
IV	2861668	2861861	Unknown:R258
IV	2876167	2876681	Unknown:R260
IV	2876587	2877027	Unknown:R214
IV	2879965	2880158	Unknown:R131
IV	2881893	2882086	Unknown:R131
IV	2900891	2901046	Unknown:R46
IV	2901844	2902002	Unknown:R330
IV	2901944	2902075	Unknown:R507
IV	2902455	2902552	Unknown:R425
IV	2907894	2908434	Unknown:R103
IV	2908328	2908543	Unknown:R244
IV	2935602	2935754	Simple_repeat
IV	2940692	2940778	Simple_repeat
IV	2940907	2941007	Simple_repeat
IV	2941013	2941077	Simple_repeat
IV	2942653	2942727	Simple_repeat
IV	2964475	2964812	Unknown:R485
IV	2976827	2976864	Unknown:R16
IV	2985629	2985919	Unknown:R35
IV	2985798	2985973	Unknown:R45
IV	2986331	2986515	Unknown:R45
IV	2986355	2986849	Unknown:R13
IV	2992697	2993458	Unknown:R194
IV	3034865	3034954	Unknown:R108
IV	3035383	3035475	Unknown:R53
IV	3036862	3036954	Unknown:R53
IV	3038305	3038398	Unknown:R53
IV	3039473	3039565	Unknown:R53
IV	3039798	3039875	Simple_repeat
IV	3041194	3041218	Simple_repeat
IV	3043753	3043855	Simple_repeat
IV	3044453	3044539	Unknown:R108
IV	3049740	3049788	Simple_repeat
IV	3050011	3050086	Unknown:R53
IV	3051176	3051267	Unknown:R53
IV	3052999	3053145	Unknown:R53
IV	3053963	3053993	Simple_repeat
IV	3065102	3065143	Simple_repeat
IV	3086687	3086836	Unknown:R110
IV	3088649	3089195	Unknown:R127
IV	3096500	3096550	Simple_repeat
IV	3096862	3096887	Simple_repeat
IV	3097165	3097239	Simple_repeat
IV	3097334	3097455	Simple_repeat
IV	3097532	3097636	Simple_repeat
IV	3097993	3098100	Simple_repeat
IV	3098121	3098159	Simple_repeat
IV	3098450	3098544	Simple_repeat
IV	3100090	3100167	Simple_repeat
IV	3100859	3100922	Simple_repeat
IV	3103319	3103345	Simple_repeat
IV	3105512	3105626	Unknown:R228
IV	3109006	3109224	Unknown:R241
IV	3109552	3109578	Simple_repeat
IV	3110844	3110928	Simple_repeat
IV	3112786	3112866	Simple_repeat
IV	3115997	3116697	Unknown:R142
IV	3124446	3124498	Simple_repeat
IV	3138752	3139467	Unknown:R30
IV	3161532	3161630	Unknown:R108
IV	3164227	3164323	Simple_repeat
IV	3164985	3165045	Simple_repeat
IV	3165755	3165807	Simple_repeat
IV	3166381	3166417	Simple_repeat
IV	3168194	3168347	Unknown:R318
IV	3168212	3168406	Unknown:R139
IV	3178863	3178896	Simple_repeat
IV	3179198	3179300	Simple_repeat
IV	3181603	3181719	Simple_repeat
IV	3183142	3183361	Unknown:R101
IV	3183365	3183431	Unknown:R377
IV	3183376	3183432	Unknown:R364
IV	3183453	3183661	Unknown:R411
IV	3183657	3183742	Unknown:R462
IV	3189428	3189550	Unknown:R34
IV	3189800	3190186	Unknown:R267
IV	3192974	3193266	Unknown:R40
IV	3193821	3193939	Simple_repeat
IV	3194619	3194714	Simple_repeat
IV	3194777	3194854	Simple_repeat
IV	3194934	3194953	Simple_repeat
IV	3196676	3196718	Simple_repeat
IV	3196770	3196803	Simple_repeat
IV	3196868	3196935	Simple_repeat
IV	3197914	3197961	Simple_repeat
IV	3201623	3201700	Unknown:R360
IV	3201671	3201989	Unknown:R497
IV	3203080	3203123	Simple_repeat
IV	3219655	3219790	Simple_repeat
IV	3219709	3219798	Simple_repeat
IV	3220856	3220895	Simple_repeat
IV	3235277	3235403	Unknown:R102
IV	3235484	3235747	Unknown:R102
IV	3236607	3236754	Unknown:R102
IV	3236809	3237077	Unknown:R102
IV	3239981	3240133	Unknown:R241
IV	3240139	3240297	Unknown:R228
IV	3240666	3240701	Unknown:R159
IV	3240753	3240920	Unknown:R254
IV	3240954	3241070	Unknown:R254
IV	3247848	3248490	Unknown:R159
IV	3252717	3252742	Simple_repeat
IV	3253024	3253466	Unknown:R140
IV	3253412	3253554	Unknown:R114
IV	3253567	3253708	Unknown:R132
IV	3254452	3254482	Simple_repeat
IV	3255268	3255355	Simple_repeat
IV	3255299	3255359	Simple_repeat
IV	3255599	3255686	Simple_repeat
IV	3256189	3256228	Simple_repeat
IV	3265080	3265185	Simple_repeat
IV	3285756	3285777	Low_complexity
IV	3294869	3294971	Simple_repeat
IV	3299612	3300003	Unknown:R1
IV	3300253	3300427	Simple_repeat
IV	3307882	3308475	Unknown:R61
IV	3308984	3309482	Unknown:R0
IV	3309533	3310114	Unknown:R61
IV	3310901	3311208	Unknown:R11
IV	3311234	3311409	Unknown:R236
IV	3312294	3312321	Unknown:R351
IV	3340503	3340696	Unknown:R256
IV	3341111	3341383	Unknown:R163
IV	3342349	3342543	Unknown:R163
IV	3342603	3342909	Unknown:R280
IV	3351379	3351451	Simple_repeat
IV	3354579	3354633	Simple_repeat
IV	3354634	3354729	Simple_repeat
IV	3368172	3368218	Unknown:R198
IV	3371853	3371888	Unknown:R412
IV	3372010	3372133	Unknown:R53
IV	3372906	3372970	Simple_repeat
IV	3374441	3374490	Simple_repeat
IV	3374863	3374885	Simple_repeat
IV	3377459	3377544	Simple_repeat
IV	3380755	3380833	Simple_repeat
IV	3381543	3381605	Simple_repeat
IV	3383095	3383165	Unknown:R127
IV	3384215	3384288	Simple_repeat
IV	3387241	3387364	Unknown:R53
IV	3394265	3394327	Simple_repeat
IV	3395576	3395613	Simple_repeat
IV	3395614	3395740	Unknown:R53
IV	3397076	3397098	Simple_repeat
IV	3397099	3397216	Unknown:R53
IV	3402783	3402910	Unknown:R389
IV	3414112	3414138	Simple_repeat
IV	3420658	3420915	Unknown:R372
IV	3420700	3421520	Unknown:R301
IV	3428059	3428239	Unknown:R267
IV	3428222	3428289	Unknown:R267
IV	3428334	3428398	Unknown:R339
IV	3433979	3434079	Unknown:R266
IV	3434088	3434161	Unknown:R267
IV	3434160	3434215	Unknown:R84
IV	3435748	3436055	Unknown:R11
IV	3440713	3440975	Unknown:R171
IV	3440963	3441261	Unknown:R43
IV	3441162	3441340	Unknown:R43
IV	3441241	3441373	Unknown:R43
IV	3441342	3441422	Unknown:R171
IV	3441737	3441860	Unknown:R43
IV	3441867	3441973	Unknown:R328
IV	3442045	3442289	Unknown:R265
IV	3451317	3451342	Simple_repeat
IV	3463231	3463334	Unknown:R459
IV	3463358	3463422	Unknown:R458
IV	3463706	3463760	Unknown:R482
IV	3464099	3464319	Unknown:R496
IV	3464366	3464516	Unknown:R501
IV	3467154	3467262	Unknown:R521
IV	3467219	3467485	Unknown:R265
IV	3467468	3467742	Unknown:R265
IV	3467676	3467987	Unknown:R43
IV	3467879	3468132	Unknown:R171
IV	3472921	3473001	Simple_repeat
IV	3472921	3472962	Simple_repeat
IV	3483747	3483796	Simple_repeat
IV	3483915	3483988	Simple_repeat
IV	3485778	3485841	Simple_repeat
IV	3485795	3485841	Simple_repeat
IV	3493604	3493632	Low_complexity
IV	3494716	3494744	Simple_repeat
IV	3499039	3499154	Unknown:R84
IV	3505689	3505709	Simple_repeat
IV	3506741	3506823	Simple_repeat
IV	3507325	3507390	Simple_repeat
IV	3508113	3508182	Simple_repeat
IV	3509661	3509698	Simple_repeat
IV	3510607	3510629	Simple_repeat
IV	3511904	3511932	Simple_repeat
IV	3512293	3512330	Simple_repeat
IV	3514895	3514918	Simple_repeat
IV	3529139	3529267	Unknown:R157
IV	3530198	3530250	Unknown:R87
IV	3534548	3534684	Unknown:R157
IV	3535502	3535554	Unknown:R87
IV	3535774	3535861	Unknown:R175
IV	3538699	3538835	Unknown:R157
IV	3539642	3539694	Unknown:R87
IV	3539877	3539964	Unknown:R175
IV	3541409	3541619	Unknown:R261
IV	3541666	3541982	Unknown:R35
IV	3541779	3542276	Unknown:R13
