#gene	chrom	chrom_start	chrom_stop	chrom_strand	targets	methods
CC1G_05071	VIII	1983705	1984860	+1	CC1G_00862,CC1G_01687,CC1G_04579,CC1G_04813,CC1G_04942,CC1G_08120,CC1G_10233,CC1G_10237,CC1G_12782,CC1G_12917,CC1G_12986,CC1G_13217,CC1G_13347,CC1G_13681,CC1G_15059,CC1G_15280,LACBIDRAFT_302987	orthomcl
CC1G_05089	II	1825171	1827971	+1	CC1G_05413,LACBIDRAFT_172826	orthomcl
CC1G_05117	II	1906250	1907727	-1	CC1G_04661,LACBIDRAFT_292291,LACBIDRAFT_327748	orthomcl
CC1G_05127	II	1929995	1931994	-1	CC1G_03652,LACBIDRAFT_313603	orthomcl
CC1G_05216	XI	753319	756514	+1	CC1G_05922,LACBIDRAFT_293698	orthomcl
CC1G_05219	XI	762367	763263	+1	CC1G_02642,CC1G_07582,LACBIDRAFT_327007	orthomcl
CC1G_05246	XI	841222	842391	-1	CC1G_01648,CC1G_02857,CC1G_08598,CC1G_09078,CC1G_10603,LACBIDRAFT_248441	orthomcl
CC1G_05297	XI	981724	982428	-1	CC1G_05298,LACBIDRAFT_309465	orthomcl
CC1G_05298	XI	983290	983890	-1	CC1G_05297,LACBIDRAFT_309465	orthomcl
CC1G_05306	XI	1004128	1006714	-1	CC1G_06332,CC1G_15700,LACBIDRAFT_296574,LACBIDRAFT_303979,LACBIDRAFT_309740,LACBIDRAFT_314446,LACBIDRAFT_314448,LACBIDRAFT_314449,LACBIDRAFT_318101	orthomcl
CC1G_05314	XI	1026195	1027685	-1	CC1G_10890,LACBIDRAFT_191837	orthomcl
CC1G_05327	VIII	25690	27273	-1	CC1G_05329,CC1G_05337,CC1G_05788,CC1G_05789,CC1G_05794,CC1G_10198,CC1G_10590,CC1G_10620,CC1G_10621,CC1G_12246,CC1G_12257,CC1G_12454,CC1G_13142,CC1G_13242,LACBIDRAFT_300118	orthomcl
CC1G_05329	VIII	30734	32293	+1	CC1G_05327,CC1G_05337,CC1G_05788,CC1G_05789,CC1G_05794,CC1G_10198,CC1G_10590,CC1G_10620,CC1G_10621,CC1G_12246,CC1G_12257,CC1G_12454,CC1G_13142,CC1G_13242,LACBIDRAFT_300118	orthomcl
CC1G_05330	VIII	32944	34374	-1	CC1G_07475,CC1G_08298,CC1G_08889,CC1G_08890,CC1G_09281,CC1G_09284,LACBIDRAFT_303605	orthomcl
CC1G_05337	VIII	51378	52855	+1	CC1G_05327,CC1G_05329,CC1G_05788,CC1G_05789,CC1G_05794,CC1G_10198,CC1G_10590,CC1G_10620,CC1G_10621,CC1G_12246,CC1G_12257,CC1G_12454,CC1G_13142,CC1G_13242,LACBIDRAFT_300118	orthomcl
CC1G_05359	VIII	115953	118473	-1	CC1G_09223,CC1G_11771,CC1G_12248,CC1G_14256,LACBIDRAFT_250594	orthomcl
CC1G_05380	VIII	173664	174923	+1	CC1G_05381,LACBIDRAFT_303130,LACBIDRAFT_309723	orthomcl
CC1G_05381	VIII	175166	176441	+1	CC1G_05380,LACBIDRAFT_303130,LACBIDRAFT_309723	orthomcl
CC1G_05388	VIII	190263	191800	+1	CC1G_04610,CC1G_06702,LACBIDRAFT_316980	orthomcl
CC1G_05405	VIII	228469	229911	-1	CC1G_06698,CC1G_06708,LACBIDRAFT_230823,LACBIDRAFT_312563	orthomcl
CC1G_05413	VIII	253201	255865	+1	CC1G_05089,LACBIDRAFT_172826	orthomcl
CC1G_05417	VIII	266142	266918	-1	CC1G_02842,CC1G_07900,CC1G_07902,CC1G_07903,CC1G_07927,CC1G_07928,LACBIDRAFT_238438,LACBIDRAFT_295178	orthomcl
CC1G_05426	VIII	287649	290003	-1	CC1G_05435,CC1G_05457,CC1G_14947,LACBIDRAFT_151444,LACBIDRAFT_318103,LACBIDRAFT_318108	orthomcl
CC1G_05433	VIII	308534	309546	-1	CC1G_08047,CC1G_08222,LACBIDRAFT_304995,LACBIDRAFT_304996,LACBIDRAFT_310140	orthomcl
CC1G_05435	VIII	313850	316255	+1	CC1G_05426,CC1G_05457,CC1G_14947,LACBIDRAFT_151444,LACBIDRAFT_318103,LACBIDRAFT_318108	orthomcl
CC1G_05436	VIII	317742	321297	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05438	VIII	325070	326877	-1	CC1G_04678,CC1G_04681,CC1G_07888,CC1G_07889,CC1G_07890,CC1G_07891,CC1G_07892,CC1G_07910,CC1G_07911,CC1G_07920,CC1G_07921,CC1G_07922,CC1G_08164,CC1G_08837,CC1G_08838,CC1G_08872,CC1G_09805,CC1G_10642,CC1G_12377,CC1G_14708,CC1G_14722,CC1G_14726,CC1G_14727,LACBIDRAFT_305207,LACBIDRAFT_305268,LACBIDRAFT_305269,LACBIDRAFT_305271,LACBIDRAFT_305345,LACBIDRAFT_334651,LACBIDRAFT_334942,LACBIDRAFT_334943	orthomcl
CC1G_05457	XI	1587364	1589516	+1	CC1G_05426,CC1G_05435,CC1G_14947,LACBIDRAFT_151444,LACBIDRAFT_318103,LACBIDRAFT_318108	orthomcl
CC1G_05458	XI	1585260	1585790	+1	CC1G_05756,CC1G_05765,LACBIDRAFT_174455,LACBIDRAFT_191132,LACBIDRAFT_191150,LACBIDRAFT_291419,LACBIDRAFT_306722	orthomcl
CC1G_05487	XI	1500280	1501063	-1	CC1G_10398,LACBIDRAFT_292660,LACBIDRAFT_292661	orthomcl
CC1G_05490	XI	1495509	1497756	+1	CC1G_11606,LACBIDRAFT_151854,LACBIDRAFT_255050	orthomcl
CC1G_05497	XI	1474590	1475959	+1	CC1G_02149,CC1G_02150,CC1G_02216,CC1G_02242,CC1G_02243,CC1G_02608,CC1G_02609,CC1G_02612,CC1G_02621,CC1G_04128,CC1G_06991,CC1G_06992,CC1G_06995,CC1G_07006,CC1G_07007,CC1G_07008,CC1G_07009,CC1G_07010,CC1G_07011,CC1G_07012,CC1G_07016,CC1G_07017,CC1G_07019,CC1G_07020,CC1G_07022,CC1G_07024,CC1G_07025,CC1G_07031,CC1G_07032,CC1G_07033,CC1G_07035,CC1G_07207,CC1G_07425,CC1G_07431,CC1G_07432,CC1G_07434,CC1G_07435,CC1G_07436,CC1G_07441,CC1G_07445,CC1G_07446,CC1G_07447,CC1G_07452,CC1G_07453,CC1G_08271,CC1G_09358,CC1G_09362,CC1G_09363,CC1G_09364,CC1G_09368,CC1G_09373,CC1G_09374,CC1G_09375,CC1G_09382,CC1G_09389,CC1G_11467,CC1G_12300,CC1G_12646,CC1G_12692,CC1G_12693,CC1G_12694,CC1G_12699,CC1G_12700,CC1G_12863,CC1G_13133,CC1G_13267,CC1G_13268,CC1G_13269,CC1G_13366,CC1G_13367,CC1G_13531,CC1G_14316,CC1G_14317,CC1G_15103,CC1G_15117,CC1G_15120,CC1G_15121,CC1G_15122,CC1G_15123,CC1G_15124,CC1G_15125,CC1G_15126,CC1G_15127,CC1G_15136,CC1G_15137,LACBIDRAFT_326357	orthomcl
CC1G_05508	XI	1432331	1435958	+1	CC1G_05524,LACBIDRAFT_252519	orthomcl
CC1G_05524	XI	1384833	1388160	+1	CC1G_05508,LACBIDRAFT_252519	orthomcl
CC1G_05554	XIII	17649	18957	-1	CC1G_02256,CC1G_03385,CC1G_08495,CC1G_08612,CC1G_11666,CC1G_12717,LACBIDRAFT_229170,LACBIDRAFT_229647,LACBIDRAFT_238678,LACBIDRAFT_298675,LACBIDRAFT_298676,LACBIDRAFT_298683,LACBIDRAFT_298990,LACBIDRAFT_299974,LACBIDRAFT_306951,LACBIDRAFT_312475,LACBIDRAFT_316764	orthomcl
CC1G_05631	XIII	224331	226124	+1	CC1G_10292,LACBIDRAFT_295490,LACBIDRAFT_301297,LACBIDRAFT_309866,LACBIDRAFT_317169,LACBIDRAFT_332602	orthomcl
CC1G_05723	VII	2190788	2191696	+1	CC1G_05894,LACBIDRAFT_146783,LACBIDRAFT_174464,LACBIDRAFT_252064,LACBIDRAFT_303534	orthomcl
CC1G_05732	VII	2211976	2212483	-1	CC1G_01505,CC1G_04060,CC1G_04061,CC1G_04843,CC1G_04875,CC1G_04893,CC1G_05739,CC1G_06082,CC1G_06086,CC1G_06114,CC1G_06484,CC1G_08314,CC1G_08363,CC1G_09158,CC1G_09189,CC1G_10176,CC1G_10186,CC1G_10188,CC1G_10189,CC1G_10206,LACBIDRAFT_238394,LACBIDRAFT_241509,LACBIDRAFT_253148,LACBIDRAFT_253198,LACBIDRAFT_335058	orthomcl
CC1G_05733	VII	2213844	2215137	+1	CC1G_08350,CC1G_08352,LACBIDRAFT_302916,LACBIDRAFT_302918,LACBIDRAFT_329886,LACBIDRAFT_329894,LACBIDRAFT_329911,LACBIDRAFT_329933	orthomcl
CC1G_05739	VII	2226271	2226729	-1	CC1G_01505,CC1G_04060,CC1G_04061,CC1G_04843,CC1G_04875,CC1G_04893,CC1G_05732,CC1G_06082,CC1G_06086,CC1G_06114,CC1G_06484,CC1G_08314,CC1G_08363,CC1G_09158,CC1G_09189,CC1G_10176,CC1G_10186,CC1G_10188,CC1G_10189,CC1G_10206,LACBIDRAFT_238394,LACBIDRAFT_241509,LACBIDRAFT_253148,LACBIDRAFT_253198,LACBIDRAFT_335058	orthomcl
CC1G_05748	VII	2250025	2250885	+1	CC1G_02110,CC1G_11721,CC1G_11722,CC1G_11731,CC1G_13969,LACBIDRAFT_295677,LACBIDRAFT_315909,LACBIDRAFT_328126,LACBIDRAFT_328135,LACBIDRAFT_331812	orthomcl
CC1G_05756	VII	2269554	2269968	+1	CC1G_05458,CC1G_05765,LACBIDRAFT_174455,LACBIDRAFT_191132,LACBIDRAFT_191150,LACBIDRAFT_291419,LACBIDRAFT_306722	orthomcl
CC1G_05765	VII	2290744	2291161	-1	CC1G_05458,CC1G_05756,LACBIDRAFT_174455,LACBIDRAFT_191132,LACBIDRAFT_191150,LACBIDRAFT_291419,LACBIDRAFT_306722	orthomcl
CC1G_05769	XII	120055	120691	-1	CC1G_05770,CC1G_09672,CC1G_11528,CC1G_15661,LACBIDRAFT_328614	orthomcl
CC1G_05770	XII	124288	125871	+1	CC1G_05769,CC1G_09672,CC1G_11528,CC1G_15661,LACBIDRAFT_328614	orthomcl
CC1G_05788	XII	170401	171974	+1	CC1G_05327,CC1G_05329,CC1G_05337,CC1G_05789,CC1G_05794,CC1G_10198,CC1G_10590,CC1G_10620,CC1G_10621,CC1G_12246,CC1G_12257,CC1G_12454,CC1G_13142,CC1G_13242,LACBIDRAFT_300118	orthomcl
CC1G_05789	XII	174333	175715	+1	CC1G_05327,CC1G_05329,CC1G_05337,CC1G_05788,CC1G_05794,CC1G_10198,CC1G_10590,CC1G_10620,CC1G_10621,CC1G_12246,CC1G_12257,CC1G_12454,CC1G_13142,CC1G_13242,LACBIDRAFT_300118	orthomcl
CC1G_05794	XII	186178	187734	+1	CC1G_05327,CC1G_05329,CC1G_05337,CC1G_05788,CC1G_05789,CC1G_10198,CC1G_10590,CC1G_10620,CC1G_10621,CC1G_12246,CC1G_12257,CC1G_12454,CC1G_13142,CC1G_13242,LACBIDRAFT_300118	orthomcl
CC1G_05828	XII	280584	281199	-1	CC1G_15713,LACBIDRAFT_174597	orthomcl
CC1G_05838	XII	307681	309806	+1	CC1G_05847,CC1G_15380,LACBIDRAFT_329051	orthomcl
CC1G_05847	XII	332724	334361	-1	CC1G_05838,CC1G_15380,LACBIDRAFT_329051	orthomcl
CC1G_05880	VII	2511229	2514957	+1	CC1G_12403,LACBIDRAFT_324502	orthomcl
CC1G_05882	VII	2520647	2522373	+1	CC1G_06059,CC1G_14902,LACBIDRAFT_293315,LACBIDRAFT_298714,LACBIDRAFT_303639,LACBIDRAFT_327997	orthomcl
CC1G_05886	VII	2531300	2535112	-1	CC1G_02376,CC1G_14903,LACBIDRAFT_332490	orthomcl
CC1G_05894	VII	2575820	2576748	-1	CC1G_05723,LACBIDRAFT_146783,LACBIDRAFT_174464,LACBIDRAFT_252064,LACBIDRAFT_303534	orthomcl
CC1G_05909	VII	2618531	2621565	-1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05910	VII	2622084	2625358	-1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05922	VII	2660387	2663660	-1	CC1G_05216,LACBIDRAFT_293698	orthomcl
CC1G_05926	VII	2671267	2675039	-1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05927	VII	2675185	2678795	+1	CC1G_04014,CC1G_11723,CC1G_15464,LACBIDRAFT_300165,LACBIDRAFT_306780,LACBIDRAFT_313195	orthomcl
CC1G_05929	VII	2684531	2688348	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05931	VII	2692522	2695988	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05932	VII	2699763	2703340	-1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05937	VII	2714960	2718880	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05943	VII	2738409	2742271	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05948	VII	2752415	2755020	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05949,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05949	VII	2755252	2756890	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05952,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05952	VII	2760094	2763213	-1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05953,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
CC1G_05953	VII	2764667	2768613	+1	CC1G_00710,CC1G_00720,CC1G_02356,CC1G_02654,CC1G_03956,CC1G_03967,CC1G_03974,CC1G_03977,CC1G_05436,CC1G_05909,CC1G_05910,CC1G_05926,CC1G_05929,CC1G_05931,CC1G_05932,CC1G_05937,CC1G_05943,CC1G_05948,CC1G_05949,CC1G_05952,CC1G_06045,CC1G_06046,CC1G_06049,CC1G_07503,CC1G_07517,CC1G_07523,CC1G_07524,CC1G_07525,CC1G_07526,CC1G_07532,CC1G_08219,CC1G_08370,CC1G_08380,CC1G_08519,CC1G_09040,CC1G_09466,CC1G_09470,CC1G_09537,CC1G_09539,CC1G_09901,CC1G_10700,CC1G_10701,CC1G_10703,CC1G_10704,CC1G_10706,CC1G_10723,CC1G_11127,CC1G_11243,CC1G_11247,CC1G_11248,CC1G_11473,CC1G_11599,CC1G_12050,CC1G_12236,CC1G_12362,CC1G_12363,CC1G_12386,CC1G_12387,CC1G_12448,CC1G_12757,CC1G_14087,CC1G_14088,CC1G_14281,CC1G_14773,CC1G_14774,CC1G_14856,CC1G_14911,CC1G_15324,CC1G_15429,CC1G_15432,LACBIDRAFT_393917	orthomcl
