#gene	src	src_start	src_stop	src_strand	target	method
CC1G_05713	VII	2162704	2164396	-1	LACBIDRAFT_166816	orthomcl
CC1G_05714	VII	2164785	2166493	+1	LACBIDRAFT_305410	orthomcl
CC1G_05716	VII	2170333	2172014	-1	LACBIDRAFT_305405	orthomcl
CC1G_05719	VII	2178139	2179851	+1	LACBIDRAFT_302783	orthomcl
CC1G_05720	VII	2180360	2182342	-1	LACBIDRAFT_302798	orthomcl
CC1G_05724	VII	2192666	2194853	+1	LACBIDRAFT_303546	orthomcl
CC1G_05727	VII	2197753	2200033	-1	LACBIDRAFT_302917	orthomcl
CC1G_05729	VII	2204655	2205702	-1	LACBIDRAFT_329942	orthomcl
CC1G_05731	VII	2209350	2211500	+1	LACBIDRAFT_306699,LACBIDRAFT_329924,LACBIDRAFT_329932,LACBIDRAFT_329936,LACBIDRAFT_336163	orthomcl
CC1G_05736	VII	2218279	2219414	-1	LACBIDRAFT_147385	orthomcl
CC1G_05737	VII	2219615	2220525	+1	LACBIDRAFT_191140	orthomcl
CC1G_05741	VII	2229545	2235940	-1	LACBIDRAFT_302772	orthomcl
CC1G_05743	VII	2237504	2238828	+1	LACBIDRAFT_329524	orthomcl
CC1G_05744	VII	2239027	2240931	+1	LACBIDRAFT_251764	orthomcl
CC1G_05745	VII	2241804	2243317	-1	LACBIDRAFT_294801	orthomcl
CC1G_05746	VII	2243467	2245951	+1	LACBIDRAFT_390205	orthomcl
CC1G_05749	VII	2255302	2255606	-1	LACBIDRAFT_302773	orthomcl
CC1G_05750	VII	2255916	2257498	+1	LACBIDRAFT_302902	orthomcl
CC1G_05751	VII	2261039	2263474	-1	LACBIDRAFT_294785	orthomcl
CC1G_05752	VII	2263990	2265183	+1	LACBIDRAFT_302846	orthomcl
CC1G_05754	VII	2266049	2268071	-1	LACBIDRAFT_302848	orthomcl
CC1G_05757	VII	2270212	2271161	-1	LACBIDRAFT_294833	orthomcl
CC1G_05758	VII	2271883	2274514	+1	LACBIDRAFT_302868	orthomcl
CC1G_05760	VII	2276206	2277914	-1	LACBIDRAFT_294826	orthomcl
CC1G_05761	VII	2278267	2280331	+1	LACBIDRAFT_294825	orthomcl
CC1G_05762	VII	2280579	2283260	+1	LACBIDRAFT_302853	orthomcl
CC1G_05764	VII	2288725	2289915	-1	LACBIDRAFT_302851	orthomcl
CC1G_05780	XII	147026	147954	+1	LACBIDRAFT_235616,LACBIDRAFT_250367	orthomcl
CC1G_05781	XII	148912	150823	-1	LACBIDRAFT_291413	orthomcl
CC1G_05783	XII	153516	155347	+1	LACBIDRAFT_316568	orthomcl
CC1G_05784	XII	158036	158781	+1	LACBIDRAFT_186664	orthomcl
CC1G_05787	XII	165051	169466	+1	LACBIDRAFT_312894	orthomcl
CC1G_05790	XII	176958	179207	+1	LACBIDRAFT_313663,LACBIDRAFT_316616	orthomcl
CC1G_05795	XII	187901	189261	-1	LACBIDRAFT_295225,LACBIDRAFT_297931,LACBIDRAFT_310868,LACBIDRAFT_313762,LACBIDRAFT_316900,LACBIDRAFT_329727	orthomcl
CC1G_05797	XII	192375	195680	-1	LACBIDRAFT_307494	orthomcl
CC1G_05798	XII	199533	201239	+1	LACBIDRAFT_295987	orthomcl
CC1G_05800	XII	203912	206888	-1	LACBIDRAFT_316612	orthomcl
CC1G_05801	XII	208460	210534	+1	LACBIDRAFT_331444,LACBIDRAFT_335077	orthomcl
CC1G_05803	XII	213950	215180	-1	LACBIDRAFT_300535	orthomcl
CC1G_05804	XII	216005	218028	+1	LACBIDRAFT_192317	orthomcl
CC1G_05805	XII	218643	219694	+1	LACBIDRAFT_294714	orthomcl
CC1G_05813	XII	241192	245230	+1	LACBIDRAFT_300543	orthomcl
CC1G_05815	XII	249862	250877	-1	LACBIDRAFT_318687	orthomcl
CC1G_05818	XII	256243	258805	+1	LACBIDRAFT_387147	orthomcl
CC1G_05822	XII	266040	268123	+1	LACBIDRAFT_249285,LACBIDRAFT_251253,LACBIDRAFT_253339,LACBIDRAFT_329041	orthomcl
CC1G_05824	XII	269590	270995	+1	LACBIDRAFT_294394,LACBIDRAFT_300534,LACBIDRAFT_302219	orthomcl
CC1G_05825	XII	271396	273253	-1	LACBIDRAFT_300537	orthomcl
CC1G_05826	XII	273760	275811	-1	LACBIDRAFT_191009	orthomcl
CC1G_05827	XII	277044	278228	-1	LACBIDRAFT_186824,LACBIDRAFT_294705	orthomcl
CC1G_05829	XII	282701	284495	-1	LACBIDRAFT_300462	orthomcl
CC1G_05830	XII	284615	286885	+1	LACBIDRAFT_317976	orthomcl
CC1G_05832	XII	293450	295762	+1	LACBIDRAFT_329047	orthomcl
CC1G_05833	XII	296168	297574	-1	LACBIDRAFT_300491	orthomcl
CC1G_05835	XII	302849	304040	+1	LACBIDRAFT_251259	orthomcl
CC1G_05840	XII	313331	314782	-1	LACBIDRAFT_389605	orthomcl
CC1G_05846	XII	330684	332084	-1	LACBIDRAFT_300502	orthomcl
CC1G_05850	XII	339937	341869	+1	LACBIDRAFT_251340	orthomcl
CC1G_05854	XII	347275	349183	-1	LACBIDRAFT_300503	orthomcl
CC1G_05858	XII	358844	359974	-1	LACBIDRAFT_294701	orthomcl
CC1G_05860	XII	364992	365812	+1	LACBIDRAFT_163800	orthomcl
CC1G_05862	XII	367313	368042	-1	LACBIDRAFT_300371,LACBIDRAFT_313929	orthomcl
CC1G_05864	XII	373089	374964	-1	LACBIDRAFT_298401	orthomcl
CC1G_05865	XII	376177	378052	+1	LACBIDRAFT_251291	orthomcl
CC1G_05867	XII	381751	386628	+1	LACBIDRAFT_300533	orthomcl
CC1G_05870	XII	392882	393657	-1	LACBIDRAFT_235009	orthomcl
CC1G_05881	VII	2516749	2520006	-1	LACBIDRAFT_303559	orthomcl
CC1G_05887	VII	2535480	2536570	-1	LACBIDRAFT_306060	orthomcl
CC1G_05888	VII	2539723	2541201	-1	LACBIDRAFT_294881	orthomcl
CC1G_05891	VII	2554214	2557369	+1	LACBIDRAFT_174460	orthomcl
CC1G_05892	VII	2558186	2558976	+1	LACBIDRAFT_303561	orthomcl
CC1G_05896	VII	2582017	2584572	-1	LACBIDRAFT_295364	orthomcl
CC1G_05897	VII	2587861	2591306	+1	LACBIDRAFT_308000	orthomcl
CC1G_05899	VII	2595224	2597367	+1	LACBIDRAFT_295368	orthomcl
CC1G_05900	VII	2598213	2600059	-1	LACBIDRAFT_170124	orthomcl
CC1G_05901	VII	2600357	2601283	-1	LACBIDRAFT_308018	orthomcl
CC1G_05903	VII	2606964	2607665	-1	LACBIDRAFT_295367	orthomcl
CC1G_05906	VII	2610298	2613381	+1	LACBIDRAFT_306872,LACBIDRAFT_306873,LACBIDRAFT_306874	orthomcl
CC1G_05914	VII	2633226	2635402	-1	LACBIDRAFT_188643,LACBIDRAFT_190906,LACBIDRAFT_255304	orthomcl
CC1G_05915	VII	2637550	2641385	+1	LACBIDRAFT_294867,LACBIDRAFT_334168	orthomcl
CC1G_05916	VII	2642142	2645917	-1	LACBIDRAFT_294887	orthomcl
CC1G_05919	VII	2652699	2653856	-1	LACBIDRAFT_252050	orthomcl
CC1G_05920	VII	2654145	2655275	-1	LACBIDRAFT_189987	orthomcl
CC1G_05924	VII	2667607	2668656	-1	LACBIDRAFT_303553	orthomcl
CC1G_05933	VII	2704130	2707101	+1	LACBIDRAFT_148880	orthomcl
CC1G_05934	VII	2707380	2708037	-1	LACBIDRAFT_185971	orthomcl
CC1G_05939	VII	2722813	2724844	-1	LACBIDRAFT_299606	orthomcl
CC1G_05942	VII	2734140	2735953	+1	LACBIDRAFT_192736	orthomcl
CC1G_05965	III	143996	146586	-1	LACBIDRAFT_399746	orthomcl
CC1G_05966	III	151747	152341	+1	LACBIDRAFT_294450,LACBIDRAFT_332226	orthomcl
CC1G_05970	III	163676	167284	-1	LACBIDRAFT_297964,LACBIDRAFT_297965,LACBIDRAFT_327503	orthomcl
CC1G_05976	III	183973	184742	-1	LACBIDRAFT_299954	orthomcl
CC1G_05978	III	187452	190944	-1	LACBIDRAFT_309958	orthomcl
CC1G_05981	III	198099	199048	-1	LACBIDRAFT_295307	orthomcl
CC1G_05989	III	214466	215790	+1	LACBIDRAFT_294459	orthomcl
CC1G_05990	III	215843	217147	-1	LACBIDRAFT_250310	orthomcl
CC1G_05999	III	240081	241047	-1	LACBIDRAFT_294463	orthomcl
CC1G_06001	III	245830	247609	+1	LACBIDRAFT_190813,LACBIDRAFT_250381,LACBIDRAFT_298257	orthomcl
CC1G_06003	III	249881	253172	-1	LACBIDRAFT_387724	orthomcl
CC1G_06011	III	267570	270395	+1	LACBIDRAFT_297520,LACBIDRAFT_299107,LACBIDRAFT_299109,LACBIDRAFT_300092,LACBIDRAFT_325693,LACBIDRAFT_325694,LACBIDRAFT_329839	orthomcl
CC1G_06013	III	273402	275654	+1	LACBIDRAFT_298152	orthomcl
CC1G_06014	III	280294	286794	+1	LACBIDRAFT_149380	orthomcl
CC1G_06015	III	287761	288179	-1	LACBIDRAFT_307502	orthomcl
CC1G_06018	III	292475	294517	-1	LACBIDRAFT_252315,LACBIDRAFT_298169	orthomcl
CC1G_06020	III	300306	302803	+1	LACBIDRAFT_298120,LACBIDRAFT_298123	orthomcl
CC1G_06035	III	338429	339975	+1	LACBIDRAFT_296746,LACBIDRAFT_298117,LACBIDRAFT_300149,LACBIDRAFT_327593,LACBIDRAFT_327594,LACBIDRAFT_327605	orthomcl
CC1G_06057	II	2896656	2897744	+1	LACBIDRAFT_247523	orthomcl
CC1G_06060	II	2901703	2903437	+1	LACBIDRAFT_293304	orthomcl
CC1G_06061	II	2903799	2905730	-1	LACBIDRAFT_315632	orthomcl
CC1G_06062	II	2906016	2908325	+1	LACBIDRAFT_315647	orthomcl
CC1G_06063	II	2908950	2909979	-1	LACBIDRAFT_293309,LACBIDRAFT_315649	orthomcl
CC1G_06064	II	2910251	2913802	+1	LACBIDRAFT_315614	orthomcl
CC1G_06070	II	2925801	2929643	-1	LACBIDRAFT_315697	orthomcl
CC1G_06072	II	2931264	2933760	-1	LACBIDRAFT_234055,LACBIDRAFT_234059	orthomcl
CC1G_06074	II	2938748	2940232	-1	LACBIDRAFT_293318	orthomcl
CC1G_06075	II	2941852	2943184	-1	LACBIDRAFT_247694	orthomcl
CC1G_06076	II	2943453	2945275	-1	LACBIDRAFT_315670	orthomcl
CC1G_06084	II	2965904	2968566	-1	LACBIDRAFT_188373,LACBIDRAFT_247971	orthomcl
CC1G_06087	II	2972533	2974104	+1	LACBIDRAFT_230077	orthomcl
CC1G_06089	II	2980032	2983691	+1	LACBIDRAFT_189552	orthomcl
CC1G_06090	II	2985719	2989018	+1	LACBIDRAFT_293350	orthomcl
CC1G_06096	II	2999418	3000453	+1	LACBIDRAFT_192570	orthomcl
CC1G_06097	II	3001111	3002805	+1	LACBIDRAFT_315681	orthomcl
CC1G_06098	II	3003506	3004922	+1	LACBIDRAFT_247808	orthomcl
CC1G_06122	II	3062543	3063772	+1	LACBIDRAFT_293156,LACBIDRAFT_315577	orthomcl
CC1G_06124	II	3065630	3072858	-1	LACBIDRAFT_293288	orthomcl
CC1G_06131	II	3092091	3094597	+1	LACBIDRAFT_315780	orthomcl
CC1G_06132	II	3096108	3097416	+1	LACBIDRAFT_290988	orthomcl
CC1G_06144	II	3126110	3127291	-1	LACBIDRAFT_318042	orthomcl
CC1G_06147	II	3130855	3132000	+1	LACBIDRAFT_246465,LACBIDRAFT_315595	orthomcl
CC1G_06151	II	3139862	3142241	+1	LACBIDRAFT_315580	orthomcl
CC1G_06158	II	3155084	3156613	+1	LACBIDRAFT_178278	orthomcl
CC1G_06163	IV	2761067	2762583	+1	LACBIDRAFT_294125	orthomcl
CC1G_06168	IV	2770064	2772666	+1	LACBIDRAFT_191394	orthomcl
CC1G_06169	IV	2773372	2774719	+1	LACBIDRAFT_306286	orthomcl
CC1G_06170	IV	2775227	2776055	-1	LACBIDRAFT_175004	orthomcl
CC1G_06175	IV	2788142	2790866	-1	LACBIDRAFT_252781	orthomcl
CC1G_06177	IV	2793729	2794235	-1	LACBIDRAFT_296889	orthomcl
CC1G_06180	IV	2806376	2807147	-1	LACBIDRAFT_174676	orthomcl
CC1G_06181	IV	2807487	2808188	-1	LACBIDRAFT_185737	orthomcl
CC1G_06182	IV	2808903	2810783	+1	LACBIDRAFT_306302	orthomcl
CC1G_06183	IV	2812088	2813900	+1	LACBIDRAFT_306303,LACBIDRAFT_306311	orthomcl
CC1G_06184	IV	2814062	2816610	+1	LACBIDRAFT_191405	orthomcl
CC1G_06185	IV	2817633	2819929	+1	LACBIDRAFT_295108	orthomcl
CC1G_06186	IV	2822216	2824205	+1	LACBIDRAFT_250962	orthomcl
CC1G_06191	IV	2840780	2841855	-1	LACBIDRAFT_318905	orthomcl
CC1G_06194	IV	2845238	2848286	-1	LACBIDRAFT_307660	orthomcl
CC1G_06197	IV	2852790	2853536	-1	LACBIDRAFT_189604,LACBIDRAFT_295137	orthomcl
CC1G_06201	IV	2860299	2861243	-1	LACBIDRAFT_299589,LACBIDRAFT_304165,LACBIDRAFT_316361,LACBIDRAFT_325771,LACBIDRAFT_325912,LACBIDRAFT_333308	orthomcl
CC1G_06204	IV	2867871	2870609	+1	LACBIDRAFT_295133	orthomcl
CC1G_06209	IV	2884673	2886258	+1	LACBIDRAFT_296112,LACBIDRAFT_298340,LACBIDRAFT_314912,LACBIDRAFT_331008,LACBIDRAFT_331024	orthomcl
CC1G_06211	IV	2888182	2890922	-1	LACBIDRAFT_306417	orthomcl
CC1G_06218	IV	2904494	2907081	+1	LACBIDRAFT_296884,LACBIDRAFT_314876,LACBIDRAFT_326731,LACBIDRAFT_335760	orthomcl
CC1G_06224	IV	2921185	2923082	+1	LACBIDRAFT_330970	orthomcl
CC1G_06225	IV	2923295	2925807	-1	LACBIDRAFT_241117	orthomcl
CC1G_06231	IV	2939584	2941138	+1	LACBIDRAFT_306396,LACBIDRAFT_306398	orthomcl
CC1G_06232	IV	2941839	2942916	-1	LACBIDRAFT_252840	orthomcl
CC1G_06233	IV	2943304	2945536	+1	LACBIDRAFT_252813	orthomcl
CC1G_06238	IV	2959247	2961882	-1	LACBIDRAFT_306421	orthomcl
CC1G_06240	IV	2971422	2972310	+1	LACBIDRAFT_295136	orthomcl
CC1G_06241	IV	2973227	2973982	+1	LACBIDRAFT_295131	orthomcl
CC1G_06245	IV	2979718	2981786	-1	LACBIDRAFT_296878	orthomcl
CC1G_06251	IV	2999932	3004503	+1	LACBIDRAFT_326725	orthomcl
CC1G_06252	IV	3005268	3006479	-1	LACBIDRAFT_296873	orthomcl
CC1G_06253	IV	3009153	3009501	-1	LACBIDRAFT_296872	orthomcl
CC1G_06254	IV	3009890	3013785	+1	LACBIDRAFT_399497	orthomcl
CC1G_06255	IV	3014255	3015958	+1	LACBIDRAFT_291298	orthomcl
CC1G_06257	IV	3018719	3019750	-1	LACBIDRAFT_328778	orthomcl
CC1G_06259	IV	1657722	1659051	-1	LACBIDRAFT_190550	orthomcl
CC1G_06260	IV	1659219	1660260	+1	LACBIDRAFT_297208	orthomcl
CC1G_06261	IV	1660391	1662154	-1	LACBIDRAFT_301021	orthomcl
CC1G_06262	IV	1662558	1664625	-1	LACBIDRAFT_184692	orthomcl
CC1G_06263	IV	1665310	1666576	+1	LACBIDRAFT_297196	orthomcl
CC1G_06264	IV	1667079	1668644	+1	LACBIDRAFT_297199	orthomcl
CC1G_06265	IV	1672899	1676641	-1	LACBIDRAFT_297200	orthomcl
CC1G_06270	IV	1686295	1687906	-1	LACBIDRAFT_297301	orthomcl
CC1G_06272	IV	1695037	1696012	-1	LACBIDRAFT_297289	orthomcl
CC1G_06273	IV	1696128	1697575	+1	LACBIDRAFT_297290	orthomcl
CC1G_06274	IV	1699072	1699568	+1	LACBIDRAFT_299866	orthomcl
CC1G_06275	IV	1700630	1701981	-1	LACBIDRAFT_297151	orthomcl
CC1G_06276	IV	1702400	1703495	+1	LACBIDRAFT_297150	orthomcl
CC1G_06281	IV	1716612	1717436	-1	LACBIDRAFT_297287	orthomcl
CC1G_06282	IV	1717987	1718775	+1	LACBIDRAFT_249631	orthomcl
CC1G_06286	IV	1725858	1728938	+1	LACBIDRAFT_294264	orthomcl
CC1G_06287	IV	1729702	1730354	+1	LACBIDRAFT_294263	orthomcl
CC1G_06292	IV	1739733	1742227	-1	LACBIDRAFT_184843	orthomcl
CC1G_06293	IV	1742592	1746473	+1	LACBIDRAFT_297010	orthomcl
CC1G_06294	IV	1746563	1747607	-1	LACBIDRAFT_297009	orthomcl
CC1G_06297	IV	1753238	1755019	+1	LACBIDRAFT_297373	orthomcl
CC1G_06299	IV	1756333	1762977	+1	LACBIDRAFT_294237	orthomcl
CC1G_06301	IV	1765297	1766201	-1	LACBIDRAFT_297232	orthomcl
CC1G_06302	IV	1766337	1769494	+1	LACBIDRAFT_249530	orthomcl
CC1G_06303	IV	1769565	1772169	-1	LACBIDRAFT_190389	orthomcl
CC1G_06304	IV	1772755	1774275	-1	LACBIDRAFT_297235	orthomcl
CC1G_06305	IV	1774658	1776106	-1	LACBIDRAFT_190413	orthomcl
CC1G_06306	IV	1776643	1778496	+1	LACBIDRAFT_249619	orthomcl
CC1G_06310	IV	1785090	1785965	+1	LACBIDRAFT_147507,LACBIDRAFT_162229,LACBIDRAFT_190385	orthomcl
CC1G_06311	IV	1788563	1789271	-1	LACBIDRAFT_297360	orthomcl
CC1G_06313	IV	1792910	1795333	-1	LACBIDRAFT_297357	orthomcl
CC1G_06319	IV	1805318	1806233	+1	LACBIDRAFT_297355	orthomcl
CC1G_06322	IV	1811066	1813789	-1	LACBIDRAFT_249790	orthomcl
CC1G_06324	IV	1818499	1820353	+1	LACBIDRAFT_319772	orthomcl
CC1G_06327	IV	1828262	1829826	-1	LACBIDRAFT_317963	orthomcl
CC1G_06328	IV	1830438	1833542	-1	LACBIDRAFT_293697	orthomcl
CC1G_06329	IV	1834033	1834963	-1	LACBIDRAFT_293724	orthomcl
CC1G_06330	IV	1836068	1837969	+1	LACBIDRAFT_318056	orthomcl
CC1G_06331	IV	1838193	1838518	-1	LACBIDRAFT_318057	orthomcl
CC1G_06333	IV	1842365	1843863	-1	LACBIDRAFT_293695	orthomcl
CC1G_06342	IV	1865023	1866845	-1	LACBIDRAFT_190518	orthomcl
CC1G_06343	IV	1867445	1869166	-1	LACBIDRAFT_297014	orthomcl
CC1G_06344	IV	1869494	1870152	+1	LACBIDRAFT_294148	orthomcl
CC1G_06346	IV	1875341	1880745	+1	LACBIDRAFT_297011	orthomcl
CC1G_06347	IV	1881891	1883279	-1	LACBIDRAFT_297306	orthomcl
CC1G_06348	IV	1883602	1884971	-1	LACBIDRAFT_249762	orthomcl
CC1G_06350	IV	1889613	1890602	-1	LACBIDRAFT_293801	orthomcl
CC1G_06362	IV	1923868	1926629	-1	LACBIDRAFT_294267	orthomcl
CC1G_06363	IV	1927467	1929854	+1	LACBIDRAFT_297309	orthomcl
CC1G_06364	IV	1934455	1939199	+1	LACBIDRAFT_297310,LACBIDRAFT_297375	orthomcl
CC1G_06365	IV	1940634	1942090	-1	LACBIDRAFT_190409	orthomcl
CC1G_06368	IV	1947256	1949987	-1	LACBIDRAFT_296969	orthomcl
CC1G_06370	IV	1955214	1956918	-1	LACBIDRAFT_145246	orthomcl
CC1G_06371	IV	1957369	1960675	+1	LACBIDRAFT_297002	orthomcl
CC1G_06372	IV	1961115	1965103	-1	LACBIDRAFT_297283	orthomcl
CC1G_06373	IV	1965537	1967682	+1	LACBIDRAFT_235046	orthomcl
CC1G_06374	IV	1969393	1970443	+1	LACBIDRAFT_190479	orthomcl
CC1G_06376	IV	1972699	1975395	-1	LACBIDRAFT_297007	orthomcl
CC1G_06377	IV	1975795	1977165	-1	LACBIDRAFT_297372	orthomcl
CC1G_06379	IV	1980008	1981413	+1	LACBIDRAFT_297371	orthomcl
CC1G_06382	IV	1986474	1987856	+1	LACBIDRAFT_297369	orthomcl
CC1G_06384	IV	1991431	1993467	+1	LACBIDRAFT_297259	orthomcl
CC1G_06385	IV	1995359	1997957	-1	LACBIDRAFT_297137	orthomcl
CC1G_06386	IV	1999274	1999910	-1	LACBIDRAFT_190509	orthomcl
CC1G_06387	IV	2000117	2003361	+1	LACBIDRAFT_297139	orthomcl
CC1G_06388	IV	2003983	2006975	+1	LACBIDRAFT_297140	orthomcl
CC1G_06389	IV	2007513	2009056	-1	LACBIDRAFT_297143	orthomcl
CC1G_06390	IV	2009420	2011076	-1	LACBIDRAFT_297144	orthomcl
CC1G_06391	IV	2011683	2014019	-1	LACBIDRAFT_297145	orthomcl
CC1G_06392	IV	2014875	2015800	+1	LACBIDRAFT_297146	orthomcl
CC1G_06396	IV	2029042	2031531	-1	LACBIDRAFT_234865	orthomcl
CC1G_06397	IV	2032276	2034015	-1	LACBIDRAFT_190376	orthomcl
CC1G_06398	IV	2034387	2035460	-1	LACBIDRAFT_297126	orthomcl
CC1G_06399	IV	2037125	2038558	+1	LACBIDRAFT_326903	orthomcl
CC1G_06408	IV	2057577	2059977	+1	LACBIDRAFT_190411	orthomcl
CC1G_06409	IV	2060418	2064320	-1	LACBIDRAFT_297118	orthomcl
CC1G_06410	IV	2066780	2067699	+1	LACBIDRAFT_294056	orthomcl
CC1G_06412	IV	2069973	2071394	+1	LACBIDRAFT_297117	orthomcl
CC1G_06413	IV	2072754	2073780	+1	LACBIDRAFT_297112	orthomcl
CC1G_06415	IV	2076072	2077208	-1	LACBIDRAFT_297109	orthomcl
CC1G_06416	IV	2077824	2078571	+1	LACBIDRAFT_297110	orthomcl
CC1G_06417	IV	2079430	2081414	+1	LACBIDRAFT_143963	orthomcl
CC1G_06419	IV	2086199	2087346	+1	LACBIDRAFT_297101	orthomcl
CC1G_06420	IV	2087523	2093387	+1	LACBIDRAFT_297102	orthomcl
CC1G_06423	IV	2102418	2104158	+1	LACBIDRAFT_294176	orthomcl
CC1G_06424	IV	2104241	2106788	-1	LACBIDRAFT_297098	orthomcl
CC1G_06428	IV	2117080	2118248	-1	LACBIDRAFT_297096	orthomcl
CC1G_06429	IV	2118635	2118974	+1	LACBIDRAFT_249657	orthomcl
CC1G_06430	IV	2119177	2120616	-1	LACBIDRAFT_173797	orthomcl
CC1G_06431	IV	2120988	2122478	-1	LACBIDRAFT_159402	orthomcl
CC1G_06432	IV	2123206	2125137	+1	LACBIDRAFT_184877	orthomcl
CC1G_06433	IV	2125493	2127314	-1	LACBIDRAFT_144334	orthomcl
CC1G_06434	IV	2127532	2130835	+1	LACBIDRAFT_184863	orthomcl
CC1G_06435	IV	2131708	2132991	+1	LACBIDRAFT_297089	orthomcl
CC1G_06438	IV	2144736	2146493	-1	LACBIDRAFT_291144	orthomcl
CC1G_06439	IV	2147012	2147634	-1	LACBIDRAFT_326874	orthomcl
CC1G_06441	IV	2152436	2153690	-1	LACBIDRAFT_326872	orthomcl
CC1G_06442	IV	2156613	2157507	-1	LACBIDRAFT_184892	orthomcl
CC1G_06444	IV	2159602	2160725	+1	LACBIDRAFT_192639	orthomcl
CC1G_06445	IV	2161567	2162823	+1	LACBIDRAFT_190576,LACBIDRAFT_249517,LACBIDRAFT_249795	orthomcl
CC1G_06453	XII	1284891	1285907	+1	LACBIDRAFT_192197	orthomcl
CC1G_06456	XII	1292157	1294760	-1	LACBIDRAFT_192207	orthomcl
CC1G_06457	XII	1296017	1296873	-1	LACBIDRAFT_300306	orthomcl
CC1G_06462	XII	1305196	1307716	-1	LACBIDRAFT_241099	orthomcl
CC1G_06463	XII	1308329	1309706	+1	LACBIDRAFT_315094	orthomcl
CC1G_06464	XII	1310213	1312664	+1	LACBIDRAFT_315092	orthomcl
CC1G_06466	XII	1314301	1314994	+1	LACBIDRAFT_241145	orthomcl
CC1G_06467	XII	1316071	1317401	+1	LACBIDRAFT_315088	orthomcl
CC1G_06468	XII	1318801	1320723	-1	LACBIDRAFT_312782	orthomcl
CC1G_06471	XII	1328748	1330220	-1	LACBIDRAFT_318396	orthomcl
CC1G_06472	XII	1331114	1333718	+1	LACBIDRAFT_318395	orthomcl
CC1G_06473	XII	1334991	1336742	-1	LACBIDRAFT_325848	orthomcl
CC1G_06480	XII	1345944	1347647	+1	LACBIDRAFT_144177,LACBIDRAFT_144317	orthomcl
CC1G_06482	XII	1352893	1354812	+1	LACBIDRAFT_255924	orthomcl
CC1G_06483	XII	1355020	1356090	-1	LACBIDRAFT_295899	orthomcl
CC1G_06488	XII	1362646	1365391	-1	LACBIDRAFT_315056	orthomcl
CC1G_06490	XII	1367058	1367933	+1	LACBIDRAFT_315055	orthomcl
CC1G_06493	XII	1372078	1372570	-1	LACBIDRAFT_315191	orthomcl
CC1G_06499	XII	1392720	1394971	-1	LACBIDRAFT_315189	orthomcl
CC1G_06501	XII	1398126	1400593	+1	LACBIDRAFT_315193,LACBIDRAFT_315194	orthomcl
CC1G_06504	XII	1406179	1409575	-1	LACBIDRAFT_318148	orthomcl
CC1G_06506	XII	1410864	1414199	-1	LACBIDRAFT_142277,LACBIDRAFT_188456	orthomcl
CC1G_06509	XII	1417288	1419207	-1	LACBIDRAFT_315217	orthomcl
CC1G_06513	XII	1429655	1430766	+1	LACBIDRAFT_295502,LACBIDRAFT_295862	orthomcl
CC1G_06514	XII	1433780	1435945	-1	LACBIDRAFT_299438	orthomcl
CC1G_06515	XII	1437737	1439037	-1	LACBIDRAFT_192602	orthomcl
CC1G_06516	XII	1439697	1444382	+1	LACBIDRAFT_318176	orthomcl
CC1G_06518	XII	1448149	1449404	-1	LACBIDRAFT_293762	orthomcl
CC1G_06520	XII	1453177	1453589	-1	LACBIDRAFT_189840	orthomcl
CC1G_06521	XII	1453845	1455171	+1	LACBIDRAFT_184151	orthomcl
CC1G_06524	XII	1462394	1464580	+1	LACBIDRAFT_312763	orthomcl
CC1G_06525	XII	1465605	1467814	-1	LACBIDRAFT_190903,LACBIDRAFT_236174	orthomcl
CC1G_06526	XII	1469335	1470202	-1	LACBIDRAFT_318169	orthomcl
CC1G_06527	XII	1471773	1474279	-1	LACBIDRAFT_312791,LACBIDRAFT_318370,LACBIDRAFT_321091	orthomcl
CC1G_06530	XII	1480122	1481843	-1	LACBIDRAFT_318290	orthomcl
CC1G_06531	XII	1484952	1485807	-1	LACBIDRAFT_318240,LACBIDRAFT_318811	orthomcl
CC1G_06537	I	2765945	2769124	-1	LACBIDRAFT_301150	orthomcl
CC1G_06538	I	2770102	2773092	-1	LACBIDRAFT_336361	orthomcl
CC1G_06539	I	2773687	2775139	-1	LACBIDRAFT_301156	orthomcl
CC1G_06540	I	2775470	2779061	-1	LACBIDRAFT_301157	orthomcl
CC1G_06546	I	2785732	2787152	-1	LACBIDRAFT_301162	orthomcl
CC1G_06547	I	2787664	2790886	-1	LACBIDRAFT_187395	orthomcl
CC1G_06548	I	2791187	2792987	-1	LACBIDRAFT_186732	orthomcl
CC1G_06549	I	2793198	2794373	+1	LACBIDRAFT_160357	orthomcl
CC1G_06551	I	2797363	2801490	-1	LACBIDRAFT_301173	orthomcl
CC1G_06552	I	2801674	2806261	-1	LACBIDRAFT_320860	orthomcl
CC1G_06553	I	2806759	2808725	+1	LACBIDRAFT_243185	orthomcl
CC1G_06554	I	2809006	2810756	-1	LACBIDRAFT_320862	orthomcl
CC1G_06560	I	2829034	2830491	+1	LACBIDRAFT_301185	orthomcl
CC1G_06561	I	2830636	2834861	-1	LACBIDRAFT_301186	orthomcl
CC1G_06562	I	2835186	2836718	+1	LACBIDRAFT_301187	orthomcl
CC1G_06565	I	2841643	2843181	+1	LACBIDRAFT_181872	orthomcl
CC1G_06566	I	2843355	2845447	-1	LACBIDRAFT_301190	orthomcl
CC1G_06567	I	2845963	2849229	+1	LACBIDRAFT_159274	orthomcl
