#chrom	src_start	src_stop	strand	lb	lb_start	lb_stop	lb_strand
IV	1973532	1987073	+	Lbic_S238N-H82_LACBIscaffold_11	1226900	1240235	-
IV	1987073	1993470	+	Lbic_S238N-H82_LACBIscaffold_11	1007678	1014280	-
IV	1993470	2005050	+	Lbic_S238N-H82_LACBIscaffold_11	744960	754440	+
IV	2005050	2015821	+	Lbic_S238N-H82_LACBIscaffold_11	754440	764998	+
IV	2015821	2055470	+	Lbic_S238N-H82_LACBIscaffold_11	706754	744960	-
IV	2055470	2084371	+	Lbic_S238N-H82_LACBIscaffold_11	688895	706754	-
IV	2084371	2102209	+	Lbic_S238N-H82_LACBIscaffold_11	659905	682136	+
IV	2102209	2111843	+	Lbic_S238N-H82_LACBIscaffold_11	653490	659905	-
IV	2111843	2116997	+	Lbic_S238N-H82_LACBIscaffold_12	594286	598406	+
IV	2116997	2121649	+	Lbic_S238N-H82_LACBIscaffold_11	647267	653490	-
IV	2121649	2192139	+	Lbic_S238N-H82_LACBIscaffold_11	564390	647267	-
IV	2192139	2194739	+	Lbic_S238N-H82_LACBIscaffold_11	1206546	1218355	+
IV	2194739	2205178	+	Lbic_S238N-H82_LACBIscaffold_3	2190845	2193504	-
IV	2205178	2212038	+	Lbic_S238N-H82_LACBIscaffold_11	1222375	1226900	+
IV	2212038	2226133	+	Lbic_S238N-H82_LACBIscaffold_11	1014280	1024592	-
IV	2226133	2236228	+	Lbic_S238N-H82_LACBIscaffold_11	998516	1002902	+
IV	2236228	2267583	+	Lbic_S238N-H82_LACBIscaffold_11	818041	842906	+
IV	2267583	2275070	+	Lbic_S238N-H82_LACBIscaffold_11	856694	866352	+
IV	2275070	2294470	+	Lbic_S238N-H82_LACBIscaffold_11	385340	413335	-
IV	2294470	2320582	+	Lbic_S238N-H82_LACBIscaffold_11	364787	385340	-
IV	2320582	2334343	+	Lbic_S238N-H82_LACBIscaffold_11	792766	800154	-
IV	2334343	2337230	+	Lbic_S238N-H82_LACBIscaffold_11	790273	792766	+
IV	2337230	2362813	+	Lbic_S238N-H82_LACBIscaffold_11	960516	982358	-
IV	2362813	2370574	+	Lbic_S238N-H82_LACBIscaffold_11	465234	472499	-
IV	2370574	2383016	+	Lbic_S238N-H82_LACBIscaffold_54	111855	119248	+
IV	2383016	2388008	+	Lbic_S238N-H82_LACBIscaffold_11	908869	913562	-
IV	2388008	2430215	+	Lbic_S238N-H82_LACBIscaffold_11	913562	942568	-
IV	2430215	2438304	+	Lbic_S238N-H82_LACBIscaffold_54	103978	111855	+
IV	2438304	2500113	+	Lbic_S238N-H82_LACBIscaffold_11	982358	998516	+
IV	2500113	2528071	+	Lbic_S238N-H82_LACBIscaffold_11	800154	818041	-
IV	2528071	2534814	+	Lbic_S238N-H82_LACBIscaffold_11	361486	364787	+
IV	2534814	2544545	+	Lbic_S238N-H82_LACBIscaffold_11	1002902	1007678	+
IV	2544545	2565368	+	Lbic_S238N-H82_LACBIscaffold_11	1024592	1057804	-
IV	2565368	2598484	+	Lbic_S238N-H82_LACBIscaffold_11	416073	422411	+
IV	2598484	2600664	+	Lbic_S238N-H82_LACBIscaffold_11	422411	424543	-
IV	2600664	2658020	+	Lbic_S238N-H82_LACBIscaffold_11	413335	416073	+
IV	2658020	2659500	+	Lbic_S238N-H82_LACBIscaffold_19	232204	233450	-
IV	2659500	2668292	+	Lbic_S238N-H82_LACBIscaffold_30	303553	315265	+
IV	2668292	2671197	+	Lbic_S238N-H82_LACBIscaffold_30	315265	318009	-
IV	2671197	2686269	+	Lbic_S238N-H82_LACBIscaffold_30	318009	345609	+
IV	2686269	2698912	+	Lbic_S238N-H82_LACBIscaffold_402	810	4059	-
IV	2698912	2738602	+	Lbic_S238N-H82_LACBIscaffold_11	132172	249799	-
IV	2738602	2750589	+	Lbic_S238N-H82_LACBIscaffold_11	283020	321069	-
IV	2750589	2773030	+	Lbic_S238N-H82_LACBIscaffold_30	105533	121861	-
IV	2773030	2790239	+	Lbic_S238N-H82_LACBIscaffold_30	121861	122166	+
IV	2790239	2814445	+	Lbic_S238N-H82_LACBIscaffold_30	122166	130424	+
IV	2814445	2852236	+	Lbic_S238N-H82_LACBIscaffold_30	130424	167935	+
IV	2852236	2870950	+	Lbic_S238N-H82_LACBIscaffold_30	420600	427868	-
IV	2870950	2943044	+	Lbic_S238N-H82_LACBIscaffold_30	396602	412500	-
IV	2943044	2954492	+	Lbic_S238N-H82_LACBIscaffold_30	345609	356100	-
IV	2954492	2972143	+	Lbic_S238N-H82_LACBIscaffold_30	412500	420600	-
IV	2972143	2985050	+	Lbic_S238N-H82_LACBIscaffold_11	124877	132172	+
IV	2985050	3009501	+	Lbic_S238N-H82_LACBIscaffold_11	112557	124877	-
IV	3009501	3036764	+	Lbic_S238N-H82_LACBIscaffold_30	261011	303553	-
IV	3036764	3063556	+	Lbic_S238N-H82_LACBIscaffold_30	167935	199041	+
IV	3063556	3092967	+	Lbic_S238N-H82_LACBIscaffold_15	488868	711242	-
IV	3092967	3102924	+	Lbic_S238N-H82_LACBIscaffold_30	254227	261011	+
IV	3102924	3125604	+	Lbic_S238N-H82_LACBIscaffold_6	1251288	1277992	-
IV	3125604	3139823	+	Lbic_S238N-H82_LACBIscaffold_15	711242	759568	+
IV	3139823	3147819	+	Lbic_S238N-H82_LACBIscaffold_3	1614413	1616417	-
IV	3147819	3150365	+	Lbic_S238N-H82_LACBIscaffold_6	1807195	1809987	+
IV	3150365	3196848	+	Lbic_S238N-H82_LACBIscaffold_15	759568	769102	-
IV	3196848	3207902	+	Lbic_S238N-H82_LACBIscaffold_15	454156	476743	-
IV	3207902	3272256	+	Lbic_S238N-H82_LACBIscaffold_15	476743	487783	+
IV	3272256	3273136	+	Lbic_S238N-H82_LACBIscaffold_15	487783	488868	-
IV	3273136	3378251	+	Lbic_S238N-H82_LACBIscaffold_15	306433	346900	-
IV	3378251	3393195	+	Lbic_S238N-H82_LACBIscaffold_15	346900	351749	+
IV	3393195	3554845	+	Lbic_S238N-H82_LACBIscaffold_54	243498	254073	-
V	564	16030	+	Lbic_S238N-H82_LACBIscaffold_9	929770	934170	+
V	16030	24296	+	Lbic_S238N-H82_LACBIscaffold_9	994527	997189	-
V	24296	154767	+	Lbic_S238N-H82_LACBIscaffold_26	2	41565	+
V	154767	189078	+	Lbic_S238N-H82_LACBIscaffold_48	195531	290284	+
V	189078	291890	+	Lbic_S238N-H82_LACBIscaffold_15	427959	454156	-
V	291890	313180	+	Lbic_S238N-H82_LACBIscaffold_12	1020902	1045508	-
V	313180	321240	+	Lbic_S238N-H82_LACBIscaffold_25	529049	563472	-
V	321240	346525	+	Lbic_S238N-H82_LACBIscaffold_25	476390	502731	+
V	346525	350501	+	Lbic_S238N-H82_LACBIscaffold_25	525553	529049	-
V	350501	352975	+	Lbic_S238N-H82_LACBIscaffold_9	30898	55921	+
V	352975	360173	+	Lbic_S238N-H82_LACBIscaffold_25	502731	525553	-
V	360173	364470	+	Lbic_S238N-H82_LACBIscaffold_25	563472	566616	+
V	364470	392117	+	Lbic_S238N-H82_LACBIscaffold_25	566616	597617	-
V	392117	396841	+	Lbic_S238N-H82_LACBIscaffold_41	435237	438802	+
V	396841	407352	+	Lbic_S238N-H82_LACBIscaffold_25	597617	674647	+
V	407352	446208	+	Lbic_S238N-H82_LACBIscaffold_25	416881	476390	+
V	446208	449955	+	Lbic_S238N-H82_LACBIscaffold_25	674647	679752	-
V	449955	459499	+	Lbic_S238N-H82_LACBIscaffold_48	353457	356326	+
V	477871	510948	+	Lbic_S238N-H82_LACBIscaffold_3	1191421	1199479	+
V	510948	559054	+	Lbic_S238N-H82_LACBIscaffold_25	393724	416881	-
V	559054	561150	+	Lbic_S238N-H82_LACBIscaffold_25	283942	322944	+
V	561150	564023	+	Lbic_S238N-H82_LACBIscaffold_25	206454	216257	-
V	564023	565633	+	Lbic_S238N-H82_LACBIscaffold_22	486485	489465	+
V	565633	583167	+	Lbic_S238N-H82_LACBIscaffold_25	266136	283942	-
V	583167	586559	+	Lbic_S238N-H82_LACBIscaffold_25	181105	184327	-
V	586559	590160	+	Lbic_S238N-H82_LACBIscaffold_25	162190	164627	+
V	590160	592479	+	Lbic_S238N-H82_LACBIscaffold_25	228667	230905	-
V	592479	594654	+	Lbic_S238N-H82_LACBIscaffold_25	263262	266136	-
V	594654	606019	+	Lbic_S238N-H82_LACBIscaffold_25	221595	228667	+
V	606019	680405	+	Lbic_S238N-H82_LACBIscaffold_25	230905	259700	-
V	680405	686289	+	Lbic_S238N-H82_LACBIscaffold_25	164627	170754	+
V	686289	716689	+	Lbic_S238N-H82_LACBIscaffold_25	184327	203463	-
V	716689	724043	+	Lbic_S238N-H82_LACBIscaffold_25	216257	221595	+
V	724043	763470	+	Lbic_S238N-H82_LACBIscaffold_4	877323	884748	-
V	763470	770244	+	Lbic_S238N-H82_LACBIscaffold_25	203463	206454	-
V	770244	771625	+	Lbic_S238N-H82_LACBIscaffold_25	170754	172392	-
V	771625	781364	+	Lbic_S238N-H82_LACBIscaffold_25	128714	158411	+
V	781364	808216	+	Lbic_S238N-H82_LACBIscaffold_25	172392	181105	-
V	808216	813158	+	Lbic_S238N-H82_LACBIscaffold_25	94849	99931	-
V	813158	839571	+	Lbic_S238N-H82_LACBIscaffold_25	99931	124593	+
V	839571	843945	+	Lbic_S238N-H82_LACBIscaffold_25	124593	128714	-
V	843945	857714	+	Lbic_S238N-H82_LACBIscaffold_25	61151	68914	-
V	857714	875172	+	Lbic_S238N-H82_LACBIscaffold_25	322944	337860	-
V	875172	903221	+	Lbic_S238N-H82_LACBIscaffold_25	50223	61151	-
V	903221	928183	+	Lbic_S238N-H82_LACBIscaffold_2	2096609	2127282	-
V	928183	954837	+	Lbic_S238N-H82_LACBIscaffold_2	2064203	2075873	-
V	954837	966091	+	Lbic_S238N-H82_LACBIscaffold_2	2059260	2064203	-
V	966091	974889	+	Lbic_S238N-H82_LACBIscaffold_2	2048513	2059260	-
V	974889	976104	+	Lbic_S238N-H82_LACBIscaffold_2	2095701	2096609	+
V	976104	1001422	+	Lbic_S238N-H82_LACBIscaffold_2	2075873	2095701	+
V	1001422	1006814	+	Lbic_S238N-H82_LACBIscaffold_2	2043401	2048513	+
V	1006814	1030321	+	Lbic_S238N-H82_LACBIscaffold_2	2037341	2043401	-
V	1030321	1032616	+	Lbic_S238N-H82_LACBIscaffold_2	2035260	2037341	+
V	1032616	1047176	+	Lbic_S238N-H82_LACBIscaffold_2	2025191	2035260	-
V	1047176	1097133	+	Lbic_S238N-H82_LACBIscaffold_2	1988422	2025191	-
V	1097133	1099168	+	Lbic_S238N-H82_LACBIscaffold_8	126601	129879	+
V	1099168	1125117	+	Lbic_S238N-H82_LACBIscaffold_2	1607473	1988422	-
V	1125117	1134950	+	Lbic_S238N-H82_LACBIscaffold_25	82383	90799	-
V	1134950	1143967	+	Lbic_S238N-H82_LACBIscaffold_25	68914	77197	-
V	1143967	1157983	+	Lbic_S238N-H82_LACBIscaffold_83	36477	65934	+
V	1157983	1163711	+	Lbic_S238N-H82_LACBIscaffold_25	90799	94849	+
V	1163711	1170477	+	Lbic_S238N-H82_LACBIscaffold_30	235839	254227	+
V	1170477	1179062	+	Lbic_S238N-H82_LACBIscaffold_2	2127282	2136839	+
V	1179062	1183668	+	Lbic_S238N-H82_LACBIscaffold_6	1357290	1360384	+
V	1183668	1196918	+	Lbic_S238N-H82_LACBIscaffold_2	2136839	2154818	+
V	1196918	1201283	+	Lbic_S238N-H82_LACBIscaffold_7	475556	479457	-
V	1201283	1202218	+	Lbic_S238N-H82_LACBIscaffold_2	2154818	2155678	+
V	1202218	1209079	+	Lbic_S238N-H82_LACBIscaffold_4	1306410	1313022	-
V	1209079	1285481	+	Lbic_S238N-H82_LACBIscaffold_4	1446338	1504024	+
V	1285481	1300569	+	Lbic_S238N-H82_LACBIscaffold_4	1542642	1552457	-
V	1300569	1314610	+	Lbic_S238N-H82_LACBIscaffold_4	1521212	1542642	-
V	1314610	1330870	+	Lbic_S238N-H82_LACBIscaffold_4	1552457	1569412	+
V	1330870	1337667	+	Lbic_S238N-H82_LACBIscaffold_3	1616417	1634514	+
V	1337667	1344802	+	Lbic_S238N-H82_LACBIscaffold_4	1569412	1577660	+
V	1344802	1351877	+	Lbic_S238N-H82_LACBIscaffold_4	1577660	1584622	-
V	1351877	1373528	+	Lbic_S238N-H82_LACBIscaffold_4	1584622	1608071	+
V	1373528	1406253	+	Lbic_S238N-H82_LACBIscaffold_4	1608071	1632287	+
V	1406253	1425089	+	Lbic_S238N-H82_LACBIscaffold_4	1632287	1649594	+
V	1425089	1446932	+	Lbic_S238N-H82_LACBIscaffold_4	1652943	1675254	+
V	1446932	1470399	+	Lbic_S238N-H82_LACBIscaffold_4	1677720	1697951	-
V	1470399	1473617	+	Lbic_S238N-H82_LACBIscaffold_4	1675254	1677720	-
V	1473617	1499978	+	Lbic_S238N-H82_LACBIscaffold_4	1697951	1716943	+
V	1499978	1508277	+	Lbic_S238N-H82_LACBIscaffold_4	1716943	1725055	-
V	1508277	1526643	+	Lbic_S238N-H82_LACBIscaffold_4	1725055	1741214	-
V	1526643	1528592	+	Lbic_S238N-H82_LACBIscaffold_4	1750403	1752632	+
V	1528592	1536926	+	Lbic_S238N-H82_LACBIscaffold_4	1741214	1750403	-
V	1536926	1557631	+	Lbic_S238N-H82_LACBIscaffold_4	1752632	1775655	+
V	1557631	1559221	+	Lbic_S238N-H82_LACBIscaffold_17	150179	162050	+
V	1559221	1563341	+	Lbic_S238N-H82_LACBIscaffold_4	1775655	1778502	+
V	1563341	1564506	+	Lbic_S238N-H82_LACBIscaffold_32	128778	129892	+
V	1564506	1585611	+	Lbic_S238N-H82_LACBIscaffold_4	1778502	1796933	+
V	1585611	1588292	+	Lbic_S238N-H82_LACBIscaffold_4	1833313	1836306	+
V	1588292	1615702	+	Lbic_S238N-H82_LACBIscaffold_4	1799809	1822230	-
V	1615702	1617524	+	Lbic_S238N-H82_LACBIscaffold_4	1827322	1833313	-
V	1617524	1652030	+	Lbic_S238N-H82_LACBIscaffold_4	1845706	1876815	-
V	1652030	1653336	+	Lbic_S238N-H82_LACBIscaffold_4	1825467	1827322	-
V	1653336	1668715	+	Lbic_S238N-H82_LACBIscaffold_4	1836306	1842618	+
V	1668715	1672799	+	Lbic_S238N-H82_LACBIscaffold_4	1940248	1943688	+
V	1672799	1675290	+	Lbic_S238N-H82_LACBIscaffold_4	1876815	1879506	+
V	1675290	1680382	+	Lbic_S238N-H82_LACBIscaffold_4	1842618	1845706	-
V	1680382	1686836	+	Lbic_S238N-H82_LACBIscaffold_4	1879506	1888768	+
V	1686836	1688144	+	Lbic_S238N-H82_LACBIscaffold_4	1888768	1890660	-
V	1688144	1706288	+	Lbic_S238N-H82_LACBIscaffold_4	1890660	1905557	+
V	1706288	1713084	+	Lbic_S238N-H82_LACBIscaffold_4	1943688	1949926	-
V	1713084	1727327	+	Lbic_S238N-H82_LACBIscaffold_4	1930115	1940248	-
V	1727327	1738955	+	Lbic_S238N-H82_LACBIscaffold_4	1918991	1930115	+
V	1738955	1754190	+	Lbic_S238N-H82_LACBIscaffold_4	1905557	1918991	-
V	1754190	1761317	+	Lbic_S238N-H82_LACBIscaffold_4	1949926	1958740	+
V	1761317	1763396	+	Lbic_S238N-H82_LACBIscaffold_25	389669	393724	-
V	1763396	1779569	+	Lbic_S238N-H82_LACBIscaffold_4	1958740	1979034	+
V	1779569	1789631	+	Lbic_S238N-H82_LACBIscaffold_4	1979034	1988100	-
V	1789631	1801370	+	Lbic_S238N-H82_LACBIscaffold_4	1994928	2143554	-
V	1801370	1803846	+	Lbic_S238N-H82_LACBIscaffold_4	1992809	1994928	-
V	1803846	1810509	+	Lbic_S238N-H82_LACBIscaffold_4	1988100	1992809	-
V	1810509	1826178	+	Lbic_S238N-H82_LACBIscaffold_4	2143554	2150651	+
V	1826178	1839751	+	Lbic_S238N-H82_LACBIscaffold_4	2150651	2161988	+
V	1839751	1846260	+	Lbic_S238N-H82_LACBIscaffold_4	2161988	2170517	+
V	1846260	1923823	+	Lbic_S238N-H82_LACBIscaffold_4	2170517	2239103	+
V	1923823	1938173	+	Lbic_S238N-H82_LACBIscaffold_4	2334797	2347776	-
V	1938173	1950956	+	Lbic_S238N-H82_LACBIscaffold_4	2320586	2332583	+
V	1950956	2033307	+	Lbic_S238N-H82_LACBIscaffold_4	2256477	2320586	-
V	2037480	2045397	+	Lbic_S238N-H82_LACBIscaffold_4	2249373	2256477	-
V	2045397	2051323	+	Lbic_S238N-H82_LACBIscaffold_4	2245439	2249373	-
V	2051323	2058632	+	Lbic_S238N-H82_LACBIscaffold_4	2239103	2245439	-
V	2058632	2066704	+	Lbic_S238N-H82_LACBIscaffold_4	2347776	2356028	+
V	2066704	2093666	+	Lbic_S238N-H82_LACBIscaffold_41	89025	113235	+
V	2093666	2123493	+	Lbic_S238N-H82_LACBIscaffold_41	113235	199357	+
V	2123493	2145179	+	Lbic_S238N-H82_LACBIscaffold_4	1319392	1324034	-
V	2145179	2151654	+	Lbic_S238N-H82_LACBIscaffold_4	1313022	1319392	-
V	2151654	2169933	+	Lbic_S238N-H82_LACBIscaffold_2	2155678	2172730	+
V	2169933	2180871	+	Lbic_S238N-H82_LACBIscaffold_4	1324034	1330248	+
V	2180871	2185658	+	Lbic_S238N-H82_LACBIscaffold_4	1330248	1331970	+
V	2185658	2215163	+	Lbic_S238N-H82_LACBIscaffold_4	1333918	1359030	+
V	2215163	2242219	+	Lbic_S238N-H82_LACBIscaffold_4	1359030	1382915	-
V	2242219	2287623	+	Lbic_S238N-H82_LACBIscaffold_4	1382915	1426360	+
V	2287623	2293874	+	Lbic_S238N-H82_LACBIscaffold_6	433349	594870	+
V	2293874	2295299	+	Lbic_S238N-H82_LACBIscaffold_3	1130821	1133807	-
V	2295299	2310276	+	Lbic_S238N-H82_LACBIscaffold_4	1427961	1442728	-
V	2310276	2313234	+	Lbic_S238N-H82_LACBIscaffold_40	158055	172236	+
V	2313234	2316237	+	Lbic_S238N-H82_LACBIscaffold_4	1426360	1427961	-
V	2316237	2322872	+	Lbic_S238N-H82_LACBIscaffold_4	1442728	1446338	+
V	2322872	2350611	+	Lbic_S238N-H82_LACBIscaffold_4	1294281	1306410	+
V	2350611	2372680	+	Lbic_S238N-H82_LACBIscaffold_4	1217268	1238984	+
V	2372680	2379072	+	Lbic_S238N-H82_LACBIscaffold_4	1246403	1250806	-
V	2379072	2385835	+	Lbic_S238N-H82_LACBIscaffold_4	1210539	1217268	-
V	2385835	2393219	+	Lbic_S238N-H82_LACBIscaffold_4	1199278	1210539	+
V	2393219	2412706	+	Lbic_S238N-H82_LACBIscaffold_4	1185290	1199278	-
V	2412706	2426581	+	Lbic_S238N-H82_LACBIscaffold_4	1149729	1185290	-
V	2426581	2445309	+	Lbic_S238N-H82_LACBIscaffold_4	1122639	1141278	-
V	2445309	2460035	+	Lbic_S238N-H82_LACBIscaffold_4	1087264	1122639	-
V	2460035	2471250	+	Lbic_S238N-H82_LACBIscaffold_4	1062842	1074980	-
V	2471250	2479254	+	Lbic_S238N-H82_LACBIscaffold_4	1250806	1283574	-
V	2479254	2481438	+	Lbic_S238N-H82_LACBIscaffold_6	807448	818562	+
V	2481438	2491774	+	Lbic_S238N-H82_LACBIscaffold_4	924078	983942	+
V	2491774	2495510	+	Lbic_S238N-H82_LACBIscaffold_4	1054968	1058960	+
V	2495510	2578547	+	Lbic_S238N-H82_LACBIscaffold_4	1000428	1028979	-
V	2578547	2581274	+	Lbic_S238N-H82_LACBIscaffold_4	1033521	1036670	+
V	2581274	2603832	+	Lbic_S238N-H82_LACBIscaffold_4	983942	1000428	-
V	2603832	2609454	+	Lbic_S238N-H82_LACBIscaffold_4	1058960	1062842	+
V	2609454	2623205	+	Lbic_S238N-H82_LACBIscaffold_4	1283574	1294281	-
V	2623205	2626548	+	Lbic_S238N-H82_LACBIscaffold_58	153083	155675	+
V	2626548	2635805	+	Lbic_S238N-H82_LACBIscaffold_4	918537	924078	+
V	2635805	2644439	+	Lbic_S238N-H82_LACBIscaffold_4	1036670	1045801	-
V	2644439	2648975	+	Lbic_S238N-H82_LACBIscaffold_4	1049751	1054968	+
V	2648975	2653482	+	Lbic_S238N-H82_LACBIscaffold_4	1045801	1049751	-
V	2653482	2707906	+	Lbic_S238N-H82_LACBIscaffold_4	902724	918537	-
V	2707906	2722878	+	Lbic_S238N-H82_LACBIscaffold_4	892816	902724	-
V	2722878	2774411	+	Lbic_S238N-H82_LACBIscaffold_4	884748	892816	+
V	2774411	2803382	+	Lbic_S238N-H82_LACBIscaffold_4	860218	877323	+
V	2803382	2807292	+	Lbic_S238N-H82_LACBIscaffold_4	711020	860218	-
V	2807292	2811439	+	Lbic_S238N-H82_LACBIscaffold_4	2411906	2421707	+
V	2811439	2833371	+	Lbic_S238N-H82_LACBIscaffold_4	509169	558298	+
V	2833371	2837306	+	Lbic_S238N-H82_LACBIscaffold_4	558298	563108	-
V	2837306	2845440	+	Lbic_S238N-H82_LACBIscaffold_4	563108	585979	+
V	2845440	2858442	+	Lbic_S238N-H82_LACBIscaffold_30	199041	235839	-
V	2858442	2871479	+	Lbic_S238N-H82_LACBIscaffold_4	678148	711020	+
V	2871479	2876062	+	Lbic_S238N-H82_LACBIscaffold_4	647482	648427	+
V	2876062	2969592	+	Lbic_S238N-H82_LACBIscaffold_4	585979	647482	-
V	2969592	2975644	+	Lbic_S238N-H82_LACBIscaffold_54	119248	129570	-
V	2975644	2985123	+	Lbic_S238N-H82_LACBIscaffold_4	484666	496806	+
V	2985123	3008478	+	Lbic_S238N-H82_LACBIscaffold_4	461812	484666	+
V	3008478	3018823	+	Lbic_S238N-H82_LACBIscaffold_4	418647	427824	+
V	3018823	3023663	+	Lbic_S238N-H82_LACBIscaffold_4	457050	461812	+
V	3023663	3054470	+	Lbic_S238N-H82_LACBIscaffold_4	427824	453523	+
V	3054470	3068809	+	Lbic_S238N-H82_LACBIscaffold_4	455188	457050	-
V	3068809	3073629	+	Lbic_S238N-H82_LACBIscaffold_4	500880	509169	+
V	3073629	3081703	+	Lbic_S238N-H82_LACBIscaffold_33	326690	336189	+
V	3081703	3126586	+	Lbic_S238N-H82_LACBIscaffold_4	195782	418647	+
V	3126586	3135128	+	Lbic_S238N-H82_LACBIscaffold_18	54444	64615	-
V	3135128	3197597	+	Lbic_S238N-H82_LACBIscaffold_15	351749	427959	+
V	3197597	3227160	+	Lbic_S238N-H82_LACBIscaffold_4	496806	500880	-
V	3227160	3251617	+	Lbic_S238N-H82_LACBIscaffold_1	3411758	3439877	-
V	3251617	3298870	+	Lbic_S238N-H82_LACBIscaffold_1	3288034	3351432	+
V	3298870	3323425	+	Lbic_S238N-H82_LACBIscaffold_1	3391402	3411758	-
V	3323425	3334365	+	Lbic_S238N-H82_LACBIscaffold_1	3374925	3391402	+
V	3334365	3376084	+	Lbic_S238N-H82_LACBIscaffold_90	20865	27576	+
VII	3281	53565	+	Lbic_S238N-H82_LACBIscaffold_18	192667	292894	+
VII	53565	86130	+	Lbic_S238N-H82_LACBIscaffold_18	42725	54444	-
VII	86130	158236	+	Lbic_S238N-H82_LACBIscaffold_41	227173	261865	+
VII	158236	181806	+	Lbic_S238N-H82_LACBIscaffold_100	11826	16244	+
VII	181806	202353	+	Lbic_S238N-H82_LACBIscaffold_1041	448	1150	-
VII	202353	394504	+	Lbic_S238N-H82_LACBIscaffold_28	67587	185741	+
VII	394504	399494	+	Lbic_S238N-H82_LACBIscaffold_73	13368	14126	+
VII	399494	411388	+	Lbic_S238N-H82_LACBIscaffold_61	273555	274452	+
VII	411388	449786	+	Lbic_S238N-H82_LACBIscaffold_14	407894	482788	+
VII	449786	490589	+	Lbic_S238N-H82_LACBIscaffold_16	590700	778813	+
VII	490589	499863	+	Lbic_S238N-H82_LACBIscaffold_14	226746	235080	+
VII	499863	502360	+	Lbic_S238N-H82_LACBIscaffold_2	100703	105796	+
VII	502360	505905	+	Lbic_S238N-H82_LACBIscaffold_2	105796	108930	-
VII	505905	519418	+	Lbic_S238N-H82_LACBIscaffold_14	403996	407894	-
VII	519418	527931	+	Lbic_S238N-H82_LACBIscaffold_549	1149	3009	+
VII	527931	592673	+	Lbic_S238N-H82_LACBIscaffold_59	274139	315691	-
VII	592673	631583	+	Lbic_S238N-H82_LACBIscaffold_14	130667	226746	+
VII	631583	644605	+	Lbic_S238N-H82_LACBIscaffold_3	1083650	1103205	-
VII	644605	657524	+	Lbic_S238N-H82_LACBIscaffold_14	235080	279853	-
VII	657524	670867	+	Lbic_S238N-H82_LACBIscaffold_2	252105	259125	-
VII	670867	695512	+	Lbic_S238N-H82_LACBIscaffold_2	108930	201573	+
VII	695512	741901	+	Lbic_S238N-H82_LACBIscaffold_2	239236	252105	+
VII	741901	754517	+	Lbic_S238N-H82_LACBIscaffold_2	201573	217405	-
VII	754517	838379	+	Lbic_S238N-H82_LACBIscaffold_14	279853	353587	+
VII	838379	838890	+	Lbic_S238N-H82_LACBIscaffold_2	266175	291302	-
VII	838890	859344	+	Lbic_S238N-H82_LACBIscaffold_2	291302	296894	-
VII	859344	864624	+	Lbic_S238N-H82_LACBIscaffold_2	259125	266175	-
VII	864624	976667	+	Lbic_S238N-H82_LACBIscaffold_2	296894	361550	-
VII	976667	979769	+	Lbic_S238N-H82_LACBIscaffold_4	1822230	1825467	-
VII	979769	984520	+	Lbic_S238N-H82_LACBIscaffold_2	361550	594520	+
VII	984520	999846	+	Lbic_S238N-H82_LACBIscaffold_2	594520	671645	-
VII	999846	1005956	+	Lbic_S238N-H82_LACBIscaffold_2	671645	674480	-
VII	1005956	1040098	+	Lbic_S238N-H82_LACBIscaffold_2	674480	690344	+
VII	1040098	1043286	+	Lbic_S238N-H82_LACBIscaffold_2	690344	695090	+
VII	1043286	1046923	+	Lbic_S238N-H82_LACBIscaffold_2	695090	712508	-
VII	1046923	1062479	+	Lbic_S238N-H82_LACBIscaffold_2	782875	786683	-
VII	1062479	1065968	+	Lbic_S238N-H82_LACBIscaffold_2	813181	821742	-
VII	1065968	1067798	+	Lbic_S238N-H82_LACBIscaffold_12	829929	832367	+
VII	1067798	1085335	+	Lbic_S238N-H82_LACBIscaffold_2	786683	813181	+
VII	1085335	1091875	+	Lbic_S238N-H82_LACBIscaffold_2	821742	838814	+
VII	1091875	1127667	+	Lbic_S238N-H82_LACBIscaffold_2	712508	770231	+
VII	1127667	1145044	+	Lbic_S238N-H82_LACBIscaffold_2	770231	782875	+
VII	1145044	1161823	+	Lbic_S238N-H82_LACBIscaffold_2	838814	858202	-
VII	1161823	1182456	+	Lbic_S238N-H82_LACBIscaffold_2	884106	890760	-
VII	1182456	1185472	+	Lbic_S238N-H82_LACBIscaffold_2	859316	879923	-
VII	1185472	1203993	+	Lbic_S238N-H82_LACBIscaffold_2	890760	923984	+
VII	1203993	1206997	+	Lbic_S238N-H82_LACBIscaffold_2	858202	859316	-
VII	1206997	1226395	+	Lbic_S238N-H82_LACBIscaffold_2	940855	955819	+
VII	1226395	1239231	+	Lbic_S238N-H82_LACBIscaffold_2	1117804	1134967	+
VII	1239231	1255812	+	Lbic_S238N-H82_LACBIscaffold_2	955819	969886	-
VII	1255812	1273128	+	Lbic_S238N-H82_LACBIscaffold_2	1107952	1117804	-
VII	1273128	1279750	+	Lbic_S238N-H82_LACBIscaffold_2	1091248	1107952	+
VII	1279750	1288533	+	Lbic_S238N-H82_LACBIscaffold_2	1073617	1091248	+
VII	1288533	1322871	+	Lbic_S238N-H82_LACBIscaffold_2	1038247	1073617	-
VII	1322871	1347692	+	Lbic_S238N-H82_LACBIscaffold_2	996646	1038247	-
