#gene	chrom	chrom_start	chrom_stop
CC1G_07820	IV	1156143	1157393
CC1G_07823	IV	1162101	1163802
CC1G_07831	IV	1182390	1184706
CC1G_07835	IV	1191666	1192769
CC1G_07836	IV	1193640	1194852
CC1G_07838	IV	1199605	1200475
CC1G_07840	IV	1205100	1206901
CC1G_07841	IV	1207598	1209673
CC1G_07842	IV	1210734	1211134
CC1G_07845	IV	1216598	1216940
CC1G_07846	IV	1217480	1224731
CC1G_07851	IV	1236603	1241566
CC1G_07855	IV	1249755	1250693
CC1G_07858	IV	1260655	1262787
CC1G_07863	IV	1280209	1281188
CC1G_07864	IV	1282611	1282823
CC1G_07865	IV	1283078	1284123
CC1G_07867	IV	1286469	1287210
CC1G_07868	IV	1287590	1288157
CC1G_07869	IV	1288636	1290275
CC1G_07894	V	3070867	3072497
CC1G_07898	V	3090351	3092042
CC1G_07906	V	3108578	3109216
CC1G_07913	V	3133692	3134906
CC1G_07914	V	3135507	3136884
CC1G_07915	V	3138384	3140027
CC1G_07916	V	3140635	3144816
CC1G_07917	V	3145244	3147108
CC1G_07924	V	3174868	3175691
CC1G_07930	V	3184720	3187002
CC1G_07934	V	3197763	3201230
CC1G_07937	XIII	360222	361474
CC1G_07938	XIII	362685	364286
CC1G_07940	XIII	371635	373486
CC1G_07943	XIII	377434	378087
CC1G_07946	XIII	381988	383098
CC1G_07953	XIII	403239	407271
CC1G_07954	XIII	408380	409708
CC1G_07964	XIII	442195	445659
CC1G_07975	XIII	483543	485809
CC1G_07977	XIII	488074	488325
CC1G_07981	XIII	495080	496123
CC1G_07985	XIII	503319	505579
CC1G_07988	XIII	509293	511824
CC1G_07994	XIII	533438	535484
CC1G_07995	VIII	346911	349142
CC1G_07996	VIII	350067	351347
CC1G_08007	VIII	385214	386061
CC1G_08008	VIII	386366	389753
CC1G_08034	VIII	469338	471310
CC1G_08036	VIII	476703	479410
CC1G_08044	VIII	499735	500316
CC1G_08050	VIII	508206	508761
CC1G_08051	VIII	509834	510391
CC1G_08058	IV	3024609	3026590
CC1G_08060	IV	3029214	3029736
CC1G_08069	IV	3056159	3056429
CC1G_08072	IV	3063501	3065221
CC1G_08073	IV	3065805	3067671
CC1G_08077	IV	3075696	3077213
CC1G_08081	IV	3087593	3088605
CC1G_08086	IV	3102493	3103609
CC1G_08092	IV	3117190	3117999
CC1G_08093	IV	3119490	3120468
CC1G_08094	IV	3120693	3122584
CC1G_08095	IV	3124226	3126292
CC1G_08097	IV	3128916	3130159
CC1G_08104	IV	3155808	3156492
CC1G_08106	IV	3159026	3161408
CC1G_08118	IV	3191747	3192676
CC1G_08119	IV	3193661	3194716
CC1G_08125	V	2587820	2588807
CC1G_08126	V	2589022	2597674
CC1G_08133	V	2609006	2609863
CC1G_08134	V	2610132	2611659
CC1G_08140	V	2627966	2629807
CC1G_08147	V	2642462	2644233
CC1G_08152	V	2656464	2658197
CC1G_08154	V	2662092	2664106
CC1G_08156	V	2667924	2668901
CC1G_08158	V	2670582	2672273
CC1G_08160	V	2677333	2679497
CC1G_08161	V	2681957	2683892
CC1G_08162	V	2685342	2687630
CC1G_08178	V	2724756	2725703
CC1G_08188	V	631296	632603
CC1G_08189	V	629603	629913
CC1G_08198	V	609558	611170
CC1G_08209	V	579009	579967
CC1G_08210	V	575476	576668
CC1G_08214	V	567517	567937
CC1G_08220	V	554616	555164
CC1G_08221	V	552479	553321
CC1G_08224	V	544775	546305
CC1G_08228	V	536418	538378
CC1G_08229	V	533336	534531
CC1G_08231	V	528375	529616
CC1G_08234	V	520139	521473
CC1G_08248	V	493210	495740
CC1G_08278	II	55298	55537
CC1G_08280	II	59636	59848
CC1G_08283	II	72436	74915
CC1G_08309	II	153100	153453
CC1G_08311	II	157010	159241
CC1G_08318	VII	2348277	2351532
CC1G_08320	VII	2353060	2354799
CC1G_08321	VII	2355648	2356240
CC1G_08323	VII	2358555	2359274
CC1G_08329	VII	2375206	2375840
CC1G_08330	VII	2377322	2379201
CC1G_08333	VII	2386268	2388619
CC1G_08341	VII	2404608	2405366
CC1G_08354	VII	2437239	2438975
CC1G_08375	VII	2493459	2494235
CC1G_08376	VII	2495017	2497517
CC1G_08385	VII	2799623	2799823
CC1G_08386	VII	2800217	2800579
CC1G_08388	VII	2803769	2804428
CC1G_08393	VII	2811934	2813379
CC1G_08394	VII	2813629	2814851
CC1G_08396	VII	2821144	2823204
CC1G_08399	VII	2830083	2831805
CC1G_08400	VII	2833536	2834975
CC1G_08402	VII	2839302	2840494
CC1G_08403	VII	2842977	2843697
CC1G_08411	VII	2855163	2856201
CC1G_08417	VII	2870666	2871175
CC1G_08418	VII	2871524	2872229
CC1G_08419	VII	2872824	2873907
CC1G_08421	VII	2875450	2876414
CC1G_08422	VII	2877676	2887051
CC1G_08423	VII	2887348	2888220
CC1G_08424	VII	2890912	2891509
CC1G_08426	VII	2894570	2895682
CC1G_08429	VII	2904440	2905937
CC1G_08431	VII	2916173	2917957
CC1G_08433	VII	2925374	2926831
CC1G_08435	VII	2933823	2934809
CC1G_08445	XII	595490	596330
CC1G_08447	XII	598610	599039
CC1G_08448	XII	600032	600870
CC1G_08449	XII	601352	601777
CC1G_08451	XII	604494	605863
CC1G_08455	XII	618254	619519
CC1G_08461	XII	636116	638725
CC1G_08476	XII	675902	676227
CC1G_08479	XII	682969	683703
CC1G_08480	XII	684618	685323
CC1G_08485	XII	703071	703640
CC1G_08499	IX	2159617	2160481
CC1G_08501	IX	2163419	2165084
CC1G_08521	IX	2222322	2224264
CC1G_08535	IX	2262128	2262765
CC1G_08536	IX	2264465	2265390
CC1G_08547	IX	2287281	2287894
CC1G_08551	IX	2295813	2296199
CC1G_08552	IX	2296538	2299007
CC1G_08561	IX	2004778	2006087
CC1G_08564	IX	2009956	2011292
CC1G_08565	IX	2011691	2012446
CC1G_08566	IX	2013027	2014384
CC1G_08567	IX	2015308	2016894
CC1G_08570	IX	2021940	2028035
CC1G_08573	IX	2031366	2031814
CC1G_08577	IX	2034542	2034703
CC1G_08580	IX	2045516	2047978
CC1G_08586	IX	2060145	2062314
CC1G_08589	IX	2068071	2069729
CC1G_08590	IX	2070443	2074018
CC1G_08592	IX	2083001	2084124
CC1G_08595	IX	2088500	2089633
CC1G_08599	IX	2095906	2096878
CC1G_08600	IX	2101443	2102312
CC1G_08604	IX	2114939	2116127
CC1G_08611	IX	2128461	2128936
CC1G_08615	IX	2138926	2140825
CC1G_08621	I	974479	975229
CC1G_08625	I	984221	985431
CC1G_08626	I	987023	987883
CC1G_08634	I	1011233	1016383
CC1G_08636	I	1023675	1024487
CC1G_08637	I	1029265	1033051
CC1G_08642	I	1049261	1052930
CC1G_08662	VI	399345	401242
CC1G_08666	VI	407344	409514
CC1G_08670	VI	419147	421792
CC1G_08671	VI	423798	424637
CC1G_08676	VI	446421	447280
CC1G_08677	VI	447989	448750
CC1G_08678	VI	451030	451803
CC1G_08682	VI	462667	463419
CC1G_08685	VI	469045	470377
CC1G_08689	VI	477900	479082
CC1G_08690	VI	482164	484717
CC1G_08692	VI	491289	492983
CC1G_08694	VI	496632	496832
CC1G_08697	VI	503500	504285
CC1G_08698	VI	505262	507001
CC1G_08701	VI	513618	514499
CC1G_08709	VI	538542	538950
CC1G_08713	X	877333	877935
CC1G_08718	X	895278	897748
CC1G_08719	X	899219	899983
CC1G_08720	X	900414	901305
CC1G_08722	X	905295	906603
CC1G_08725	X	912606	915259
CC1G_08727	X	920024	922758
CC1G_08732	X	933561	934030
CC1G_08734	X	937199	938295
CC1G_08745	X	961501	961919
CC1G_08746	X	964530	965266
CC1G_08757	X	993076	993733
CC1G_08758	X	996095	996569
CC1G_08759	X	997526	997896
CC1G_08760	X	1000493	1001036
CC1G_08762	X	1005719	1008358
CC1G_08767	X	1016459	1016919
CC1G_08768	X	1021412	1022388
CC1G_08769	X	1023506	1024493
CC1G_08771	X	1027864	1028370
CC1G_08772	I	3910810	3915116
CC1G_08774	I	3930684	3932856
CC1G_08776	I	3937081	3938986
CC1G_08779	I	3942352	3944046
CC1G_08781	I	3946561	3947526
CC1G_08782	I	3947999	3948871
CC1G_08783	I	3950847	3952574
CC1G_08787	I	3959461	3961980
CC1G_08789	I	3965749	3967688
CC1G_08793	I	3987453	3989404
CC1G_08798	I	3997678	3999537
CC1G_08799	I	4000774	4001669
CC1G_08800	I	4003606	4004810
CC1G_08802	I	4008017	4009186
CC1G_08805	I	4014631	4016361
CC1G_08808	I	4024255	4026631
CC1G_08809	I	4027327	4028598
CC1G_08816	I	4042530	4043669
CC1G_08817	I	4044921	4046041
CC1G_08818	I	4046409	4046836
CC1G_08819	I	4048081	4051556
CC1G_08824	V	2847530	2848266
CC1G_08836	V	2883251	2885100
CC1G_08843	V	2905986	2906894
CC1G_08845	V	2908707	2909293
CC1G_08847	V	2913443	2915887
CC1G_08848	V	2915942	2917554
CC1G_08860	V	2957819	2960958
CC1G_08863	V	2967647	2968724
CC1G_08866	V	2972027	2973701
CC1G_08868	V	2975785	2976400
CC1G_08876	V	2994159	2994427
CC1G_08881	V	159085	160981
CC1G_08883	V	155040	155668
CC1G_08887	V	146719	148609
CC1G_08891	V	136844	137942
CC1G_08895	V	128982	130285
CC1G_08897	V	123518	124154
CC1G_08900	V	117169	117740
CC1G_08901	V	116555	117051
CC1G_08904	V	108347	109168
CC1G_08909	V	98301	98819
CC1G_08912	V	89497	90785
CC1G_08916	V	77037	78137
CC1G_08918	V	68560	71772
CC1G_08920	V	64791	65806
CC1G_08922	V	60619	61272
CC1G_08924	V	50557	51075
CC1G_08934	XI	1942872	1944074
CC1G_08937	XI	1937785	1938490
CC1G_08939	XI	1933390	1933925
CC1G_08949	XI	1911087	1911463
CC1G_08953	XI	1900253	1901167
CC1G_08954	XI	1899087	1899808
CC1G_08960	XI	1885048	1886450
CC1G_08975	XI	1843034	1844252
CC1G_08981	XI	1822003	1823326
CC1G_08982	XI	1819118	1820687
CC1G_09017	VII	1725367	1728257
CC1G_09026	VII	1757599	1758765
CC1G_09027	VII	1759966	1762908
CC1G_09028	VII	1763193	1765543
CC1G_09034	VII	1776772	1777259
CC1G_09042	IV	598953	599640
CC1G_09043	IV	601465	602653
CC1G_09057	IV	632855	634360
CC1G_09059	IV	638140	639181
CC1G_09060	IV	639751	641833
CC1G_09062	IV	644273	647691
CC1G_09068	IV	659970	661076
CC1G_09070	IV	668369	669144
CC1G_09074	IV	680166	680479
CC1G_09077	IV	685410	686280
CC1G_09081	IV	695590	699685
CC1G_09084	IV	707941	708975
CC1G_09085	IV	710228	711291
CC1G_09094	IV	730223	731688
CC1G_09095	IV	732965	733393
CC1G_09097	IV	738216	739842
CC1G_09107	X	1062117	1064408
CC1G_09109	X	1068891	1073683
CC1G_09111	X	1075718	1077842
CC1G_09112	X	1078686	1082784
CC1G_09117	X	1114527	1115630
CC1G_09121	X	1132742	1133963
CC1G_09125	X	1141733	1143573
CC1G_09126	X	1143943	1148924
CC1G_09139	II	2753490	2755287
CC1G_09140	II	2755318	2755726
CC1G_09143	II	2764421	2764792
CC1G_09144	II	2765025	2765758
CC1G_09145	II	2765964	2768398
CC1G_09149	II	2777584	2778568
CC1G_09154	II	2790381	2790839
CC1G_09156	II	2793805	2795259
CC1G_09157	II	2795560	2798109
CC1G_09162	II	2808771	2809417
CC1G_09167	II	2824743	2825430
CC1G_09177	II	2847525	2848472
CC1G_09188	II	2868142	2870680
CC1G_09196	II	2885361	2885922
CC1G_09198	II	2890476	2894016
CC1G_09213	XI	1776112	1776783
CC1G_09214	XI	1772669	1775248
CC1G_09217	XI	1767581	1769983
CC1G_09224	XI	1744441	1745459
CC1G_09226	XI	1740873	1741533
CC1G_09228	XI	1736809	1737486
CC1G_09233	XI	1720686	1721020
CC1G_09234	XI	1719679	1720395
CC1G_09242	XI	1700679	1703461
CC1G_09246	XI	1686090	1687676
CC1G_09251	XI	1676514	1678021
CC1G_09254	XI	1669916	1671941
CC1G_09257	III	3489620	3492255
CC1G_09259	III	3499579	3502686
CC1G_09264	III	3513192	3513869
CC1G_09265	III	3514562	3515266
CC1G_09272	III	3530334	3530546
CC1G_09273	III	3531734	3534039
CC1G_09277	III	3552953	3554379
CC1G_09282	III	3566018	3569768
CC1G_09291	III	3588784	3590758
CC1G_09296	III	3600931	3602378
CC1G_09311	III	1211413	1212328
CC1G_09312	III	1212630	1213799
CC1G_09339	III	1287589	1288477
CC1G_09344	III	1301949	1304187
CC1G_09347	III	1308464	1309317
CC1G_09350	III	1313197	1313929
CC1G_09353	III	1318794	1320456
CC1G_09366	IX	274640	276356
CC1G_09370	IX	283640	284202
CC1G_09377	IX	305012	305490
CC1G_09387	IX	329696	331182
CC1G_09396	IX	365561	365931
CC1G_09397	IX	366356	366574
CC1G_09398	IX	366724	367657
CC1G_09405	X	632641	633358
CC1G_09411	X	649275	650577
CC1G_09412	X	651513	653433
CC1G_09413	X	654086	655974
CC1G_09421	X	680983	682199
CC1G_09422	X	683203	684778
CC1G_09427	X	697287	698096
CC1G_09435	X	710677	712536
CC1G_09436	X	712800	715295
CC1G_09438	X	719256	720015
CC1G_09442	X	729368	733101
CC1G_09445	X	739178	739777
CC1G_09462	VI	1711599	1712709
CC1G_09463	VI	1706480	1710113
CC1G_09464	VI	1702020	1706199
CC1G_09469	VI	1683176	1685485
CC1G_09471	VI	1677000	1677852
CC1G_09478	VI	1659953	1661347
CC1G_09481	VI	1652516	1654243
CC1G_09482	VI	1651113	1651915
CC1G_09487	VI	1638047	1638842
CC1G_09489	VI	1634132	1635169
CC1G_09496	VI	1187177	1189302
CC1G_09506	VI	1218806	1220008
CC1G_09512	VI	1234743	1235978
CC1G_09513	VI	1238776	1239628
CC1G_09521	VI	1263051	1264948
CC1G_09522	VI	1265813	1267652
CC1G_09538	VI	1307410	1307799
CC1G_09545	XI	314199	314462
CC1G_09547	XI	317202	318033
CC1G_09549	XI	324283	326221
CC1G_09551	XI	328848	336142
CC1G_09556	XI	347720	347969
CC1G_09561	XI	361436	361766
CC1G_09564	XI	372942	374794
CC1G_09568	XI	379831	380981
CC1G_09569	XI	381297	382175
CC1G_09572	XI	385626	386567
CC1G_09575	XI	393815	395311
CC1G_09576	XI	396037	396802
CC1G_09591	III	6048	7689
CC1G_09593	III	9725	11080
CC1G_09597	III	19945	20234
CC1G_09603	III	34556	35664
CC1G_09604	III	38065	40929
CC1G_09605	III	41587	45915
CC1G_09620	III	86130	87150
CC1G_09625	III	96385	97588
CC1G_09630	III	109507	111859
CC1G_09631	III	112069	113027
CC1G_09632	III	113978	116227
CC1G_09636	III	123625	124595
CC1G_09639	XI	440055	441076
CC1G_09640	XI	441456	441926
CC1G_09641	XI	442639	444258
CC1G_09642	XI	446693	448759
CC1G_09643	XI	448972	451507
CC1G_09644	XI	452871	453737
CC1G_09645	XI	454324	454881
CC1G_09646	XI	458751	461803
CC1G_09647	XI	462419	463458
CC1G_09649	XI	466131	467226
CC1G_09650	XI	467487	468713
CC1G_09651	XI	469882	471482
CC1G_09652	XI	471545	472327
CC1G_09653	XI	474024	474775
CC1G_09655	XI	482379	482657
CC1G_09657	XI	493030	494667
CC1G_09658	XI	495367	497007
CC1G_09660	XI	499746	501310
CC1G_09666	XI	515862	517574
CC1G_09669	XI	521916	522824
CC1G_09693	X	1200200	1204076
CC1G_09695	X	1205417	1206082
CC1G_09697	X	1214050	1215013
CC1G_09699	X	1217354	1217776
CC1G_09701	X	1220211	1220862
CC1G_09703	X	1222178	1224227
CC1G_09716	X	1269719	1271234
CC1G_09718	X	1273503	1274663
CC1G_09719	X	1275094	1277365
CC1G_09724	X	1287919	1288582
CC1G_09727	X	1297735	1298681
CC1G_09728	X	1299489	1301450
CC1G_09746	VII	296906	299126
CC1G_09753	VII	282286	282940
CC1G_09754	VII	281038	282216
CC1G_09755	VII	278532	280451
CC1G_09759	VII	272219	272959
CC1G_09760	VII	269763	271801
CC1G_09761	VII	267426	269306
CC1G_09762	VII	265191	267345
CC1G_09763	VII	263434	264772
CC1G_09765	VII	259968	261318
CC1G_09769	VII	246042	248369
CC1G_09770	VII	238832	241694
CC1G_09775	VII	229594	230046
CC1G_09776	VII	228409	229335
CC1G_09785	XII	755423	757957
CC1G_09786	XII	759428	760678
CC1G_09787	XII	761047	762273
CC1G_09793	XII	783202	785285
CC1G_09798	XII	796174	796667
CC1G_09802	XII	803997	805458
CC1G_09804	XII	811408	812441
CC1G_09806	XII	816047	818117
CC1G_09814	XII	835746	837234
CC1G_09821	VI	907871	908185
CC1G_09822	VI	909261	911136
CC1G_09829	VI	932821	934133
CC1G_09843	VI	980352	980956
CC1G_09846	VI	987331	990784
CC1G_09853	VI	1000164	1000937
CC1G_09855	VI	1002960	1003968
CC1G_09867	VII	809208	810010
CC1G_09869	VII	814085	816723
CC1G_09875	VII	829865	835914
CC1G_09889	VII	872001	873482
CC1G_09892	VII	880411	881274
CC1G_09893	VII	882408	883948
CC1G_09894	VII	884655	886367
CC1G_09899	VII	907370	908263
CC1G_09914	XII	1201226	1205027
CC1G_09921	XII	1226324	1228881
CC1G_09924	XII	1240176	1241156
CC1G_09937	V	772348	774293
CC1G_09941	V	758167	762139
CC1G_09943	V	754999	755553
CC1G_09946	V	740452	741221
CC1G_09958	V	705586	706533
CC1G_09959	V	703937	705244
CC1G_09960	V	702225	703431
CC1G_09977	IX	2385933	2387706
CC1G_09985	IX	2404301	2405975
CC1G_09997	IX	2423159	2425012
CC1G_10001	IX	2436074	2436341
CC1G_10008	IX	2446796	2447378
CC1G_10010	IX	2451199	2453029
CC1G_10011	IX	2453337	2453873
CC1G_10015	IX	2465000	2466293
CC1G_10020	IX	2475383	2475772
CC1G_10021	IX	2475820	2476689
CC1G_10022	IX	2477070	2477654
CC1G_10028	IV	2648594	2650227
CC1G_10035	IV	2663826	2665714
CC1G_10039	IV	2673643	2674055
CC1G_10043	IV	2682877	2683359
CC1G_10049	IV	2698434	2698921
CC1G_10050	IV	2699724	2700957
CC1G_10053	IV	2707443	2708512
CC1G_10054	IV	2709487	2710478
CC1G_10060	IV	2727780	2729132
CC1G_10061	IV	2731044	2733202
CC1G_10066	IV	2751517	2752614
CC1G_10067	IV	2754115	2756454
CC1G_10069	IV	2759254	2759970
CC1G_10073	II	407824	408331
CC1G_10074	II	409810	410643
CC1G_10079	II	430338	430588
CC1G_10097	I	3790412	3790635
CC1G_10110	I	3823208	3823790
CC1G_10113	I	3832075	3832644
CC1G_10134	I	3884437	3884682
CC1G_10137	I	3888752	3889268
CC1G_10146	VII	88696	92541
CC1G_10151	VII	59104	60004
CC1G_10156	VII	40436	42007
CC1G_10159	VII	35134	37366
CC1G_10166	VII	19304	19709
CC1G_10175	II	194583	195285
CC1G_10183	II	211718	215003
CC1G_10195	II	247823	249429
CC1G_10203	II	274992	275441
CC1G_10210	XII	1923367	1924500
CC1G_10216	XII	1934976	1935278
CC1G_10239	XII	1991693	1992838
CC1G_10247	XII	2012837	2013309
CC1G_10254	XII	2024506	2026641
CC1G_10266	I	1345475	1348249
CC1G_10268	I	1349767	1350710
CC1G_10269	I	1351214	1352242
CC1G_10278	I	1371295	1371927
CC1G_10279	I	1372380	1373605
CC1G_10282	I	1376976	1379481
CC1G_10284	I	1383075	1385847
CC1G_10285	I	1386583	1387429
CC1G_10286	I	1387995	1390216
CC1G_10288	I	1393191	1394500
CC1G_10291	I	1402167	1403728
CC1G_10303	VI	1030479	1031440
CC1G_10305	VI	1034584	1035675
CC1G_10308	VI	1041154	1041635
CC1G_10309	VI	1042442	1043072
CC1G_10321	VI	1069885	1070758
CC1G_10324	VI	1079322	1079919
CC1G_10330	VI	1094760	1097548
CC1G_10333	VI	1102797	1105284
CC1G_10335	VI	1110736	1112169
CC1G_10336	VI	1112810	1113639
CC1G_10339	VI	1119257	1119514
CC1G_10343	VI	1132444	1132932
CC1G_10355	VII	184951	185534
CC1G_10365	VII	160785	161433
CC1G_10366	VII	158150	160361
CC1G_10367	VII	156411	157334
CC1G_10382	II	3230360	3231072
CC1G_10387	II	3243445	3244106
CC1G_10388	II	3244942	3245151
CC1G_10391	II	3250578	3252038
CC1G_10393	II	3254462	3257000
CC1G_10397	II	3262937	3264069
CC1G_10401	II	3273314	3273892
CC1G_10402	II	3276439	3276950
CC1G_10404	II	3278945	3280047
CC1G_10405	II	3280976	3284045
CC1G_10406	II	3285161	3286561
CC1G_10419	II	3313531	3314337
CC1G_10421	II	3316990	3317666
CC1G_10441	VII	391855	393485
CC1G_10442	VII	387343	389707
CC1G_10444	VII	381790	382942
CC1G_10445	VII	379911	381499
CC1G_10471	XII	33166	35395
CC1G_10473	XII	45993	47094
CC1G_10475	XII	49836	51545
CC1G_10477	XII	54942	56028
CC1G_10478	XII	56324	56960
CC1G_10488	XII	73810	74392
CC1G_10499	XII	101061	101917
CC1G_10502	XII	107687	110841
CC1G_10504	XII	116784	117206
CC1G_10505	XII	117962	118377
CC1G_10512	I	1448690	1450729
CC1G_10518	I	1467097	1469942
CC1G_10524	I	1485891	1488680
CC1G_10527	I	1492541	1495279
CC1G_10528	I	1495405	1495842
CC1G_10531	I	1499965	1501705
CC1G_10556	II	527115	528899
CC1G_10557	II	529333	530139
CC1G_10564	II	544349	545879
CC1G_10566	II	548507	550163
CC1G_10572	II	564569	565219
CC1G_10574	II	570133	571525
CC1G_10577	II	582431	584674
CC1G_10580	II	590492	590731
CC1G_10581	II	591477	593817
CC1G_10585	II	601896	603553
CC1G_10594	XI	94057	94437
CC1G_10595	XI	95444	96970
CC1G_10599	XI	104547	105309
CC1G_10600	XI	105831	107648
CC1G_10607	XI	129980	130186
CC1G_10608	XI	130713	131387
CC1G_10609	XI	132488	133174
CC1G_10619	XI	153878	155529
CC1G_10622	XI	164021	164720
CC1G_10626	V	2753123	2753583
CC1G_10640	V	2789508	2792027
CC1G_10641	V	2792553	2794918
CC1G_10651	V	2817613	2818979
CC1G_10656	V	2832108	2833049
CC1G_10662	V	2844569	2845935
CC1G_10675	II	327018	327832
CC1G_10678	II	335081	335909
CC1G_10679	II	336085	336234
CC1G_10681	II	343325	344431
CC1G_10684	II	353411	357079
CC1G_10690	II	367401	367669
CC1G_10695	II	385604	387190
CC1G_10702	IX	617500	618498
CC1G_10708	IX	643714	645546
CC1G_10720	IX	687047	689249
CC1G_10727	IV	777469	777977
CC1G_10731	IV	782208	784736
CC1G_10736	IV	792170	792601
CC1G_10740	IV	800047	801075
CC1G_10742	IV	804422	805250
CC1G_10743	IV	806075	807418
CC1G_10744	IV	807890	808865
CC1G_10748	IV	815412	816251
CC1G_10750	IV	820257	821156
CC1G_10759	IV	839768	841267
CC1G_10774	XII	871066	872331
CC1G_10798	XII	932937	934829
CC1G_10804	XII	950761	951712
CC1G_10809	II	2658209	2659506
CC1G_10811	II	2663692	2664759
CC1G_10812	II	2665980	2667111
CC1G_10834	II	2721406	2722291
CC1G_10845	II	2749132	2749718
CC1G_10852	X	2112227	2113689
CC1G_10855	X	2117962	2120507
CC1G_10856	X	2120748	2121330
CC1G_10860	X	2133132	2134214
CC1G_10863	X	2142274	2143229
CC1G_10864	X	2143368	2144644
CC1G_10865	X	2145858	2146337
CC1G_10866	X	2146906	2147913
CC1G_10868	X	2150053	2150898
CC1G_10869	X	2151942	2154769
CC1G_10870	X	2155545	2157220
CC1G_10876	X	2168599	2170265
CC1G_10887	XI	1221435	1226209
CC1G_10888	XI	1217476	1219720
CC1G_10891	XI	1211075	1211765
CC1G_10894	XI	1203433	1204923
CC1G_10895	XI	1199660	1201445
CC1G_10896	XI	1197967	1198321
CC1G_10903	XI	1180578	1182100
CC1G_10918	IV	1557170	1557926
CC1G_10927	IV	1578719	1579320
CC1G_10930	IV	1582221	1586583
CC1G_10934	IV	1597632	1600606
CC1G_10938	IV	1607613	1609160
CC1G_10939	IV	1609651	1611341
CC1G_10940	IV	1611707	1614550
CC1G_10944	IV	1623001	1624905
CC1G_10946	IV	1628630	1628992
CC1G_10947	IV	1629634	1631786
CC1G_10949	IV	1632884	1634024
CC1G_10959	XI	648409	649117
CC1G_10960	XI	649776	651670
CC1G_10968	XI	677001	679362
CC1G_10973	XI	692280	692719
CC1G_10978	XI	711222	711865
CC1G_10979	XI	713450	719415
CC1G_10984	XI	729330	732194
CC1G_10987	V	3313991	3314749
CC1G_10994	V	3339870	3340354
CC1G_10998	V	3349849	3351505
CC1G_11001	V	3358390	3361045
CC1G_11003	V	3365371	3366342
CC1G_11007	V	3379897	3380989
CC1G_11015	X	791155	791421
CC1G_11019	X	797054	797542
CC1G_11020	X	799309	799727
CC1G_11022	X	804050	804448
CC1G_11025	X	810875	813584
CC1G_11026	X	813989	814428
CC1G_11028	X	819137	819734
CC1G_11038	X	844497	845099
CC1G_11040	X	849805	851002
CC1G_11042	X	854000	854943
CC1G_11043	X	855703	856623
CC1G_11044	X	857304	859277
CC1G_11045	X	859816	860709
CC1G_11046	X	861371	864184
CC1G_11049	X	872572	872955
CC1G_11056	IX	1545813	1548169
CC1G_11070	IX	1578634	1578872
CC1G_11071	IX	1579367	1580186
CC1G_11072	IX	1580479	1582910
CC1G_11073	IX	1584739	1585083
CC1G_11077	IX	1592705	1593421
CC1G_11087	V	481769	483027
CC1G_11089	V	475037	477332
CC1G_11098	V	451538	452977
CC1G_11100	V	439128	445283
CC1G_11105	V	426743	428332
CC1G_11112	V	408556	409482
CC1G_11114	V	403815	404579
CC1G_11115	V	400490	402254
CC1G_11123	III	408692	409172
CC1G_11128	III	421620	423387
CC1G_11129	III	424661	426213
CC1G_11131	III	428217	430251
CC1G_11133	III	431832	432611
CC1G_11138	III	441182	442337
CC1G_11139	III	443463	443678
CC1G_11140	III	443954	444737
CC1G_11148	III	461965	464451
CC1G_11149	III	465034	468315
CC1G_11160	IV	1390678	1392449
CC1G_11162	IV	1402111	1403003
CC1G_11170	IV	1420768	1424140
CC1G_11174	IV	1433330	1433940
CC1G_11176	IV	1437326	1437784
CC1G_11178	IV	1443177	1446565
CC1G_11179	IV	1446949	1448608
CC1G_11183	IV	1455604	1456093
CC1G_11184	IV	1456712	1459035
CC1G_11194	X	1434827	1435787
CC1G_11200	X	1454163	1455024
CC1G_11207	X	1481184	1482491
CC1G_11209	X	1492058	1493152
CC1G_11210	X	1493883	1495250
CC1G_11212	X	1496802	1498530
CC1G_11213	X	1498957	1500006
CC1G_11222	I	1261302	1261652
CC1G_11225	I	1269690	1271438
CC1G_11231	I	1292185	1294870
CC1G_11232	I	1297269	1301621
CC1G_11234	I	1310452	1312113
CC1G_11236	I	1314351	1316830
CC1G_11246	XII	444314	445378
CC1G_11255	XII	482234	483135
CC1G_11257	XII	488688	489294
CC1G_11262	VI	1607684	1608349
CC1G_11269	VI	1589060	1591180
CC1G_11276	VI	1565251	1565920
CC1G_11277	VI	1562502	1565114
CC1G_11282	VI	1549269	1549789
CC1G_11290	I	1581807	1582428
CC1G_11294	I	1589161	1591258
CC1G_11301	I	1610172	1611238
CC1G_11304	I	1616993	1621117
CC1G_11307	I	1636827	1639965
CC1G_11309	I	1643812	1644681
CC1G_11319	XI	1311194	1313133
CC1G_11321	XI	1302875	1304536
CC1G_11322	XI	1297668	1301437
CC1G_11325	XI	1289692	1292587
CC1G_11326	XI	1287854	1288489
CC1G_11328	XI	1282254	1285471
CC1G_11329	XI	1281658	1282176
CC1G_11335	XI	1266591	1268091
CC1G_11337	XI	1260135	1262389
CC1G_11338	XI	1255976	1257353
CC1G_11339	XI	1252385	1255652
CC1G_11349	XI	194742	195711
CC1G_11357	XI	216005	217208
CC1G_11358	XI	217564	218759
CC1G_11362	XI	225686	227479
CC1G_11364	XI	229885	231792
CC1G_11365	XI	232534	233911
CC1G_11372	XI	244570	246607
CC1G_11373	XI	247697	251054
CC1G_11376	V	861373	862498
CC1G_11391	V	816292	817210
